epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.40933,2.74932,6.42592,2.21554,0.00127,0.25806,0.00033,8e-05,2.61237,5.14354,2.24935,2.704e-05,2.704e-05,0.096027
