epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.07723,2.62758,5.95541,2.23511,0,0,0,0,2.45791,5.09536,2.24599,4.91286e-05,4.91286e-05,0.0950491
2,11.2034,2.47682,5.74519,2.05776,0.00067,0.12903,0.00013,2e-05,2.24759,4.19595,2.24601,0.000106745,0.000106745,0.0891067
3,13.4357,1.99105,4.18956,1.70035,0,0,0,0,2.67044,4.29959,2.44494,0.000162903,0.000162903,0.0831629
4,15.4765,1.76686,3.61274,1.53661,0,0,0,0,2.06997,3.99658,1.95985,0.000217602,0.000217602,0.0772176
5,17.7236,1.79157,3.23922,1.48359,0,0,0,0,2.05957,3.93768,1.98258,0.000270841,0.000270841,0.0712708
6,19.925,1.5884,2.79477,1.45446,0,0,0,0,1.88176,3.93193,1.82034,0.000322622,0.000322622,0.0653226
7,22.1153,1.67326,2.55543,1.5824,1,0.03226,0.035,0.028,1.8865,4.00427,1.8513,0.000372943,0.000372943,0.0593729
8,24.2936,1.70303,1.99293,1.53364,0,0,0,0,1.8087,4.08278,1.79748,0.000421805,0.000421805,0.0534218
9,26.4599,1.60959,1.89288,1.50087,0.36364,0.12903,0.095,0.03558,1.93529,4.21267,1.80172,0.000469208,0.000469208,0.0474692
10,28.6953,1.61141,2.09854,1.50364,0.38095,0.25806,0.22583,0.08221,2.02507,4.16916,1.98719,0.000515152,0.000515152,0.0415152
11,30.8228,1.60035,1.67887,1.48445,0.15789,0.29032,0.16167,0.07562,1.92556,4.06496,1.95462,0.000559637,0.000559637,0.0355596
12,32.8304,1.57157,1.83326,1.41916,0.16842,0.51613,0.21509,0.08866,1.94895,3.8383,2.09375,0.000602662,0.000602662,0.0296027
13,34.881,1.61,1.63553,1.51976,0.18557,0.58065,0.29532,0.08986,2.06648,3.81041,2.24915,0.000644229,0.000644229,0.0236442
14,36.9537,1.55899,1.4139,1.44244,0.19403,0.41935,0.31858,0.07683,1.97596,3.86707,2.06777,0.000684336,0.000684336,0.0176843
15,39.0455,1.49805,1.42618,1.45139,0.17925,0.6129,0.32079,0.08476,2.04495,3.60505,2.20819,0.000722984,0.000722984,0.011723
16,41.1445,1.43475,1.36443,1.41826,0.14458,0.77419,0.46609,0.1732,2.11666,3.07108,2.26802,0.000760174,0.000760174,0.00576017
17,43.1087,1.55397,1.2622,1.3897,0.13369,0.80645,0.51407,0.17675,2.14113,3.01391,2.28716,0.000788023,0.000788023,0.000788023
18,45.2676,1.51251,1.22547,1.43374,0.63502,0.22461,0.36989,0.14255,2.09188,2.73963,2.25205,0.000775864,0.000775864,0.000775864
19,47.4897,1.54085,1.33186,1.36628,0.47572,0.3871,0.36109,0.12534,2.05572,2.56807,2.2076,0.000763705,0.000763705,0.000763705
20,49.568,1.52614,1.44273,1.42399,0.44295,0.48387,0.39397,0.13127,2.04594,2.28781,2.15702,0.000751545,0.000751545,0.000751545
21,51.6454,1.46326,1.36383,1.41336,0.56344,0.45161,0.48446,0.1668,2.03456,1.97406,2.17342,0.000739386,0.000739386,0.000739386
22,53.7645,1.5323,1.70918,1.42344,0.84682,0.45161,0.58167,0.22181,2.05215,1.76298,2.2341,0.000727227,0.000727227,0.000727227
23,55.7849,1.32127,1.18135,1.29311,0.61307,0.45161,0.54718,0.22972,2.0796,1.8519,2.22168,0.000715067,0.000715067,0.000715067
24,57.905,1.33593,1.07372,1.28312,0.63853,0.58065,0.59988,0.2116,2.13726,1.82647,2.27247,0.000702908,0.000702908,0.000702908
25,59.8175,1.45187,1.16602,1.28504,0.60018,0.58065,0.57561,0.1983,2.13897,1.90148,2.29693,0.000690749,0.000690749,0.000690749
26,61.9544,1.40322,1.06528,1.33588,0.58136,0.64516,0.60383,0.24452,2.14941,1.89524,2.27951,0.000678589,0.000678589,0.000678589
