epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.71688,3.12582,6.36611,2.36666,0,0,0,0,2.47869,5.08804,2.24639,4.31022e-05,4.31022e-05,0.0950431
2,12.1877,2.38624,5.37391,2.12954,0.00133,0.25806,0.00039,8e-05,2.84231,4.19549,2.72805,9.21427e-05,9.21427e-05,0.0890921
3,14.4822,1.92293,4.14469,1.70995,0,0,0,0,2.38584,4.15759,2.36564,0.000138257,0.000138257,0.0831383
4,16.7292,1.69673,3.55058,1.44605,0,0,0,0,2.30729,3.9876,2.15191,0.000181446,0.000181446,0.0771814
5,19.0139,1.80034,3.09245,1.55369,0,0,0,0,2.35457,4.00496,2.2469,0.000221708,0.000221708,0.0712217
6,21.4117,1.78829,2.64856,1.67778,0,0,0,0,2.54174,4.16481,2.54689,0.000259044,0.000259044,0.065259
7,23.7793,1.73163,2.27798,1.59991,0,0,0,0,2.26571,4.36438,2.29022,0.000293455,0.000293455,0.0592935
8,26.0172,1.86244,2.16387,1.62778,0,0,0,0,2.11902,4.5174,2.01539,0.000324939,0.000324939,0.0533249
9,28.2667,1.66068,2.00478,1.50082,0,0,0,0,2.07435,4.6416,1.99552,0.000353497,0.000353497,0.0473535
10,30.5833,1.59759,1.65632,1.54376,0,0,0,0,1.91152,4.44673,1.8181,0.00037913,0.00037913,0.0413791
11,32.6772,1.60406,1.74472,1.49684,0.45455,0.16129,0.12222,0.05814,1.86898,4.23348,1.76399,0.000401836,0.000401836,0.0354018
12,35.0217,1.51386,1.516,1.47901,0.56522,0.41935,0.33436,0.11864,1.81407,4.00272,1.81067,0.000421616,0.000421616,0.0294216
13,37.3769,1.61982,1.35772,1.63714,0.4375,0.67742,0.45435,0.18563,1.83375,3.76658,1.85954,0.00043847,0.00043847,0.0234385
14,37.9606,1.58992,1.4555,1.54417,0.34483,0.64516,0.36232,0.13907,2.04185,3.80895,2.05068,0.000452399,0.000452399,0.0174524
15,40.1871,1.5011,1.37681,1.50436,0.35,0.67742,0.42126,0.15257,2.12216,3.68733,2.14974,0.000463401,0.000463401,0.0114634
16,42.6687,1.48166,1.67557,1.35589,0.34615,0.87097,0.5619,0.19592,2.00847,3.41935,2.06875,0.000471477,0.000471477,0.00547148
17,44.9501,1.54746,1.38196,1.33974,0.29545,0.83871,0.48162,0.19009,2.01946,3.33626,2.0764,0.000471908,0.000471908,0.000471908
18,47.3361,1.32703,1.33109,1.32926,0.175,0.67742,0.32989,0.1195,2.25965,3.29125,2.38321,0.000447524,0.000447524,0.000447524
19,49.5705,1.45957,1.21347,1.37729,0.17829,0.74194,0.40067,0.12291,2.29496,3.20424,2.4901,0.000423141,0.000423141,0.000423141
20,51.8574,1.47598,1.18105,1.4008,0.52925,0.32657,0.49967,0.1569,2.28095,2.81112,2.49647,0.000398757,0.000398757,0.000398757
21,54.0673,1.32516,1.16827,1.34322,0.6488,0.29032,0.52952,0.18572,2.21198,2.72331,2.37492,0.000374374,0.000374374,0.000374374
22,56.4531,1.40693,1.13012,1.38404,0.65814,0.32258,0.54336,0.18783,2.23728,2.74116,2.32317,0.00034999,0.00034999,0.00034999
23,58.7717,1.36482,1.14348,1.37246,0.68551,0.29032,0.50152,0.16049,2.2831,2.8022,2.32804,0.000325607,0.000325607,0.000325607
24,61.3461,1.388,1.12109,1.38912,0.59763,0.28765,0.48241,0.16111,2.3327,2.75116,2.34677,0.000301223,0.000301223,0.000301223
25,63.6235,1.36147,1.10492,1.36255,0.56537,0.29391,0.55785,0.20967,2.29418,2.57135,2.30539,0.000276839,0.000276839,0.000276839
26,65.6237,1.31069,1.15751,1.34834,0.63812,0.41935,0.67354,0.24717,2.22406,2.26929,2.23338,0.000252456,0.000252456,0.000252456
27,67.7602,1.30589,1.09959,1.32932,0.65438,0.42783,0.67071,0.25053,2.18806,2.22295,2.21916,0.000228072,0.000228072,0.000228072
28,69.9312,1.27511,1.17194,1.21489,0.54743,0.46853,0.60223,0.24116,2.17048,2.10442,2.24148,0.000203689,0.000203689,0.000203689
29,72.0769,1.22015,1.09571,1.34776,0.57884,0.58065,0.5986,0.23062,2.20369,2.00174,2.27264,0.000179305,0.000179305,0.000179305
30,74.153,1.45367,0.9733,1.42131,0.53431,0.6129,0.58203,0.25015,2.16889,1.84619,2.2294,0.000154922,0.000154922,0.000154922
31,76.3871,1.18931,0.9219,1.27845,0.57244,0.69122,0.60576,0.26011,2.12998,1.78588,2.15464,0.000130538,0.000130538,0.000130538
32,78.6275,1.4163,1.09019,1.37005,0.57117,0.68762,0.6257,0.26548,2.08391,1.72671,2.09497,0.000106155,0.000106155,0.000106155
33,80.828,1.32657,0.944,1.29177,0.58217,0.67426,0.6204,0.25533,2.08515,1.71779,2.09669,8.17711e-05,8.17711e-05,8.17711e-05
34,83.1586,1.28175,0.9259,1.26252,0.57315,0.69324,0.61018,0.25649,2.08905,1.69961,2.1078,5.73875e-05,5.73875e-05,5.73875e-05
35,85.405,1.15693,0.9323,1.24601,0.57809,0.70725,0.60927,0.25629,2.08811,1.65892,2.11825,3.3004e-05,3.3004e-05,3.3004e-05
