epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.78103,2.65518,6.5958,2.16853,0.00017,0.03226,1e-05,0,2.22946,5.21793,2.05314,0.000484688,0.000484688,0.0904847
2,7.49357,2.5832,6.52833,2.18926,0.0005,0.09677,6e-05,2e-05,2.10537,4.92779,2.02548,0.000989055,0.000989055,0.0799891
3,9.78208,2.16549,5.49563,1.91246,0.00083,0.16129,0.00018,9e-05,1.93586,4.7099,1.70457,0.00146326,0.00146326,0.0694633
4,12.232,1.87725,4.86069,1.63248,0.00183,0.35484,0.0007,0.00028,1.94939,4.4844,1.72987,0.0019073,0.0019073,0.0589073
5,14.6853,1.71016,4.58839,1.424,0.00233,0.45161,0.0012,0.00043,1.98438,4.33591,1.57836,0.00232119,0.00232119,0.0483212
6,16.898,1.66395,4.21853,1.38458,0.00433,0.83871,0.00439,0.00131,1.78655,3.92488,1.50065,0.00270491,0.00270491,0.0377049
7,19.2627,1.6487,3.94922,1.42382,0.00467,0.90323,0.00511,0.00155,2.00861,3.81827,1.62656,0.00305847,0.00305847,0.0270585
8,21.4345,1.61995,3.92941,1.39222,0.005,0.96774,0.01271,0.00854,1.73514,3.57142,1.50202,0.00338186,0.00338186,0.0163819
9,23.7245,1.49637,3.54837,1.3716,0.00483,0.93548,0.10722,0.03812,1.78303,3.40078,1.50861,0.0036751,0.0036751,0.0056751
10,26.3041,1.5667,3.49136,1.42268,0.45282,0.06452,0.23419,0.09562,1.80404,3.16928,1.73079,0.00361301,0.00361301,0.00361301
11,28.686,1.7222,3.37694,1.51963,0.3526,0.32258,0.23993,0.09022,1.99572,3.36384,1.68623,0.00347591,0.00347591,0.00347591
12,31.4613,1.62619,3.1715,1.47058,0.42628,0.3871,0.33905,0.1374,1.95999,3.09697,1.69275,0.00333881,0.00333881,0.00333881
13,31.2944,1.52681,2.83695,1.33856,0.39805,0.3871,0.34676,0.13,1.81821,2.98478,1.63342,0.00320171,0.00320171,0.00320171
14,33.6907,1.5062,2.6307,1.31242,0.40905,0.41935,0.2965,0.11989,1.76189,2.85571,1.63802,0.00306462,0.00306462,0.00306462
15,36.1417,1.59608,2.72315,1.34128,0.60115,0.54839,0.47607,0.21569,1.72165,2.58468,1.61872,0.00292752,0.00292752,0.00292752
16,38.6965,1.43855,2.64242,1.2807,0.52129,0.3871,0.39409,0.1477,1.99799,2.70602,1.74984,0.00279042,0.00279042,0.00279042
17,41.3671,1.46942,2.27232,1.24234,0.59543,0.35484,0.43474,0.15657,2.01643,2.47756,1.71211,0.00265332,0.00265332,0.00265332
18,43.8858,1.44259,2.36167,1.28967,0.66955,0.58847,0.60961,0.27012,1.94977,2.13699,1.66896,0.00251622,0.00251622,0.00251622
19,46.2785,1.3288,2.15003,1.1879,0.65388,0.70968,0.6599,0.25067,1.93409,2.0586,1.65661,0.00237913,0.00237913,0.00237913
20,48.6459,1.37404,1.99375,1.19962,0.55741,0.69086,0.62912,0.27092,1.88767,1.90851,1.69511,0.00224203,0.00224203,0.00224203
21,51.0208,1.34056,2.13061,1.19722,0.63067,0.80645,0.71412,0.27335,1.91403,1.89824,1.80109,0.00210493,0.00210493,0.00210493
22,53.5693,1.40804,1.93286,1.22848,0.62784,0.70752,0.6837,0.29295,1.82615,1.86461,1.65811,0.00196783,0.00196783,0.00196783
23,56.1072,1.40313,1.87362,1.18327,0.61212,0.71276,0.69505,0.27469,1.81262,1.79607,1.58111,0.00183074,0.00183074,0.00183074
24,58.5139,1.22534,3.0842,1.05696,0.72002,0.66395,0.72922,0.31476,1.76659,1.71348,1.55082,0.00169364,0.00169364,0.00169364
25,61.1275,1.36936,2.08716,1.18833,0.67733,0.67715,0.72316,0.30606,1.7673,1.73229,1.48481,0.00155654,0.00155654,0.00155654
26,61.3077,1.32265,2.45687,1.14789,0.56344,0.67742,0.66827,0.30317,1.73945,1.9046,1.47934,0.00141944,0.00141944,0.00141944
27,63.5201,1.2431,2.39372,1.12933,0.56796,0.67854,0.69806,0.28651,1.7731,2.05232,1.48648,0.00128235,0.00128235,0.00128235
28,65.8604,1.27856,2.23367,1.13416,0.61503,0.6129,0.70629,0.29412,1.78654,1.93289,1.47591,0.00114525,0.00114525,0.00114525
29,68.2428,1.2477,2.15952,1.13292,0.67408,0.58065,0.70968,0.29638,1.8032,1.88611,1.49826,0.00100815,0.00100815,0.00100815
30,70.8463,1.20134,2.11223,1.12792,0.77156,0.58065,0.73119,0.30952,1.93347,1.77928,1.55708,0.000871054,0.000871054,0.000871054
31,73.4601,1.13183,1.9985,1.08933,0.6591,0.70968,0.77115,0.32289,1.84026,1.68819,1.55789,0.000733957,0.000733957,0.000733957
32,75.7797,1.23404,2.0584,1.11408,0.60014,0.70968,0.75479,0.32552,1.81333,1.62609,1.56158,0.000596859,0.000596859,0.000596859
33,78.0084,1.22557,1.98708,1.11916,0.61975,0.68362,0.74557,0.3263,1.86899,1.56216,1.6093,0.000459762,0.000459762,0.000459762
34,80.2537,1.19748,2.10752,1.12472,0.64022,0.67742,0.7457,0.32566,1.8866,1.55183,1.62732,0.000322664,0.000322664,0.000322664
35,82.5681,1.12287,1.93756,1.0805,0.64154,0.67742,0.74882,0.33193,1.91534,1.52255,1.63621,0.000185566,0.000185566,0.000185566
