epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.53426,2.7062,6.75332,2.19835,0.00033,0.06452,3e-05,0,2.31098,4.99922,2.22584,1.17159e-05,1.17159e-05,0.0900117
2,5.54806,2.29693,4.90543,1.97512,0,0,0,0,2.44268,4.23888,2.16774,2.4299e-05,2.4299e-05,0.0790243
3,8.04214,1.9754,4.13454,1.66905,0,0,0,0,2.62486,4.008,2.2021,3.65631e-05,3.65631e-05,0.0680366
4,10.6279,1.84778,3.86806,1.55048,0.00017,0.03226,6e-05,1e-05,2.38876,3.96511,1.89711,4.85082e-05,4.85082e-05,0.0570485
5,13.0347,1.69996,3.68507,1.41613,0.00272,0.03226,0.00011,1e-05,2.08203,3.89097,1.67131,6.01344e-05,6.01344e-05,0.0460601
6,15.1571,1.67141,3.47997,1.39715,0,0,0,0,2.01757,3.80655,1.62801,7.14416e-05,7.14416e-05,0.0350714
7,17.4914,1.74673,3.40275,1.52183,0.05714,0.45161,0.04863,0.01853,1.85672,3.70597,1.65838,8.24298e-05,8.24298e-05,0.0240824
8,19.8736,1.60916,3.30276,1.45024,0.04499,0.70968,0.07959,0.02614,1.77452,3.63457,1.67252,9.30991e-05,9.30991e-05,0.0130931
9,22.0886,1.5577,3.14887,1.42908,0.02271,0.80645,0.10769,0.03648,1.76193,3.42044,1.72066,0.000103449,0.000103449,0.00210345
10,24.335,1.54324,3.16935,1.46352,0.01614,0.90323,0.13589,0.04149,1.76906,3.25632,1.70893,0.000104111,0.000104111,0.000104111
11,26.4782,1.58246,3.31067,1.5363,0.01202,1,0.13384,0.04289,1.77413,3.14713,1.68968,0.000102661,0.000102661,0.000102661
12,28.6488,1.51414,2.97958,1.43914,0.00773,1,0.12893,0.04754,1.90417,2.93209,1.76078,0.000101211,0.000101211,0.000101211
13,31.0613,1.59093,2.91867,1.40139,0.00693,1,0.13746,0.04694,1.9614,2.81694,1.80532,9.97612e-05,9.97612e-05,9.97612e-05
14,33.0648,1.58435,2.81591,1.41707,0.00678,1,0.17073,0.0584,1.95853,2.73557,1.82893,9.83114e-05,9.83114e-05,9.83114e-05
15,35.546,1.58416,2.74832,1.39099,0.3087,0.45161,0.25995,0.09186,1.91417,2.50747,1.83189,9.68615e-05,9.68615e-05,9.68615e-05
16,38.0104,1.50584,2.56687,1.42485,0.37472,0.32882,0.291,0.1102,1.9272,2.43896,1.85284,9.54117e-05,9.54117e-05,9.54117e-05
17,40.287,1.62396,2.40819,1.43644,0.34771,0.32684,0.32963,0.14634,1.94186,2.21346,1.81337,9.39618e-05,9.39618e-05,9.39618e-05
18,42.4806,1.59046,2.37173,1.47007,0.40231,0.52121,0.34658,0.15514,1.89787,2.07671,1.77987,9.2512e-05,9.2512e-05,9.2512e-05
19,44.608,1.50874,2.21136,1.38175,0.48134,0.6129,0.44161,0.17973,1.89445,1.9251,1.77771,9.10621e-05,9.10621e-05,9.10621e-05
