epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.12426,3.18368,5.83556,2.17345,0.00017,0.03226,1e-05,0,2.81215,4.49933,1.99166,3.2939e-05,3.2939e-05,0.0900329
2,3.90966,2.67533,4.60923,1.80984,0,0,0,0,4.60205,4.10966,3.22216,6.83159e-05,6.83159e-05,0.0790683
3,5.76508,2.27687,3.90921,1.55434,0,0,0,0,3.66236,3.85257,2.40694,0.000102796,0.000102796,0.0681028
4,7.92492,2.05713,3.61342,1.4894,0.00056,0.03226,2e-05,0,2.7988,3.55354,1.86333,0.000136379,0.000136379,0.0571364
5,10.1294,2.06208,3.45237,1.4353,0.00467,0.90323,0.02133,0.00644,2.23497,3.41938,1.54635,0.000169066,0.000169066,0.0461691
6,12.2552,1.94124,3.03314,1.33536,0.00506,0.93548,0.03095,0.00933,2.29756,3.37459,1.57539,0.000200856,0.000200856,0.0352009
7,14.2924,1.86991,2.91327,1.40942,0.00533,0.83871,0.06584,0.01759,2.64895,3.31526,1.76578,0.000231749,0.000231749,0.0242317
8,16.2013,1.8903,2.78198,1.42547,0.00565,0.90323,0.08593,0.02397,2.52935,3.20922,1.75297,0.000261745,0.000261745,0.0132617
9,18.3358,1.87968,2.59943,1.40398,0.00433,0.83871,0.2122,0.0791,2.24195,2.85535,1.65353,0.000290845,0.000290845,0.00229084
10,20.303,1.75934,2.65203,1.34752,0.0045,0.87097,0.29961,0.09479,2.23425,2.66972,1.68563,0.000292704,0.000292704,0.000292704
11,22.4566,1.92231,2.65241,1.51006,0.62023,0.19355,0.39219,0.12321,2.21903,2.45613,1.73203,0.000288628,0.000288628,0.000288628
12,24.4309,1.7593,2.20935,1.43945,0.59334,0.32258,0.44205,0.15228,2.03489,2.19708,1.61384,0.000284552,0.000284552,0.000284552
13,26.2744,1.82591,2.2211,1.35429,0.73171,0.35484,0.48144,0.15088,2.05049,2.14652,1.60106,0.000280475,0.000280475,0.000280475
14,27.9896,1.86275,2.198,1.36013,0.61616,0.35484,0.48745,0.15151,2.01767,2.13806,1.54981,0.000276399,0.000276399,0.000276399
15,30.0381,1.8221,2.10487,1.30782,0.50291,0.42442,0.46486,0.13157,2.02622,2.06322,1.5359,0.000272323,0.000272323,0.000272323
16,31.8608,1.75652,2.13028,1.36496,0.52156,0.51613,0.50486,0.14821,2.07545,2.04619,1.56867,0.000268247,0.000268247,0.000268247
17,34.0123,1.68953,1.8802,1.28493,0.6165,0.48387,0.44364,0.12324,2.23652,2.09848,1.7002,0.000264171,0.000264171,0.000264171
18,36.0945,1.64688,1.83097,1.31201,0.62676,0.43372,0.45529,0.14096,2.27533,2.02352,1.72987,0.000260094,0.000260094,0.000260094
19,37.896,1.59824,1.78924,1.25362,0.48372,0.54839,0.42132,0.14027,2.27515,1.91413,1.74093,0.000256018,0.000256018,0.000256018
20,39.8021,1.65558,1.68557,1.25961,0.56482,0.58065,0.50837,0.15548,2.17303,1.74787,1.66371,0.000251942,0.000251942,0.000251942
21,41.6491,1.61843,1.75315,1.22139,0.59879,0.57781,0.56126,0.16674,2.19117,1.80271,1.66797,0.000247866,0.000247866,0.000247866
22,43.4754,1.62494,1.5904,1.23018,0.59835,0.48387,0.50584,0.15996,2.19064,1.89416,1.67228,0.00024379,0.00024379,0.00024379
23,45.6776,1.55166,1.5955,1.27585,0.6901,0.50318,0.56252,0.18055,2.15264,1.78252,1.66191,0.000239713,0.000239713,0.000239713
24,47.5558,1.46186,1.99768,1.11031,0.75421,0.58065,0.67619,0.20398,2.13709,1.69292,1.64348,0.000235637,0.000235637,0.000235637
25,49.4457,1.51293,1.59959,1.19896,0.57244,0.74194,0.68157,0.23819,2.12542,1.57287,1.62035,0.000231561,0.000231561,0.000231561
26,51.1977,1.614,1.56553,1.20256,0.55697,0.77062,0.60895,0.23836,2.06541,1.53196,1.57906,0.000227485,0.000227485,0.000227485
27,53.1113,1.56538,1.455,1.25458,0.59616,0.67742,0.61155,0.25082,2.04445,1.52821,1.55911,0.000223409,0.000223409,0.000223409
28,55.3986,1.39313,1.52858,1.1774,0.62045,0.58008,0.62078,0.25194,2.09547,1.54496,1.60795,0.000219332,0.000219332,0.000219332
29,57.2974,1.46441,1.51588,1.20752,0.65136,0.5426,0.61176,0.24045,2.1407,1.59127,1.67079,0.000215256,0.000215256,0.000215256
30,58.646,1.54292,1.47053,1.30163,0.68183,0.48387,0.59818,0.2202,2.19223,1.59802,1.71584,0.00021118,0.00021118,0.00021118
31,59.8821,1.3722,1.3449,1.17722,0.48048,0.77419,0.60345,0.23227,2.20634,1.56537,1.68119,0.000207104,0.000207104,0.000207104
32,61.2362,1.46425,1.32992,1.20345,0.53438,0.70968,0.62841,0.22491,2.17972,1.54062,1.63529,0.000203028,0.000203028,0.000203028
33,62.505,1.38476,1.30383,1.18476,0.59258,0.61003,0.61712,0.2246,2.22191,1.63062,1.66749,0.000198951,0.000198951,0.000198951
34,63.7382,1.28277,1.53816,1.0213,0.59743,0.64516,0.62506,0.2145,2.25032,1.66999,1.70436,0.000194875,0.000194875,0.000194875
35,65.0271,1.46985,1.25931,1.13097,0.6464,0.58065,0.62684,0.21049,2.23923,1.65238,1.70929,0.000190799,0.000190799,0.000190799
36,66.4287,1.38277,1.29646,1.10084,0.72545,0.54839,0.6327,0.21516,2.19703,1.60207,1.69606,0.000186723,0.000186723,0.000186723
37,67.733,1.41506,1.31478,1.17035,0.6718,0.52854,0.62442,0.23481,2.18937,1.58779,1.68235,0.000182647,0.000182647,0.000182647
38,69.0027,1.29192,1.23724,1.1178,0.68874,0.51613,0.62678,0.23543,2.20643,1.59552,1.67886,0.00017857,0.00017857,0.00017857
39,70.2179,1.49142,1.22799,1.1371,0.53528,0.58065,0.58112,0.21839,2.2349,1.58681,1.749,0.000174494,0.000174494,0.000174494
40,71.49,1.29168,1.26823,1.11177,0.54353,0.58065,0.58056,0.21415,2.22159,1.54715,1.74956,0.000170418,0.000170418,0.000170418
41,72.8671,1.1941,1.37045,0.95165,0.53788,0.58065,0.59182,0.20883,2.11715,1.48921,1.67787,0.000166342,0.000166342,0.000166342
42,74.1497,1.28205,1.15802,1.07062,0.57077,0.58065,0.59687,0.21605,2.09419,1.50908,1.67019,0.000162266,0.000162266,0.000162266
43,75.4431,1.3977,1.20082,1.10654,0.52507,0.67761,0.64791,0.2115,2.08921,1.52295,1.67049,0.000158189,0.000158189,0.000158189
44,76.7258,1.33786,1.12033,1.04737,0.58434,0.6803,0.67694,0.21122,2.0772,1.5889,1.72836,0.000154113,0.000154113,0.000154113
45,78.0801,1.37151,1.19956,1.15224,0.54538,0.70968,0.62258,0.2023,2.09253,1.59811,1.75818,0.000150037,0.000150037,0.000150037
46,79.5001,1.32352,1.15587,1.09836,0.52968,0.70968,0.62934,0.21329,2.10305,1.58345,1.77453,0.000145961,0.000145961,0.000145961
47,80.7815,1.30552,1.10145,1.07119,0.79803,0.51011,0.65074,0.23789,2.10226,1.63449,1.74503,0.000141885,0.000141885,0.000141885
48,81.9966,1.23935,1.08873,1.09,0.76814,0.53472,0.64557,0.24688,2.07759,1.64231,1.71304,0.000137808,0.000137808,0.000137808
49,83.1941,1.16894,1.06646,1.05481,0.55726,0.64516,0.63228,0.22396,2.108,1.6951,1.71944,0.000133732,0.000133732,0.000133732
50,84.4808,1.26633,1.11899,1.11681,0.77618,0.48387,0.6011,0.21594,2.17989,1.71585,1.77061,0.000129656,0.000129656,0.000129656
51,85.7607,1.35208,1.17294,1.08232,0.79259,0.48387,0.62099,0.20481,2.22497,1.72995,1.80356,0.00012558,0.00012558,0.00012558
52,87.1819,1.33487,1.07783,1.04165,0.75109,0.45161,0.54887,0.19206,2.19393,1.71788,1.78254,0.000121504,0.000121504,0.000121504
53,88.507,1.21212,1.05155,1.07116,0.75754,0.45161,0.55564,0.2029,2.14314,1.68933,1.74664,0.000117427,0.000117427,0.000117427
