epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.26915,2.62758,5.95541,2.23511,0,0,0,0,2.45791,5.09536,2.24599,7.65243e-05,7.65243e-05,0.0950765
2,4.41374,2.48156,5.74835,2.06012,0.00067,0.12903,0.0001,3e-05,2.19691,4.23161,2.20838,0.00016627,0.00016627,0.0891663
3,6.65232,2.03088,4.19528,1.6979,0,0,0,0,2.17288,4.3087,2.13145,0.000253743,0.000253743,0.0832537
4,8.82364,1.79563,3.51138,1.52085,0,0,0,0,2.46567,4.02852,2.2355,0.000338943,0.000338943,0.0773389
5,10.8672,1.8827,3.20953,1.51933,0,0,0,0,2.43555,4.00031,2.22987,0.000421871,0.000421871,0.0714219
6,12.9877,1.71895,2.89465,1.4683,0,0,0,0,2.14195,4.05353,2.02435,0.000502525,0.000502525,0.0655025
7,15.0725,1.73867,2.53839,1.52056,0.5,0.03226,0.035,0.028,2.05849,4.11457,1.88218,0.000580907,0.000580907,0.0595809
8,17.2652,1.68198,2.00674,1.45557,0.5,0.19355,0.145,0.04364,2.17698,4.22192,2.03819,0.000657016,0.000657016,0.053657
9,19.6376,1.77275,1.72086,1.55564,0.1131,0.6129,0.20648,0.06963,2.21623,3.94994,2.01534,0.000730853,0.000730853,0.0477309
10,21.9486,1.74949,1.8335,1.5211,0.22727,0.48387,0.18291,0.06753,2.05668,4.08154,2.03477,0.000802416,0.000802416,0.0418024
11,24.119,1.54899,1.75765,1.41261,0.26154,0.54839,0.28577,0.09218,2.11916,3.93006,2.22935,0.000871707,0.000871707,0.0358717
12,26.2943,1.6102,1.79882,1.42029,0.12366,0.74194,0.32262,0.1159,2.08745,3.60095,2.39369,0.000938725,0.000938725,0.0299387
13,28.6141,1.52911,1.5525,1.46526,0.11224,0.70968,0.26514,0.08017,2.20845,3.56887,2.53677,0.00100347,0.00100347,0.0240035
14,30.8089,1.55171,1.46031,1.38155,0.05962,0.70968,0.24729,0.08559,2.34617,3.4251,2.73582,0.00106594,0.00106594,0.0180659
15,32.847,1.61282,1.49176,1.52448,0.03511,0.80645,0.35881,0.12309,2.26574,3.18345,2.62728,0.00112614,0.00112614,0.0121261
16,34.8334,1.43661,1.31532,1.39472,0.03726,0.80645,0.25412,0.08195,2.45422,3.22665,2.61144,0.00118407,0.00118407,0.00618407
17,36.9893,1.56088,1.20605,1.35733,0.4342,0.16129,0.20581,0.06413,2.43119,3.14717,2.57131,0.00122745,0.00122745,0.00122745
18,39.3264,1.58596,1.27223,1.49173,0.1937,0.09677,0.12697,0.04458,2.42505,2.83253,2.62953,0.00120851,0.00120851,0.00120851
19,41.3613,1.54082,1.37615,1.38947,0.30498,0.09677,0.12509,0.05232,2.54234,3.14947,2.62978,0.00118957,0.00118957,0.00118957
20,43.4948,1.60655,1.47803,1.49288,0.29965,0.09677,0.12195,0.04493,2.49949,3.23263,2.33833,0.00117063,0.00117063,0.00117063
21,45.5321,1.46778,1.33204,1.38537,0.15346,0.16129,0.09108,0.02764,2.41894,3.18002,2.26917,0.00115169,0.00115169,0.00115169
22,47.6734,1.60088,1.42121,1.59907,0.31369,0.19355,0.09725,0.03058,2.3958,3.57007,2.36022,0.00113275,0.00113275,0.00113275
23,49.73,1.43187,1.1982,1.37031,0.35163,0.19355,0.1133,0.04226,2.25307,3.2606,2.23917,0.00111381,0.00111381,0.00111381
24,51.8875,1.46272,1.12477,1.36143,0.30705,0.29032,0.2051,0.06137,2.23821,2.75863,2.19762,0.00109487,0.00109487,0.00109487
25,53.9763,1.47123,1.18213,1.29184,0.39074,0.32258,0.21771,0.07348,2.29594,2.56235,2.41313,0.00107593,0.00107593,0.00107593
26,56.1076,1.48634,1.09604,1.39612,0.55842,0.54839,0.46966,0.16867,2.09535,2.14526,2.31849,0.00105699,0.00105699,0.00105699
27,58.1359,1.33887,1.09697,1.30589,0.59501,0.45161,0.45789,0.16906,2.07118,1.99632,2.23656,0.00103805,0.00103805,0.00103805
28,60.1418,1.44149,1.18247,1.34856,0.55427,0.60191,0.58322,0.22589,2.10576,1.77992,2.37265,0.00101911,0.00101911,0.00101911
29,62.2767,1.36146,1.05645,1.29193,0.65971,0.56315,0.61423,0.25674,2.13175,1.71301,2.39845,0.00100017,0.00100017,0.00100017
30,64.6342,1.43357,1.2165,1.45923,0.74221,0.65027,0.69969,0.28547,2.23017,1.85391,2.5043,0.000981232,0.000981232,0.000981232
31,66.8792,1.40537,1.03314,1.34242,0.84498,0.70352,0.72,0.30047,2.24315,1.75611,2.50981,0.000962293,0.000962293,0.000962293
32,69.104,1.2875,1.00198,1.27533,0.3774,0.6129,0.41638,0.16081,2.33841,1.87685,2.52901,0.000943353,0.000943353,0.000943353
33,71.2659,1.41574,1.3295,1.31001,0.46697,0.70968,0.47069,0.17268,2.27599,1.78648,2.47325,0.000924413,0.000924413,0.000924413
34,73.3239,1.28172,0.98749,1.2704,0.64499,0.70344,0.55167,0.19393,2.33582,1.83687,2.45054,0.000905473,0.000905473,0.000905473
35,75.373,1.31584,0.99683,1.25307,0.5644,0.51613,0.47188,0.14952,2.43811,2.26525,2.43156,0.000886534,0.000886534,0.000886534
36,77.5016,1.32754,1.01988,1.34298,0.60638,0.54839,0.60984,0.2157,2.3411,2.11417,2.31128,0.000867594,0.000867594,0.000867594
37,79.6832,1.41773,1.01188,1.41986,0.62659,0.54839,0.62976,0.23539,2.28753,1.73015,2.30363,0.000848654,0.000848654,0.000848654
38,81.9229,1.2893,0.96159,1.24493,0.52165,0.70968,0.61356,0.21594,2.38164,1.51228,2.44358,0.000829714,0.000829714,0.000829714
39,84.0128,1.22034,0.8907,1.21366,0.60629,0.67742,0.61646,0.23308,2.37968,1.43669,2.48,0.000810775,0.000810775,0.000810775
40,86.0433,1.27126,0.85417,1.2282,0.63682,0.6129,0.65203,0.22681,2.33388,1.52489,2.50051,0.000791835,0.000791835,0.000791835
41,88.039,1.24441,0.88587,1.19585,0.71997,0.58055,0.67167,0.24806,2.27172,1.59397,2.41264,0.000772895,0.000772895,0.000772895
42,90.0571,1.16792,0.9138,1.19313,0.58077,0.58065,0.59857,0.2366,2.17466,1.99373,2.25934,0.000753955,0.000753955,0.000753955
43,92.2822,1.13547,0.83139,1.18276,0.59519,0.64516,0.58268,0.21589,2.20773,2.1055,2.27471,0.000735016,0.000735016,0.000735016
44,94.4021,1.22318,0.87788,1.24334,0.61979,0.63128,0.63893,0.23549,2.25526,1.94343,2.35264,0.000716076,0.000716076,0.000716076
45,96.4457,1.1938,0.85941,1.15516,0.60016,0.67789,0.6712,0.26486,2.20811,1.86233,2.30316,0.000697136,0.000697136,0.000697136
46,98.6283,1.26848,1.13163,1.29125,0.67205,0.6613,0.67802,0.29474,2.21709,1.72242,2.24398,0.000678196,0.000678196,0.000678196
