epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.81233,2.62758,5.95541,2.23511,0,0,0,0,2.45791,5.09536,2.24599,9.86102e-06,9.86102e-06,0.0950099
2,5.41348,2.49841,5.77839,2.07082,0.00117,0.22581,0.00028,9e-05,2.24192,4.18078,2.15429,2.14258e-05,2.14258e-05,0.0890214
3,8.2717,2.03253,4.25432,1.70127,0,0,0,0,2.41436,4.32361,2.28073,3.26977e-05,3.26977e-05,0.0830327
4,11.4649,1.74751,3.76038,1.52675,0,0,0,0,2.3148,4.056,2.19908,4.36767e-05,4.36767e-05,0.0770437
5,14.0019,1.85338,3.61047,1.46703,0,0,0,0,2.38656,3.97934,2.30242,5.43628e-05,5.43628e-05,0.0710544
6,16.5384,1.59612,3.25813,1.34707,0,0,0,0,2.82237,3.98495,2.5993,6.47561e-05,6.47561e-05,0.0650648
7,19.1778,1.51533,3.22811,1.39024,0,0,0,0,3.11255,4.08706,2.77203,7.48565e-05,7.48565e-05,0.0590749
8,22.0358,1.76267,2.76498,1.46207,0,0,0,0,3.21694,4.25826,2.86547,8.4664e-05,8.4664e-05,0.0530847
9,24.5727,1.6399,2.46415,1.41179,0,0,0,0,2.94608,4.33768,2.59333,9.41786e-05,9.41786e-05,0.0470942
10,27.8365,1.76207,2.44421,1.56984,0.66667,0.06452,0.065,0.0205,2.41599,4.31632,2.18612,0.0001034,0.0001034,0.0411034
11,30.5867,1.59799,2.25968,1.3929,0.2,0.12903,0.08206,0.02891,2.09351,4.23662,1.89605,0.000112329,0.000112329,0.0351123
12,33.7906,1.44782,2.06561,1.3025,0.2,0.48387,0.22488,0.07448,1.97525,4.06425,1.73122,0.000120965,0.000120965,0.029121
13,36.3497,1.65438,1.92001,1.39965,0.16981,0.58065,0.28385,0.10995,1.93519,3.95879,1.66014,0.000129309,0.000129309,0.0231293
