epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,0.972913,3.07812,5.10622,2.1577,0.00017,0.03226,1e-05,0,2.84895,4.37212,2.07592,0.000106481,0.000106481,0.0951065
2,2.53925,3.13228,4.89952,2.08034,0.001,0.19355,0.00022,4e-05,2.95996,3.91138,2.06996,0.000231359,0.000231359,0.0892314
3,3.99787,2.41806,3.81399,1.71764,0,0,0,0,3.44131,3.83611,2.08648,0.000353074,0.000353074,0.0833531
4,5.40262,2.02586,3.06581,1.40268,0,0,0,0,2.91056,3.65619,2.00245,0.000471627,0.000471627,0.0774716
5,6.85786,2.272,2.94664,1.47357,0,0,0,0,2.69326,3.75937,1.96096,0.000587018,0.000587018,0.071587
6,8.31116,1.8442,2.37513,1.46993,0,0,0,0,2.9724,3.96251,2.11077,0.000699246,0.000699246,0.0656992
7,9.68824,2.00823,2.23312,1.48833,0,0,0,0,3.03853,4.10058,2.2323,0.000808311,0.000808311,0.0598083
8,11.1825,2.03038,1.93012,1.44603,1,0.03226,0.035,0.014,2.51993,3.98909,1.94632,0.000914215,0.000914215,0.0539142
9,12.7495,1.91651,1.79256,1.48158,1,0.03226,0.035,0.014,2.32201,4.15742,1.92412,0.00101696,0.00101696,0.048017
10,14.1634,2.02552,1.75475,1.60026,0.21212,0.22581,0.12439,0.03984,2.66819,3.9147,2.32234,0.00111653,0.00111653,0.0421165
11,15.4551,1.80942,1.84015,1.36604,0.08163,0.3871,0.15698,0.0599,2.60254,3.70873,2.35167,0.00121295,0.00121295,0.0362129
12,16.7476,1.89756,1.64723,1.35099,0.05306,0.41935,0.14764,0.06557,2.31206,3.69386,2.26897,0.0013062,0.0013062,0.0303062
13,18.0063,1.99735,1.72799,1.4953,0.03017,0.87097,0.31529,0.08017,2.50631,3.06466,2.66833,0.00139629,0.00139629,0.0243963
14,19.4209,1.73908,1.59545,1.31607,0.63027,0.16537,0.28198,0.0681,2.85853,2.72135,2.83943,0.00148322,0.00148322,0.0184832
15,20.8089,1.73293,1.5677,1.36684,0.41427,0.19355,0.22681,0.03745,3.05759,2.71528,2.97477,0.00156699,0.00156699,0.012567
16,22.3518,1.6479,1.44103,1.29098,0.00187,0.35484,0.07662,0.01294,3.51543,3.06608,3.6964,0.00164759,0.00164759,0.00664759
17,23.725,1.79171,1.42254,1.27035,0.18829,0.06452,0.03612,0.00818,3.61684,2.89299,3.88879,0.00170795,0.00170795,0.00170795
