epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.17983,2.82141,6.80953,2.44796,0.00117,0.22581,0.00075,0.00026,2.29082,5.4032,2.12514,0.09507,7e-05,7e-05
2,5.68992,2.81519,6.87154,2.26003,0.00117,0.22581,0.00083,0.00024,3.5252,4.014,2.78903,0.0891521,0.000152094,0.000152094
3,7.95264,1.90004,3.98696,1.6476,0,0,0,0,3.44472,3.84019,2.51741,0.0832321,0.00023211,0.00023211
4,10.3855,1.78404,3.38006,1.55204,0,0,0,0,3.47709,3.90127,2.53117,0.07731,0.000310046,0.000310046
5,12.8804,1.83705,3.12329,1.57485,0,0,0,0,3.44343,3.97587,2.64861,0.0713859,0.000385903,0.000385903
6,15.1457,2.30265,3.85123,1.60178,0,0,0,0,3.25696,4.0983,2.6068,0.0654597,0.000459681,0.000459681
7,17.5198,1.7475,2.04103,1.47997,0,0,0,0,2.60178,4.1768,2.40195,0.0595314,0.000531381,0.000531381
8,19.9054,1.82958,2.1155,1.65526,0,0,0,0,2.3517,4.20554,2.42922,0.053601,0.000601001,0.000601001
9,22.0344,1.64106,1.80536,1.49138,1,0.03226,0.51612,0.30967,1.98751,4.23888,1.91321,0.0476685,0.000668542,0.000668542
10,24.4481,1.65995,1.82561,1.50759,0.45455,0.16129,0.30211,0.14595,1.92105,4.1085,1.82784,0.041734,0.000734004,0.000734004
11,26.8204,1.77602,1.76277,1.571,0.33962,0.58065,0.36866,0.19082,2.25052,3.74404,2.59292,0.0357974,0.000797387,0.000797387
12,29.0969,1.67033,1.57195,1.42942,0.2,0.3871,0.38492,0.13063,2.5114,3.77351,3.12481,0.0298587,0.000858692,0.000858692
13,31.4709,1.46971,1.43851,1.34423,0.25424,0.48387,0.34041,0.10636,2.29279,3.81302,2.53596,0.0239179,0.000917917,0.000917917
14,33.8528,1.46154,1.51699,1.38757,0.25,0.16129,0.20016,0.08481,2.48483,4.26883,2.48676,0.0179751,0.000975063,0.000975063
15,36.2255,1.60069,1.53379,1.39549,0.12245,0.19355,0.10982,0.03174,2.39095,4.29391,2.34002,0.0120301,0.00103013,0.00103013
16,38.6226,1.24763,1.48205,1.14647,0.1,0.32258,0.13253,0.03958,2.43704,4.02591,2.22143,0.00608312,0.00108312,0.00108312
17,40.944,1.37967,1.17438,1.33359,0.07826,0.29032,0.09206,0.04126,2.63777,3.98448,2.39278,0.0011228,0.0011228,0.0011228
18,43.2761,1.34761,1.18199,1.27519,0.0793,0.58065,0.23919,0.09684,2.5911,3.48313,2.5844,0.00110548,0.00110548,0.00110548
19,45.2682,1.49388,1.26469,1.36324,0.55576,0.22581,0.3404,0.15237,2.26536,2.85463,2.37676,0.00108815,0.00108815,0.00108815
20,47.5122,1.37609,1.14619,1.28725,0.57492,0.29032,0.46543,0.17763,2.26139,2.5282,2.22467,0.00107082,0.00107082,0.00107082
21,49.7737,1.1589,1.23305,1.11255,0.50921,0.35484,0.45324,0.18606,2.2244,2.31216,2.08849,0.0010535,0.0010535,0.0010535
22,52.0322,1.47513,1.35635,1.4054,0.61872,0.45161,0.49581,0.20755,2.12724,2.23944,1.96699,0.00103618,0.00103618,0.00103618
23,54.3209,1.38986,1.18912,1.27117,0.49705,0.5421,0.46711,0.19149,2.08794,2.21376,1.94564,0.00101885,0.00101885,0.00101885
24,56.5527,1.45382,1.43874,1.35439,0.51213,0.54839,0.49824,0.21373,2.05168,1.98612,2.09405,0.00100153,0.00100153,0.00100153
