epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.46404,2.62758,5.95541,2.23511,0,0,0,0,2.45791,5.09536,2.24599,6.10666e-06,6.10666e-06,0.0950061
2,4.59352,2.50009,5.78809,2.0731,0.00083,0.16129,0.00015,5e-05,2.18394,4.28119,2.15838,1.32684e-05,1.32684e-05,0.0890133
3,6.74486,1.96109,4.28048,1.63926,0,0,0,0,2.33501,4.30495,2.21155,2.02488e-05,2.02488e-05,0.0830202
4,8.96423,1.72491,3.76767,1.47076,0,0,0,0,2.28152,4.01343,2.02037,2.70478e-05,2.70478e-05,0.077027
5,10.9436,1.89066,3.62823,1.49606,0,0,0,0,2.20382,3.84398,1.83505,3.36654e-05,3.36654e-05,0.0710337
6,13.1344,1.55258,3.31032,1.39556,0,0,0,0,2.18288,3.79547,1.92853,4.01017e-05,4.01017e-05,0.0650401
7,15.1939,1.7015,3.40093,1.54884,0,0,0,0,2.77686,3.86177,2.50964,4.63566e-05,4.63566e-05,0.0590464
8,17.2143,1.6477,2.87952,1.4406,0,0,0,0,2.85558,3.96064,2.60177,5.24301e-05,5.24301e-05,0.0530524
9,19.3597,1.56976,2.59479,1.42657,0,0,0,0,2.51098,4.02255,2.29082,5.83223e-05,5.83223e-05,0.0470583
10,21.5131,1.77442,2.60469,1.61724,0,0,0,0,2.2428,4.01601,1.92092,6.40331e-05,6.40331e-05,0.041064
11,23.5949,1.55161,2.44727,1.37345,0.08,0.06452,0.02212,0.00992,2.11667,3.97663,1.6898,6.95625e-05,6.95625e-05,0.0350696
12,25.9461,1.45686,2.30517,1.30666,0.08889,0.12903,0.0467,0.02466,2.03825,3.9129,1.57128,7.49106e-05,7.49106e-05,0.0290749
13,28.098,1.73891,2.16986,1.47121,0.09278,0.29032,0.07866,0.039,1.99634,3.85393,1.55031,8.00773e-05,8.00773e-05,0.0230801
14,30.1837,1.58317,1.96123,1.33386,0.0995,0.64516,0.15051,0.07147,1.98309,3.73529,1.5544,8.50626e-05,8.50626e-05,0.0170851
15,32.3209,1.54796,1.77475,1.3647,0.09231,0.77419,0.26081,0.10859,1.98092,3.6203,1.56175,8.98666e-05,8.98666e-05,0.0110899
16,34.3362,1.4221,1.64501,1.2776,0.08125,0.83871,0.39167,0.14003,1.93929,3.41665,1.5709,9.44892e-05,9.44892e-05,0.00509449
17,36.4196,1.53129,1.6477,1.3108,0.0758,0.83871,0.42603,0.16083,1.93908,3.2806,1.57759,9.79509e-05,9.79509e-05,9.79509e-05
18,38.5574,1.57501,1.55011,1.32617,0.06634,0.87097,0.49571,0.19237,1.94032,2.99762,1.58483,9.64395e-05,9.64395e-05,9.64395e-05
19,40.6533,1.52457,1.64498,1.2933,0.74042,0.27673,0.53219,0.20463,1.95637,2.83647,1.60947,9.49281e-05,9.49281e-05,9.49281e-05
20,42.8298,1.48273,1.61218,1.30801,0.8271,0.29032,0.59809,0.22258,1.95429,2.55992,1.66486,9.34167e-05,9.34167e-05,9.34167e-05
21,44.936,1.49974,1.43091,1.27483,0.72273,0.42047,0.62778,0.2319,1.96975,2.41521,1.68191,9.19053e-05,9.19053e-05,9.19053e-05
