epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.91971,2.62758,5.95541,2.23511,0,0,0,0,2.45791,5.09536,2.24599,9.77154e-06,9.77154e-06,0.0950098
2,6.1059,2.49058,5.77735,2.06944,0,0,0,0,2.24179,4.35514,2.39148,2.12313e-05,2.12313e-05,0.0890212
3,9.16702,1.96074,4.22488,1.60997,0,0,0,0,3.0401,4.48821,3.02123,3.24009e-05,3.24009e-05,0.0830324
4,11.8183,1.76263,3.71819,1.48324,0,0,0,0,3.38397,4.1183,3.00111,4.32803e-05,4.32803e-05,0.0770433
5,14.809,1.8418,3.58696,1.44872,0,0,0,0,3.60954,4.06117,3.14689,5.38695e-05,5.38695e-05,0.0710539
6,17.62,1.58477,3.24208,1.35348,0,0,0,0,3.54428,4.058,3.1314,6.41685e-05,6.41685e-05,0.0650642
7,20.4187,1.67229,3.23384,1.41308,0,0,0,0,3.13069,4.03934,2.83126,7.41772e-05,7.41772e-05,0.0590742
8,23.0467,1.70353,2.86585,1.40408,0.05,0.06452,0.00464,0.00071,2.97444,4.03548,2.57985,8.38957e-05,8.38957e-05,0.0530839
9,25.9467,1.65707,2.53841,1.3957,0.05556,0.03226,0.00194,0.00019,2.83384,4.06539,2.27585,9.3324e-05,9.3324e-05,0.0470933
10,28.4441,1.88889,2.56499,1.69712,0.10638,0.16129,0.035,0.00986,2.51229,4.00109,1.98635,0.000102462,0.000102462,0.0411025
11,31.0534,1.4971,2.50632,1.31816,0.24138,0.45161,0.1703,0.05772,2.29357,3.98732,1.85111,0.00011131,0.00011131,0.0351113
12,33.7934,1.6174,2.4896,1.37528,0.31373,0.51613,0.31046,0.10706,2.14153,3.96913,1.77382,0.000119868,0.000119868,0.0291199
13,36.4684,1.65023,2.04065,1.37801,0.20588,0.67742,0.42933,0.1633,2.07446,3.84093,1.72216,0.000128135,0.000128135,0.0231281
14,38.9876,1.46645,1.87048,1.24384,0.10748,0.74194,0.44736,0.18891,2.02432,3.58597,1.70356,0.000136112,0.000136112,0.0171361
15,41.5661,1.50033,1.70671,1.31274,0.09195,0.77419,0.4696,0.19674,2.01202,3.45089,1.70212,0.000143799,0.000143799,0.0111438
16,44.3994,1.39726,1.57988,1.23834,0.07869,0.77419,0.44383,0.19228,1.97576,3.25566,1.6517,0.000151196,0.000151196,0.0051512
17,47.1476,1.45912,1.48061,1.22926,0.07331,0.80645,0.4498,0.19867,1.92065,3.05755,1.60576,0.000156735,0.000156735,0.000156735
18,49.6865,1.51984,1.46893,1.27886,0.71943,0.19355,0.53065,0.22246,1.862,2.72132,1.59185,0.000154317,0.000154317,0.000154317
19,52.2043,1.53074,1.51944,1.24377,0.62796,0.21836,0.54931,0.24243,1.88128,2.54109,1.61839,0.000151899,0.000151899,0.000151899
20,54.7771,1.42181,1.50406,1.24013,0.66637,0.3871,0.57433,0.25041,1.93144,2.26249,1.64994,0.00014948,0.00014948,0.00014948
