epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.12283,2.62758,5.95541,2.23511,0,0,0,0,2.45791,5.09536,2.24599,0.000159582,0.000159582,0.0951596
2,4.50686,2.51362,5.75767,2.06757,0.00183,0.35484,0.00068,0.00011,2.43132,4.33876,2.46667,0.000346736,0.000346736,0.0893467
3,6.80169,2.19766,4.29105,1.80455,0,0,0,0,2.45221,4.2304,2.46319,0.00052915,0.00052915,0.0835291
4,9.15134,1.80843,3.28772,1.53191,0,0,0,0,3.13447,4.20348,3.89607,0.000706824,0.000706824,0.0777068
5,11.4169,2.01756,2.79654,1.62966,0,0,0,0,2.47815,4.16427,3.02191,0.000879759,0.000879759,0.0718798
6,13.717,1.76541,2.44428,1.58075,0,0,0,0,3.20709,4.34358,2.78269,0.00104795,0.00104795,0.066048
7,16.0445,1.85195,2.28836,1.77995,0,0,0,0,3.1154,nan,6.53091,0.00121141,0.00121141,0.0602114
8,18.4627,1.83438,2.10736,1.66593,0.00133,0.19355,0.00036,6e-05,nan,nan,nan,0.00137013,0.00137013,0.0543701
9,20.5395,1.83227,1.9896,1.70124,0.00723,0.03226,0.00046,0.00014,nan,nan,nan,0.0015241,0.0015241,0.0485241
10,22.6608,1.862,1.8225,1.71207,0,0,0,0,nan,nan,nan,0.00167334,0.00167334,0.0426733
11,24.7335,1.55861,1.79443,1.54659,0,0,0,0,nan,nan,nan,0.00181784,0.00181784,0.0368178
12,26.969,1.6556,1.81535,1.53401,0,0,0,0,nan,nan,nan,0.0019576,0.0019576,0.0309576
13,29.0365,1.72355,1.71938,1.65295,0,0,0,0,nan,nan,nan,0.00209261,0.00209261,0.0250926
14,31.2472,1.74595,1.63992,1.61733,0,0,0,0,nan,nan,nan,0.00222289,0.00222289,0.0192229
15,33.1824,1.81832,1.64049,1.79406,0,0,0,0,nan,nan,nan,0.00234843,0.00234843,0.0133484
16,35.1394,1.63665,1.53371,1.60285,0,0,0,0,nan,nan,nan,0.00246923,0.00246923,0.00746923
17,37.0863,1.7711,1.48143,1.60543,0,0,0,0,nan,nan,nan,0.00255969,0.00255969,0.00255969
18,39.1267,1.68598,1.34119,1.65272,0,0,0,0,nan,nan,nan,0.0025202,0.0025202,0.0025202
19,41.1938,1.67618,1.45774,1.55802,0,0,0,0,nan,nan,nan,0.0024807,0.0024807,0.0024807
20,43.4049,1.69713,1.70265,1.68537,0,0,0,0,nan,nan,nan,0.0024412,0.0024412,0.0024412
21,45.5776,1.67025,1.46469,1.64852,0,0,0,0,nan,nan,nan,0.00240171,0.00240171,0.00240171
22,47.8879,1.80988,1.45764,1.98812,0,0,0,0,nan,nan,nan,0.00236221,0.00236221,0.00236221
23,49.9481,1.61747,1.52578,1.66347,0,0,0,0,nan,nan,nan,0.00232271,0.00232271,0.00232271
24,52.0531,1.64487,1.37162,1.56606,0,0,0,0,nan,nan,nan,0.00228322,0.00228322,0.00228322
25,54.0805,1.57835,1.23711,1.42493,0,0,0,0,nan,nan,nan,0.00224372,0.00224372,0.00224372
26,56.1867,1.55253,1.17523,1.52954,0,0,0,0,nan,nan,nan,0.00220422,0.00220422,0.00220422
27,58.2662,1.53511,1.14077,1.52948,0,0,0,0,nan,nan,nan,0.00216473,0.00216473,0.00216473
28,60.4295,1.67101,1.25527,1.63957,0.05917,0.03226,0.00432,0.00162,nan,nan,nan,0.00212523,0.00212523,0.00212523
29,62.5445,1.44664,1.1596,1.43226,0.18206,0.06452,0.05831,0.02375,nan,nan,nan,0.00208574,0.00208574,0.00208574
30,64.7307,1.45241,1.1742,1.54241,0.17211,0.09677,0.05213,0.01988,nan,nan,nan,0.00204624,0.00204624,0.00204624
31,66.7285,1.43632,1.3424,1.44073,0.18517,0.09677,0.05392,0.01154,3.03405,4.32076,3.30911,0.00200674,0.00200674,0.00200674
32,68.9898,1.48484,1.1436,1.47896,0.11631,0.06452,0.02061,0.00551,3.19894,3.89877,3.44525,0.00196725,0.00196725,0.00196725
33,71.0525,1.50139,1.43946,1.4353,0.56243,0.09677,0.08099,0.01805,3.13524,3.66864,3.34027,0.00192775,0.00192775,0.00192775
34,73.1418,1.4062,1.039,1.44696,0.50524,0.41935,0.4176,0.13667,2.61937,2.88853,2.82459,0.00188825,0.00188825,0.00188825
35,75.0927,1.4948,1.08427,1.44003,0.62424,0.54839,0.54638,0.18841,2.44882,2.52635,2.60333,0.00184876,0.00184876,0.00184876
36,77.2056,1.30854,1.12266,1.4042,0.6612,0.50397,0.49338,0.16987,2.32452,1.72805,2.48534,0.00180926,0.00180926,0.00180926
37,79.2207,1.50264,1.1011,1.53422,0.72972,0.64516,0.64556,0.24624,2.21727,1.48405,2.40393,0.00176976,0.00176976,0.00176976
38,81.3931,1.42253,1.06361,1.41564,0.82084,0.64516,0.76015,0.27692,2.06074,1.48349,2.30162,0.00173027,0.00173027,0.00173027
39,83.6201,1.31362,0.99086,1.35223,0.59657,0.71566,0.65711,0.24216,2.1085,1.41726,2.39982,0.00169077,0.00169077,0.00169077
40,85.8169,1.40624,0.98306,1.32721,0.5712,0.64457,0.55413,0.21452,2.24128,1.56444,2.58951,0.00165127,0.00165127,0.00165127
41,88.0813,1.38169,0.93149,1.35378,0.59582,0.64516,0.55506,0.23567,2.18173,1.61742,2.45946,0.00161178,0.00161178,0.00161178
42,90.3214,1.36035,1.02079,1.36993,0.61997,0.58065,0.60662,0.23863,2.15901,1.86255,2.32072,0.00157228,0.00157228,0.00157228
43,92.4017,1.4459,0.97697,1.42807,0.5823,0.64516,0.56598,0.19977,2.25194,1.97197,2.42639,0.00153278,0.00153278,0.00153278
44,94.4895,1.47227,1.02489,1.54804,0.49715,0.6129,0.50823,0.14239,2.4364,1.66057,2.74833,0.00149329,0.00149329,0.00149329
45,96.5262,1.4052,1.02058,1.36634,0.61725,0.57245,0.564,0.19305,2.29675,1.59622,2.59631,0.00145379,0.00145379,0.00145379
46,98.6005,1.67309,1.20777,1.74294,0.66721,0.6129,0.6112,0.23173,2.25213,1.69674,2.48609,0.00141429,0.00141429,0.00141429
47,100.624,1.24146,0.91559,1.34479,0.60407,0.6129,0.59543,0.23153,2.25716,1.8592,2.56343,0.0013748,0.0013748,0.0013748
48,102.703,1.39799,1.0138,1.33186,0.59081,0.55915,0.51442,0.19044,2.38017,2.05272,2.69757,0.0013353,0.0013353,0.0013353
49,104.789,1.31,0.88789,1.29126,0.62307,0.54839,0.51296,0.19449,2.37174,1.95905,2.63001,0.0012958,0.0012958,0.0012958
