epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.39519,2.62758,5.95541,2.23511,0,0,0,0,2.45791,5.09536,2.24599,5.48422e-06,5.48422e-06,0.0950055
2,11.8041,2.49762,5.78209,2.07345,0,0,0,0,2.34012,4.29688,2.3227,1.1916e-05,1.1916e-05,0.0890119
3,14.0886,1.98472,4.24941,1.65432,0,0,0,0,2.60953,4.39266,2.57183,1.81848e-05,1.81848e-05,0.0830182
4,16.3365,1.71611,3.74206,1.44541,0,0,0,0,2.49515,4.09847,2.42251,2.42908e-05,2.42908e-05,0.0770243
5,18.5889,1.85838,3.60363,1.4695,0,0,0,0,2.54406,4.00962,2.37354,3.0234e-05,3.0234e-05,0.0710302
6,20.7849,1.59013,3.30294,1.37391,0,0,0,0,2.9832,4.03322,2.70956,3.60142e-05,3.60142e-05,0.065036
7,22.967,1.697,3.43018,1.52549,0,0,0,0,3.41967,4.13055,3.07753,4.16315e-05,4.16315e-05,0.0590416
8,24.975,1.65566,2.90606,1.43354,0,0,0,0,3.41409,4.2139,3.09842,4.7086e-05,4.7086e-05,0.0530471
9,27.1256,1.60397,2.67631,1.40041,0,0,0,0,3.01127,4.31694,2.88417,5.23776e-05,5.23776e-05,0.0470524
10,29.3134,1.82003,2.74141,1.61137,0,0,0,0,2.50703,4.27654,2.41112,5.75063e-05,5.75063e-05,0.0410575
11,31.2999,1.57464,2.583,1.35492,0.08333,0.03226,0.005,0.003,2.29229,4.23032,2.04402,6.24721e-05,6.24721e-05,0.0350625
12,33.5666,1.61028,2.56725,1.34807,0.26667,0.12903,0.06714,0.03083,2.17547,4.17717,1.84478,6.72751e-05,6.72751e-05,0.0290673
13,35.7131,1.75544,2.39314,1.46507,0.27586,0.25806,0.17228,0.07503,2.06475,4.03928,1.70285,7.19151e-05,7.19151e-05,0.0230719
14,37.8622,1.55656,2.13882,1.32322,0.24194,0.48387,0.28756,0.11397,1.97985,3.89437,1.57854,7.63923e-05,7.63923e-05,0.0170764
15,39.9397,1.55125,2.01326,1.35467,0.17857,0.48387,0.29689,0.11791,1.94943,3.80196,1.52814,8.07066e-05,8.07066e-05,0.0110807
16,42.0812,1.41612,1.81218,1.26286,0.13423,0.64516,0.36745,0.13955,1.92226,3.64427,1.5198,8.4858e-05,8.4858e-05,0.00508486
17,44.1013,1.56887,1.80511,1.30301,0.11856,0.74194,0.38255,0.15732,1.917,3.55651,1.5253,8.79669e-05,8.79669e-05,8.79669e-05
18,46.2532,1.56687,1.66332,1.32218,0.08308,0.87097,0.40241,0.16039,1.96023,3.33662,1.58338,8.66095e-05,8.66095e-05,8.66095e-05
19,48.3001,1.56479,1.78405,1.29211,0.26991,0.48387,0.42428,0.17973,1.98154,3.16579,1.59509,8.52522e-05,8.52522e-05,8.52522e-05
20,50.5006,1.47326,1.62732,1.28173,0.77563,0.22331,0.45783,0.18746,1.92925,2.84873,1.59175,8.38948e-05,8.38948e-05,8.38948e-05
21,52.6662,1.53667,1.63654,1.29493,0.7532,0.25806,0.48548,0.20974,1.9451,2.70568,1.61723,8.25375e-05,8.25375e-05,8.25375e-05
22,54.8137,1.478,1.75362,1.27354,0.63336,0.41935,0.52979,0.25072,1.91303,2.40978,1.62677,8.11802e-05,8.11802e-05,8.11802e-05
23,56.7849,1.36494,1.54389,1.25283,0.57876,0.44346,0.53398,0.26685,1.92838,2.26626,1.6505,7.98228e-05,7.98228e-05,7.98228e-05
24,58.7126,1.44616,1.44444,1.22885,0.57595,0.51613,0.56157,0.27289,1.93134,2.06553,1.64785,7.84655e-05,7.84655e-05,7.84655e-05
25,60.7136,1.5341,1.5493,1.22531,0.6638,0.51613,0.60556,0.27408,1.95275,1.96259,1.64125,7.71081e-05,7.71081e-05,7.71081e-05
26,62.9107,1.39868,1.41234,1.26555,0.63257,0.51613,0.6444,0.29564,1.9666,1.81266,1.63085,7.57508e-05,7.57508e-05,7.57508e-05
27,65.0545,1.29096,1.55292,1.20045,0.68822,0.56993,0.64441,0.28997,1.97241,1.75233,1.63635,7.43934e-05,7.43934e-05,7.43934e-05
28,67.1247,1.52042,1.46923,1.26878,0.61403,0.66736,0.64718,0.29941,1.95322,1.64345,1.62432,7.30361e-05,7.30361e-05,7.30361e-05
29,69.1788,1.43612,1.34509,1.2131,0.61036,0.67742,0.64391,0.28699,1.97155,1.5873,1.62655,7.16787e-05,7.16787e-05,7.16787e-05
30,71.2274,1.34269,1.35239,1.21667,0.5977,0.67112,0.66053,0.26315,2.06042,1.57662,1.68995,7.03214e-05,7.03214e-05,7.03214e-05
31,73.2598,1.39936,1.42922,1.25528,0.58764,0.74194,0.66315,0.25337,2.08945,1.59007,1.71181,6.89641e-05,6.89641e-05,6.89641e-05
32,75.3416,1.34931,1.30704,1.18929,0.58407,0.72497,0.65865,0.27503,2.05057,1.53097,1.69583,6.76067e-05,6.76067e-05,6.76067e-05
33,77.2612,1.41414,1.56411,1.23182,0.58555,0.74194,0.66134,0.28658,2.02547,1.50044,1.6735,6.62494e-05,6.62494e-05,6.62494e-05
34,79.3916,1.42909,1.21261,1.21863,0.58944,0.70968,0.64217,0.30155,1.99256,1.46765,1.63668,6.4892e-05,6.4892e-05,6.4892e-05
35,81.614,1.33212,1.2438,1.15494,0.66304,0.64516,0.64319,0.29793,1.99586,1.44446,1.63877,6.35347e-05,6.35347e-05,6.35347e-05
36,83.9014,1.356,1.49437,1.13968,0.60065,0.6129,0.64232,0.28794,2.01722,1.41727,1.66167,6.21773e-05,6.21773e-05,6.21773e-05
37,86.0716,1.35814,1.3294,1.17108,0.62185,0.63676,0.64992,0.28819,2.01663,1.39135,1.66006,6.082e-05,6.082e-05,6.082e-05
38,88.354,1.30011,1.25038,1.12924,0.54786,0.80645,0.6828,0.28702,2.01659,1.37721,1.67853,5.94626e-05,5.94626e-05,5.94626e-05
39,90.4684,1.30884,1.19277,1.1461,0.56833,0.77419,0.67766,0.27884,2.04224,1.36836,1.68813,5.81053e-05,5.81053e-05,5.81053e-05
40,92.6451,1.33795,1.24083,1.13702,0.5733,0.77419,0.66318,0.26407,2.06416,1.37146,1.69888,5.6748e-05,5.6748e-05,5.6748e-05
