epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.62659,2.62758,5.95541,2.23511,0,0,0,0,2.45791,5.09536,2.24599,0.00012015,0.00012015,0.0951201
2,4.86111,2.72599,6.08233,2.17543,0.00017,0.03226,1e-05,0,2.3844,4.90371,2.1715,0.000256852,0.000256852,0.0892569
3,7.39018,2.58864,6.13624,2.22738,0.00017,0.03226,1e-05,1e-05,2.31893,4.86693,2.20029,0.000385399,0.000385399,0.0833854
4,9.61975,2.34558,5.20666,2.08678,0.00017,0.03226,1e-05,1e-05,2.26703,4.70006,2.13371,0.000505789,0.000505789,0.0775058
5,11.9103,2.26808,4.95449,1.83055,0.00033,0.06452,4e-05,2e-05,1.9309,4.57977,1.88983,0.000618022,0.000618022,0.071618
6,14.3064,1.77647,4.51383,1.57656,0.00083,0.16129,0.00014,6e-05,1.7226,4.44137,1.70467,0.000722099,0.000722099,0.0657221
7,16.6574,1.74978,4.66758,1.50144,0.0015,0.29032,0.0006,0.00028,1.69866,3.89599,1.6066,0.00081802,0.00081802,0.059818
8,18.9137,1.78657,4.19204,1.52504,0.0025,0.48387,0.0014,0.0006,1.71062,3.68189,1.5649,0.000905784,0.000905784,0.0539058
9,18.614,1.56319,4.01276,1.40818,0.004,0.77419,0.00326,0.00125,1.82733,3.67182,1.54708,0.000985392,0.000985392,0.0479854
10,20.9536,1.81972,4.29629,1.54687,0.00433,0.83871,0.0045,0.00149,1.85643,3.61812,1.54319,0.00105684,0.00105684,0.0420568
11,23.1787,1.58448,4.10971,1.3021,0.00433,0.83871,0.00469,0.00162,1.81233,3.52386,1.52884,0.00112014,0.00112014,0.0361201
12,25.371,1.51256,4.46827,1.30975,0.00483,0.93548,0.005,0.00178,1.84757,3.44752,1.52533,0.00117528,0.00117528,0.0301753
13,27.4569,1.51152,3.68306,1.29931,0.0045,0.87097,0.00473,0.00187,1.83939,3.39151,1.52904,0.00122226,0.00122226,0.0242223
14,29.6076,1.41998,3.53048,1.25966,0.0045,0.87097,0.00952,0.00476,1.78558,3.35041,1.53693,0.00126108,0.00126108,0.0182611
15,31.7118,1.45073,3.48598,1.29358,0.00483,0.93548,0.08242,0.0454,1.73577,3.30349,1.53599,0.00129175,0.00129175,0.0122918
16,33.9787,1.34985,3.12221,1.22746,0.00483,0.93548,0.23217,0.09328,1.77759,3.17888,1.54443,0.00131427,0.00131427,0.00631427
17,36.1111,1.51267,2.96702,1.25714,0.00467,0.90323,0.24045,0.09297,1.83052,3.11024,1.54683,0.00131547,0.00131547,0.00131547
18,38.3265,1.58575,2.5513,1.36817,0.30961,0.03226,0.34053,0.11699,1.94787,2.92431,1.63755,0.0012475,0.0012475,0.0012475
19,40.4165,1.52075,2.57678,1.27649,0.36456,0.16129,0.28882,0.10997,2.02689,2.82159,1.7077,0.00117953,0.00117953,0.00117953
20,42.5715,1.38377,2.62754,1.26411,0.49563,0.34892,0.37408,0.12504,1.97651,2.61433,1.71173,0.00111156,0.00111156,0.00111156
21,44.7636,1.46557,2.30356,1.2577,0.51694,0.44887,0.44192,0.13309,1.97267,2.55239,1.65974,0.00104359,0.00104359,0.00104359
22,47.1276,1.57951,2.74311,1.33002,0.39788,0.41935,0.39944,0.13729,2.0081,2.61771,1.73299,0.000975615,0.000975615,0.000975615
23,49.4951,1.32391,2.23537,1.19623,0.51112,0.45161,0.42105,0.13988,2.02796,2.5641,1.77312,0.000907645,0.000907645,0.000907645
24,49.4235,1.34219,1.99926,1.16516,0.53911,0.52851,0.42299,0.15517,2.02463,2.43387,1.74304,0.000839674,0.000839674,0.000839674
25,51.7657,1.52106,2.20085,1.2228,0.49398,0.54839,0.43501,0.17783,2.04461,2.39224,1.77016,0.000771704,0.000771704,0.000771704
26,54.5042,1.48401,3.42544,1.27603,0.63249,0.6129,0.57263,0.20524,2.01377,2.39085,1.67228,0.000703734,0.000703734,0.000703734
27,56.6657,1.33687,2.5279,1.17231,0.57675,0.52775,0.48288,0.18857,1.97807,2.46837,1.67601,0.000635763,0.000635763,0.000635763
28,58.9107,1.30477,2.59701,1.19413,0.57285,0.43294,0.44131,0.17794,1.93288,2.49193,1.67932,0.000567793,0.000567793,0.000567793
29,61.1439,1.56577,2.91565,1.28225,0.61748,0.54839,0.5053,0.20587,1.92733,2.37072,1.69933,0.000499823,0.000499823,0.000499823
30,63.4074,1.29874,2.58227,1.14196,0.63943,0.64516,0.51923,0.2025,1.94955,2.3196,1.69075,0.000431852,0.000431852,0.000431852
31,65.4726,1.35288,2.56326,1.14725,0.64376,0.6129,0.55153,0.22642,1.9554,2.2246,1.7053,0.000363882,0.000363882,0.000363882
32,67.5849,1.34638,2.56306,1.17806,0.62123,0.6351,0.57097,0.24454,1.94119,2.07778,1.69816,0.000295911,0.000295911,0.000295911
33,69.845,1.29083,2.67171,1.11229,0.67093,0.6129,0.55272,0.24064,1.93389,2.03541,1.68583,0.000227941,0.000227941,0.000227941
34,72.1311,1.22137,2.21059,1.08653,0.65796,0.62072,0.56929,0.25638,1.95429,1.99119,1.69838,0.000159971,0.000159971,0.000159971
35,74.2838,1.17591,2.35061,1.08261,0.65162,0.60361,0.5833,0.26028,1.94774,1.96864,1.69066,9.20003e-05,9.20003e-05,9.20003e-05
