epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.35789,2.62758,5.95541,2.23511,0,0,0,0,2.45791,5.09536,2.24599,1.21298e-05,1.21298e-05,0.0950121
2,4.46675,2.48475,5.77267,2.06792,0.001,0.19355,0.00023,6e-05,2.29145,4.24621,2.23692,2.63553e-05,2.63553e-05,0.0890264
3,6.6496,2.06678,4.22467,1.7096,0,0,0,0,2.72817,4.36773,2.66558,4.02206e-05,4.02206e-05,0.0830402
4,8.92187,1.7512,3.74665,1.50118,0,0,0,0,2.7531,4.04089,2.49642,5.37256e-05,5.37256e-05,0.0770537
5,11.2222,1.87392,3.62556,1.48401,0,0,0,0,2.73309,3.9516,2.44259,6.68703e-05,6.68703e-05,0.0710669
6,13.5003,1.58962,3.32152,1.4078,0,0,0,0,2.9214,3.91232,2.52992,7.96548e-05,7.96548e-05,0.0650797
7,15.6733,1.78904,3.65951,1.61358,0,0,0,0,2.86594,3.98024,2.5406,9.20791e-05,9.20791e-05,0.0590921
8,18.008,1.64908,2.79558,1.42614,0,0,0,0,2.71935,4.05923,2.4088,0.000104143,0.000104143,0.0531041
9,20.2679,1.65108,2.44133,1.4367,0,0,0,0,2.45702,4.15305,2.17859,0.000115847,0.000115847,0.0471158
10,22.3875,1.74306,2.50045,1.55554,0,0,0,0,2.29185,4.14126,1.95536,0.00012719,0.00012719,0.0411272
11,24.5288,1.51465,2.4945,1.34654,0.28571,0.06452,0.026,0.0085,2.20179,4.09074,1.78623,0.000138173,0.000138173,0.0351382
12,26.5675,1.49437,2.29007,1.32865,0.36364,0.12903,0.075,0.02851,2.06316,4.09479,1.68136,0.000148796,0.000148796,0.0291488
13,28.6395,1.65973,2.02959,1.41999,0.48276,0.45161,0.29031,0.09648,2.02346,3.97436,1.62416,0.000159059,0.000159059,0.0231591
14,30.8748,1.43494,1.80151,1.24729,0.21368,0.80645,0.44103,0.15635,2.01637,3.69386,1.61044,0.000168962,0.000168962,0.017169
15,32.9784,1.46838,1.67297,1.30837,0.16456,0.83871,0.48126,0.18032,1.99408,3.52309,1.57651,0.000178504,0.000178504,0.0111785
16,35.2539,1.37512,1.55995,1.25536,0.19708,0.87097,0.53806,0.21426,1.95242,3.37314,1.57732,0.000187686,0.000187686,0.00518769
17,37.4038,1.52154,1.46872,1.26097,0.1938,0.80645,0.49015,0.20531,1.96235,3.2695,1.59926,0.000194562,0.000194562,0.000194562
18,39.5267,1.48529,1.42145,1.26826,0.15026,0.93548,0.58523,0.23878,1.97488,2.87246,1.65068,0.00019156,0.00019156,0.00019156
