epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.86685,2.78935,6.63892,2.22557,0.00033,0.06452,3e-05,1e-05,2.79414,5.40099,2.50819,0.000413804,0.000413804,0.0904138
2,9.35934,2.25047,4.53043,1.88437,0.00133,0.25806,0.00049,8e-05,2.59086,4.13662,2.46669,0.000858235,0.000858235,0.0798582
3,11.7139,2.03344,3.36825,1.75019,0,0,0,0,4.01273,6.14223,7.95355,0.0012914,0.0012914,0.0692914
4,14.4236,2.14427,2.99481,1.89321,0.00078,0.03226,3e-05,1e-05,nan,nan,nan,0.0017133,0.0017133,0.0587133
5,16.9447,2.07948,2.73047,1.90025,0,0,0,0,3.45977,20.2433,4.11342,0.00212393,0.00212393,0.0481239
6,19.3534,2.06009,2.38602,1.79914,0.00049,0.03226,4e-05,1e-05,nan,nan,nan,0.0025233,0.0025233,0.0375233
7,21.6837,2.05991,2.16618,1.89774,0.00117,0.09677,0.0002,5e-05,3.56728,364.396,12.7621,0.0029114,0.0029114,0.0269114
8,24.0397,1.97613,2.14628,1.88941,0.00495,0.03226,0.00071,0.00019,3.20619,163.457,5.53718,0.00328824,0.00328824,0.0162882
9,26.3585,1.852,1.975,1.76635,0.00416,0.06452,0.00078,0.00011,3.98385,467.405,14.2379,0.00365381,0.00365381,0.00565381
10,29.0143,1.85819,2.12327,1.75365,0.0011,0.12903,0.00118,0.00025,4.08722,inf,16.9554,0.00367717,0.00367717,0.00367717
11,31.6253,2.00544,2.15133,1.99769,0.001,0.12903,0.0003,5e-05,3.90457,1361.54,11.6676,0.00362596,0.00362596,0.00362596
12,33.9182,1.98342,1.94135,2.01021,0.00133,0.25806,0.00052,0.0001,3.01111,7.33439,4.08033,0.00357475,0.00357475,0.00357475
13,36.3801,2.05811,1.84115,1.8727,0.00017,0.03226,1e-05,0,3.14728,6.67043,4.09354,0.00352354,0.00352354,0.00352354
14,38.9044,1.931,1.83207,1.76225,0.00112,0.03226,4e-05,0,3.76251,40.9205,6.90002,0.00347233,0.00347233,0.00347233
15,41.2984,1.86412,1.78112,1.69664,0.00056,0.09677,6e-05,1e-05,nan,nan,nan,0.00342112,0.00342112,0.00342112
16,43.3329,1.86234,1.69817,1.78692,0.00019,0.03226,1e-05,0,nan,nan,nan,0.00336992,0.00336992,0.00336992
17,45.5421,1.89022,1.65768,1.72354,0,0,0,0,nan,nan,nan,0.00331871,0.00331871,0.00331871
18,47.6022,1.83236,1.68143,1.77189,0,0,0,0,3.4161,6.58716,3.72162,0.0032675,0.0032675,0.0032675
19,49.8922,1.64846,1.5592,1.61396,0.0015,0.12903,0.00019,4e-05,2.78827,4.88696,3.02224,0.00321629,0.00321629,0.00321629
20,52.1314,1.74253,1.47069,1.58813,0.34014,0.25806,0.16888,0.05809,2.51587,3.18485,2.70535,0.00316508,0.00316508,0.00316508
21,54.4798,1.80935,1.50322,1.68195,0.24395,0.3871,0.20995,0.06847,2.3478,3.38314,2.58912,0.00311388,0.00311388,0.00311388
22,56.9149,1.75083,1.53796,1.68647,0.47974,0.48387,0.31515,0.08415,2.46738,2.523,2.61934,0.00306267,0.00306267,0.00306267
23,59.1981,1.73184,1.48409,1.74576,0.51706,0.54839,0.53606,0.16414,2.33049,2.09979,2.47665,0.00301146,0.00301146,0.00301146
24,61.3788,1.50822,1.50834,1.39129,0.65903,0.35484,0.38241,0.135,2.35521,2.47246,2.48401,0.00296025,0.00296025,0.00296025
