epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.74924,2.70964,6.57402,2.19452,0.00017,0.03226,1e-05,0,2.22768,5.31547,2.08133,0.000933968,0.000933968,0.090934
2,5.34321,2.46528,6.05549,2.08928,0,0,0,0,2.10465,5.04805,2.06476,0.00190586,0.00190586,0.0809059
3,5.07413,2.01647,5.10004,1.71739,0.00083,0.16129,0.00017,8e-05,2.00617,4.84214,1.76404,0.00281962,0.00281962,0.0708196
4,7.39552,1.80392,4.6349,1.53036,0.003,0.58065,0.00784,0.00415,1.95272,4.52528,1.67864,0.00367527,0.00367527,0.0606753
5,9.83298,1.75452,4.49084,1.45847,0.00417,0.80645,0.00618,0.00326,2.19477,4.76327,1.6423,0.0044728,0.0044728,0.0504728
6,12.1495,1.72888,4.06659,1.39886,0.0045,0.87097,0.00628,0.00303,2.08812,4.14235,1.7288,0.00521221,0.00521221,0.0402122
7,14.3216,1.74651,3.80054,1.49457,0.005,0.96774,0.04971,0.00745,2.04543,3.84614,1.89829,0.0058935,0.0058935,0.0298935
8,16.5737,1.62758,3.64542,1.35945,0.00417,0.80645,0.06067,0.01364,2.13711,3.94448,1.68229,0.00651667,0.00651667,0.0195167
9,18.8323,1.86433,3.12595,1.60105,0.59836,0.16129,0.27752,0.08176,1.84126,3.60002,1.53944,0.00708172,0.00708172,0.00908172
10,21.4741,1.75479,3.46282,1.46028,0.49743,0.22581,0.41668,0.11669,2.1008,3.1533,1.92508,0.00696207,0.00696207,0.00696207
11,23.9355,1.71733,3.16619,1.44616,0.38664,0.50849,0.35166,0.1502,2.38395,3.28853,2.30596,0.00669789,0.00669789,0.00669789
12,26.3502,1.85054,2.89694,1.53227,0.31396,0.25806,0.18346,0.07607,2.43163,4.48834,2.55229,0.00643371,0.00643371,0.00643371
13,28.9261,1.64881,2.74916,1.3424,0.25955,0.32258,0.21767,0.08497,2.24142,3.6562,1.84053,0.00616953,0.00616953,0.00616953
14,31.3995,1.59823,2.35918,1.3195,0.40258,0.41935,0.35436,0.12667,1.90155,3.0737,1.4931,0.00590535,0.00590535,0.00590535
15,33.7294,1.76235,2.54492,1.38486,0.41592,0.45161,0.4192,0.16803,1.89319,2.55958,1.50405,0.00564117,0.00564117,0.00564117
16,33.5341,1.58235,2.40263,1.32127,0.38054,0.3871,0.32765,0.10888,1.97525,2.55957,1.65106,0.00537699,0.00537699,0.00537699
17,36.1282,1.59757,2.17072,1.31623,0.55571,0.3871,0.41981,0.18743,1.97778,2.48838,1.62972,0.00511281,0.00511281,0.00511281
18,38.6846,1.55205,2.11402,1.31734,0.66662,0.64504,0.6615,0.25966,1.98398,1.96422,1.53762,0.00484863,0.00484863,0.00484863
19,41.3297,1.42059,1.93212,1.21253,0.69253,0.6129,0.61406,0.23219,2.03395,2.00621,1.67335,0.00458445,0.00458445,0.00458445
20,43.7913,1.42175,1.7623,1.20745,0.65515,0.6129,0.62023,0.22124,2.02249,2.05387,1.68801,0.00432027,0.00432027,0.00432027
21,45.9602,1.38537,1.84657,1.16684,0.6449,0.70316,0.70081,0.27091,2.00635,1.73194,1.67518,0.00405609,0.00405609,0.00405609
22,48.2863,1.44653,1.81786,1.20768,0.83386,0.64773,0.80333,0.3257,1.94329,1.74913,1.59495,0.00379191,0.00379191,0.00379191
23,50.9657,1.36649,1.6626,1.14367,0.7448,0.74194,0.81037,0.28328,2.05221,1.7158,1.57394,0.00352773,0.00352773,0.00352773
24,53.4486,1.28706,2.30469,1.06968,0.68224,0.70968,0.64427,0.24871,2.04618,1.70206,1.52264,0.00326355,0.00326355,0.00326355
25,55.8801,1.41477,1.64492,1.22919,0.63951,0.74194,0.70107,0.25447,2.12896,1.70026,1.6455,0.00299937,0.00299937,0.00299937
26,58.4583,1.38432,2.05703,1.14354,0.73792,0.67742,0.74227,0.25993,2.1307,1.87815,1.5858,0.00273519,0.00273519,0.00273519
27,61.0229,1.19751,1.92062,1.09116,0.68742,0.67742,0.72128,0.25429,2.20413,1.79502,1.55739,0.00247101,0.00247101,0.00247101
28,63.4093,1.28292,1.85482,1.10054,0.79492,0.54839,0.67905,0.2559,2.19326,1.74493,1.58657,0.00220683,0.00220683,0.00220683
29,65.989,1.20443,1.75075,1.08639,0.79592,0.58065,0.75672,0.2721,2.1487,1.72834,1.52458,0.00194265,0.00194265,0.00194265
30,65.7479,1.29316,1.7749,1.13703,0.80651,0.54839,0.71323,0.27714,2.08433,1.67949,1.49649,0.00167847,0.00167847,0.00167847
31,67.9752,1.20762,1.58904,1.08489,0.71047,0.58065,0.67954,0.28219,2.07195,1.63301,1.51114,0.0014143,0.0014143,0.0014143
32,70.2969,1.22277,1.72442,1.08335,0.59101,0.74593,0.69441,0.28918,2.0574,1.64329,1.52273,0.00115012,0.00115012,0.00115012
