epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.49778,3.18368,5.83556,2.17345,0.00017,0.03226,1e-05,0,2.81215,4.49933,1.99166,0.000252537,0.000252537,0.0902525
2,2.97089,2.68012,4.62563,1.8589,0.00133,0.25806,0.00061,0.0001,2.6694,3.80881,2.0541,0.000523765,0.000523765,0.0795238
3,4.75941,2.2637,3.57556,1.55701,0.00311,0.41935,0.00145,0.00038,2.85378,3.63949,2.02659,0.000788118,0.000788118,0.0687881
4,6.18312,2.21623,3.12163,1.60322,0.00257,0.22581,0.00058,0.00014,3.38486,3.60057,2.49521,0.0010456,0.0010456,0.0580456
5,7.66272,2.1858,2.82605,1.54602,0,0,0,0,3.89488,3.69094,4.14361,0.0012962,0.0012962,0.0472962
6,9.15753,2.13227,2.39629,1.46542,0.00017,0.03226,1e-05,0,4.59729,5.44183,7.16246,0.00153992,0.00153992,0.0365399
7,10.6408,2.15326,2.21435,1.58495,0,0,0,0,5.40367,73.5391,9.72471,0.00177678,0.00177678,0.0257768
8,12.0497,2.05793,2.08987,1.52526,0,0,0,0,5.38131,362.141,8.59007,0.00200675,0.00200675,0.0150068
9,13.4597,2.05553,2.07971,1.53959,0,0,0,0,3.97605,15.3286,4.61269,0.00222985,0.00222985,0.00422985
10,14.8793,2.01212,2.05183,1.54349,0.00123,0.19355,0.00027,9e-05,3.54378,6.05594,3.11963,0.00224411,0.00224411,0.00224411
11,16.2571,2.20955,2.12392,1.8481,0.00323,0.03226,0.00091,0.00028,3.1614,5.92089,2.52503,0.00221286,0.00221286,0.00221286
12,17.6225,1.94124,1.87965,1.53627,0.27524,0.25806,0.19419,0.0659,2.64716,2.3607,2.15621,0.0021816,0.0021816,0.0021816
13,18.9392,2.05116,1.82119,1.44232,0.32866,0.35484,0.24414,0.07497,2.65882,2.49538,2.07715,0.00215035,0.00215035,0.00215035
14,20.3086,2.02428,1.82562,1.45149,0.35915,0.45161,0.29644,0.08186,2.64396,2.37353,2.12598,0.0021191,0.0021191,0.0021191
15,21.8319,1.9572,1.68005,1.39604,0.42893,0.64516,0.40873,0.10617,2.53135,2.15114,2.03169,0.00208785,0.00208785,0.00208785
16,23.2911,1.85247,1.63196,1.4114,0.45842,0.54839,0.38043,0.11949,2.49631,1.99861,2.02628,0.0020566,0.0020566,0.0020566
17,24.6537,1.84419,1.60511,1.39003,0.27899,0.41935,0.20947,0.05061,2.54718,2.36564,1.96491,0.00202535,0.00202535,0.00202535
18,26.0613,1.96412,1.80866,1.49945,0.40092,0.32258,0.24707,0.05919,2.47737,2.27727,1.8626,0.0019941,0.0019941,0.0019941
19,27.4103,1.87548,1.60749,1.39539,0.67431,0.35484,0.38907,0.12112,2.28353,1.82339,1.73274,0.00196284,0.00196284,0.00196284
20,28.8008,1.87717,1.52041,1.36947,0.39156,0.51906,0.38127,0.12559,2.23457,1.56663,1.76774,0.00193159,0.00193159,0.00193159
21,30.2936,1.94367,1.56443,1.40091,0.45675,0.41935,0.33704,0.11088,2.297,1.46292,1.85847,0.00190034,0.00190034,0.00190034
22,31.7309,1.84698,1.42313,1.36802,0.603,0.48387,0.49849,0.14741,2.24249,1.79032,1.75989,0.00186909,0.00186909,0.00186909
23,33.208,1.76532,1.43478,1.41637,0.60283,0.51613,0.54067,0.17823,2.23816,2.03528,1.67797,0.00183784,0.00183784,0.00183784
24,34.5561,1.56488,1.56609,1.19755,0.53828,0.64516,0.6067,0.18557,2.21526,1.68954,1.70411,0.00180659,0.00180659,0.00180659
25,35.8865,1.75038,1.38492,1.32249,0.50867,0.60135,0.52571,0.1799,2.11552,1.46743,1.68602,0.00177534,0.00177534,0.00177534
26,37.323,1.75815,1.39456,1.28717,0.65392,0.58065,0.60551,0.20762,2.04426,1.48992,1.70443,0.00174408,0.00174408,0.00174408
27,38.7393,1.73436,1.36754,1.36324,0.62399,0.53561,0.54978,0.1909,2.01929,1.5751,1.68379,0.00171283,0.00171283,0.00171283
28,40.1317,1.78588,1.42542,1.3538,0.41898,0.51613,0.462,0.16347,2.09366,1.75464,1.7626,0.00168158,0.00168158,0.00168158
29,41.6262,1.71332,1.40603,1.35476,0.45019,0.48387,0.4614,0.16176,2.25669,1.82609,1.88565,0.00165033,0.00165033,0.00165033
30,43.011,1.76581,1.32528,1.35369,0.56645,0.54839,0.54825,0.19233,2.27455,1.67152,1.86961,0.00161908,0.00161908,0.00161908
31,44.3781,1.62383,1.22382,1.32021,0.83175,0.48387,0.67254,0.22359,2.16696,1.47103,1.71848,0.00158783,0.00158783,0.00158783
32,45.7876,1.66306,1.2223,1.3187,0.86664,0.51613,0.6886,0.22815,2.17294,1.43993,1.65653,0.00155658,0.00155658,0.00155658
33,47.2788,1.5504,1.1977,1.2588,0.44841,0.54839,0.40656,0.16617,2.24338,1.58444,1.72668,0.00152532,0.00152532,0.00152532
34,48.6491,1.44715,1.3922,1.10659,0.42398,0.48387,0.40443,0.13967,2.29688,1.60099,1.75654,0.00149407,0.00149407,0.00149407
35,50.1343,1.6654,1.21791,1.24016,0.53397,0.48387,0.41674,0.14239,2.23254,1.59759,1.72148,0.00146282,0.00146282,0.00146282
36,51.5797,1.65902,1.27199,1.24452,0.57741,0.48387,0.42765,0.16507,2.19303,1.68091,1.73323,0.00143157,0.00143157,0.00143157
37,53.0242,1.57855,1.19143,1.26754,0.58262,0.54839,0.46081,0.15726,2.33187,1.69103,1.82583,0.00140032,0.00140032,0.00140032
38,54.3836,1.52437,1.15745,1.25793,0.54538,0.58047,0.52414,0.17284,2.38882,1.67807,1.87732,0.00136907,0.00136907,0.00136907
39,55.6982,1.54141,1.11703,1.18846,0.5469,0.54521,0.45569,0.16198,2.44293,1.58669,1.94225,0.00133782,0.00133782,0.00133782
40,57.0864,1.43819,1.13861,1.20375,0.4996,0.67742,0.53769,0.18175,2.34117,1.56011,1.9132,0.00130656,0.00130656,0.00130656
41,58.5773,1.37229,1.13765,1.05831,0.64341,0.48387,0.58236,0.21447,2.063,1.60863,1.78235,0.00127531,0.00127531,0.00127531
42,59.9886,1.51805,1.02075,1.17249,0.62888,0.35484,0.37928,0.1739,2.04617,1.73982,1.73543,0.00124406,0.00124406,0.00124406
43,61.5127,1.51684,1.0817,1.18355,0.71778,0.41935,0.47436,0.15832,2.21295,1.81191,1.76518,0.00121281,0.00121281,0.00121281
44,63.0041,1.54844,1.14077,1.12572,0.51047,0.6129,0.61278,0.20036,2.3149,1.62207,1.8512,0.00118156,0.00118156,0.00118156
45,64.4306,1.50262,1.10247,1.19658,0.69886,0.51613,0.60863,0.20678,2.26588,1.57551,1.83003,0.00115031,0.00115031,0.00115031
46,65.8573,1.50524,1.10614,1.18037,0.72243,0.54839,0.60548,0.2031,2.27648,1.581,1.79805,0.00111906,0.00111906,0.00111906
47,67.2568,1.52191,1.01843,1.15948,0.68546,0.5627,0.5632,0.18746,2.23536,1.77812,1.72745,0.0010878,0.0010878,0.0010878
48,68.808,1.42429,1.01207,1.17505,0.61667,0.58065,0.58213,0.19794,2.14898,1.76931,1.69797,0.00105655,0.00105655,0.00105655
49,70.2013,1.32146,1.01091,1.12158,0.60473,0.59248,0.60876,0.19565,2.15561,1.67229,1.71627,0.0010253,0.0010253,0.0010253
50,71.6194,1.34532,1.02261,1.17314,0.651,0.60198,0.61938,0.18852,2.15809,1.57564,1.72961,0.000994049,0.000994049,0.000994049
