epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.01692,2.62758,5.95541,2.23511,0,0,0,0,2.45791,5.09536,2.24599,2.5851e-05,2.5851e-05,0.0950259
2,5.60187,2.74116,6.05537,2.17865,0.00017,0.03226,1e-05,0,2.40524,4.91457,2.17813,5.61683e-05,5.61683e-05,0.0890562
3,8.28079,2.73159,6.30366,2.2938,0.00017,0.03226,1e-05,0,2.31795,4.8953,2.1563,8.57179e-05,8.57179e-05,0.0830857
4,10.9476,2.64929,5.47506,2.23419,0.00017,0.03226,1e-05,1e-05,2.23956,4.88871,2.13082,0.0001145,0.0001145,0.0771145
5,13.6804,2.56734,5.37487,2.06211,0.00017,0.03226,1e-05,1e-05,2.28447,4.60684,2.12154,0.000142514,0.000142514,0.0711425
6,16.1764,2.18084,5.15881,2.04865,0.00033,0.06452,2e-05,1e-05,2.25164,4.6084,2.10911,0.00016976,0.00016976,0.0651698
7,18.843,2.20975,5.4427,2.00332,0.00033,0.06452,2e-05,1e-05,2.14663,4.38201,2.05166,0.000196239,0.000196239,0.0591962
8,21.3494,2.17759,4.77337,1.89271,0.00067,0.12903,8e-05,3e-05,2.08461,3.89863,1.95568,0.000221949,0.000221949,0.0532219
9,24.1582,1.92688,4.49027,1.77699,0.00083,0.16129,0.00016,6e-05,1.98637,3.92935,1.92471,0.000246892,0.000246892,0.0472469
10,26.5089,2.25885,4.73275,1.93808,0.0005,0.09677,6e-05,4e-05,1.94104,3.90403,1.85711,0.000271067,0.000271067,0.0412711
11,29.2312,1.98092,4.78603,1.71967,0.00067,0.12903,0.00011,7e-05,1.92571,3.81565,1.76771,0.000294475,0.000294475,0.0352945
12,31.715,1.80738,4.61124,1.53724,0.00183,0.35484,0.00071,0.00023,1.77044,3.80358,1.72128,0.000317114,0.000317114,0.0293171
13,33.9778,1.8504,4.44161,1.58862,0.00233,0.45161,0.00118,0.00051,1.59231,3.73615,1.57017,0.000338986,0.000338986,0.023339
14,36.3291,1.70742,4.29724,1.45342,0.00233,0.45161,0.00107,0.00047,1.55378,3.64662,1.49264,0.00036009,0.00036009,0.0173601
15,39.0447,1.73444,4.36438,1.54525,0.00317,0.6129,0.00198,0.0008,1.61628,3.64827,1.55813,0.000380427,0.000380427,0.0113804
16,42.0303,1.62211,4.11847,1.47528,0.00267,0.51613,0.0014,0.00048,1.68821,3.66391,1.6411,0.000399995,0.000399995,0.0054
17,44.5104,1.75944,4.22318,1.47707,0.00367,0.70968,0.00272,0.00084,1.67472,3.6421,1.61897,0.000414649,0.000414649,0.000414649
18,47.3644,1.69076,3.91802,1.46398,0.00417,0.80645,0.00347,0.0012,1.68376,3.55976,1.55376,0.000408251,0.000408251,0.000408251
19,50.0568,1.6508,4.02326,1.41009,0.00417,0.80645,0.00356,0.00117,1.7361,3.52395,1.55078,0.000401853,0.000401853,0.000401853
20,52.3893,1.66497,4.1701,1.47072,0.00433,0.83871,0.00377,0.00135,1.80435,3.48059,1.56751,0.000395455,0.000395455,0.000395455
21,55.0595,1.69068,3.90125,1.40395,0.00417,0.80645,0.00405,0.00188,1.81135,3.45273,1.58679,0.000389057,0.000389057,0.000389057
22,57.4443,1.72335,4.39621,1.53876,0.0045,0.87097,0.00619,0.00339,1.76218,3.39729,1.56663,0.000382659,0.000382659,0.000382659
23,59.9529,1.63564,3.84461,1.4008,0.00433,0.83871,0.00694,0.00343,1.6603,3.3549,1.52095,0.000376261,0.000376261,0.000376261
24,62.5894,1.45226,3.72332,1.26988,0.0045,0.87097,0.01878,0.00934,1.62555,3.24422,1.49807,0.000369863,0.000369863,0.000369863
25,65.285,1.66103,3.79193,1.37738,0.00467,0.90323,0.03397,0.01717,1.61806,3.19322,1.50072,0.000363464,0.000363464,0.000363464
26,67.9422,1.49352,3.56353,1.32089,0.00467,0.90323,0.06921,0.03137,1.69783,3.11722,1.5597,0.000357066,0.000357066,0.000357066
27,70.4102,1.45351,3.68458,1.31373,0.00467,0.90323,0.08034,0.03418,1.72329,3.08938,1.58044,0.000350668,0.000350668,0.000350668
28,73.1929,1.39867,3.50986,1.30267,0.00467,0.90323,0.10002,0.03687,1.77909,3.04455,1.60683,0.00034427,0.00034427,0.00034427
29,75.9944,1.46663,3.31138,1.27616,0.00483,0.93548,0.10465,0.04133,1.77562,3.02005,1.60285,0.000337872,0.000337872,0.000337872
30,78.5706,1.48131,3.44273,1.35427,0.15349,0.22581,0.11351,0.05318,1.83539,2.97589,1.64197,0.000331474,0.000331474,0.000331474
31,81.0428,1.50277,3.51394,1.33232,0.17336,0.12903,0.15706,0.08295,1.81297,2.92869,1.64264,0.000325076,0.000325076,0.000325076
32,83.3932,1.50853,3.02907,1.36659,0.24784,0.25806,0.20808,0.10359,1.85179,2.80297,1.70638,0.000318678,0.000318678,0.000318678
33,85.7473,1.49903,3.37789,1.28646,0.28508,0.25806,0.23447,0.11702,1.88253,2.74791,1.73356,0.00031228,0.00031228,0.00031228
34,88.193,1.5215,3.04465,1.33527,0.43517,0.49728,0.37971,0.16483,1.88121,2.64799,1.76252,0.000305881,0.000305881,0.000305881
35,90.7403,1.4072,2.77818,1.28871,0.42826,0.48387,0.4054,0.17997,1.86581,2.64459,1.75148,0.000299483,0.000299483,0.000299483
