epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.92708,2.62758,5.95541,2.23511,0,0,0,0,2.45791,5.09536,2.24599,1.29268e-05,1.29268e-05,0.0950129
2,5.0234,2.49437,5.77421,2.06787,0.001,0.19355,0.00025,6e-05,2.29384,4.21479,2.18426,2.80871e-05,2.80871e-05,0.0890281
3,7.35652,2.06807,4.26583,1.67693,0,0,0,0,2.95403,4.48353,2.84405,4.28634e-05,4.28634e-05,0.0830429
4,9.48314,1.71272,3.69258,1.45366,0,0,0,0,2.93117,4.14137,2.73259,5.72558e-05,5.72558e-05,0.0770573
5,11.5862,1.8087,3.54263,1.42726,0,0,0,0,2.96869,3.97283,2.62399,7.12642e-05,7.12642e-05,0.0710713
6,13.7386,1.54428,3.218,1.27772,0,0,0,0,2.94276,3.93565,2.61626,8.48888e-05,8.48888e-05,0.0650849
7,15.8172,1.59196,3.27151,1.40717,0,0,0,0,2.73383,3.90817,2.44519,9.81294e-05,9.81294e-05,0.0590981
8,17.9996,1.69504,2.75306,1.41199,0,0,0,0,2.3903,3.98439,2.25768,0.000110986,0.000110986,0.053111
9,20.1032,1.61702,2.55647,1.39169,0.0625,0.03226,0.00583,0.0035,2.24738,4.08431,2.15821,0.000123459,0.000123459,0.0471235
10,22.3267,1.85022,2.57843,1.62743,0.08,0.06452,0.01417,0.0075,2.08963,4.10813,1.90775,0.000135548,0.000135548,0.0411355
11,24.3999,1.6115,2.32167,1.38756,0.17778,0.25806,0.07005,0.02721,2.0568,4.05988,1.79528,0.000147253,0.000147253,0.0351473
12,26.5556,1.45949,2.16143,1.30792,0.24561,0.45161,0.18303,0.0753,2.01336,3.99633,1.74043,0.000158574,0.000158574,0.0291586
13,28.7083,1.67914,1.98151,1.45905,0.23457,0.6129,0.35617,0.13508,2.04109,3.8984,1.73147,0.000169511,0.000169511,0.0231695
14,30.9212,1.44974,1.76585,1.2599,0.22222,0.64516,0.3364,0.11422,2.02884,3.76747,1.70289,0.000180064,0.000180064,0.0171801
15,33.1004,1.56146,1.58956,1.35494,0.24051,0.6129,0.33286,0.12164,1.99327,3.69019,1.67017,0.000190233,0.000190233,0.0111902
16,35.0954,1.39787,1.52407,1.27865,0.32353,0.70968,0.47492,0.17529,1.9393,3.52443,1.63708,0.000200018,0.000200018,0.00520002
17,37.1042,1.45042,1.4485,1.24207,0.33333,0.77419,0.55033,0.20155,1.9706,3.415,1.68503,0.000207346,0.000207346,0.000207346
18,39.3133,1.48996,1.44095,1.29612,0.12609,0.93548,0.57444,0.19689,2.00378,2.94356,1.73842,0.000204147,0.000204147,0.000204147
19,41.3757,1.52338,1.57471,1.27225,0.57536,0.22581,0.55062,0.20992,2.03185,2.64657,1.77976,0.000200947,0.000200947,0.000200947
20,43.5255,1.37326,1.53565,1.26941,0.56871,0.34072,0.50255,0.20362,1.99602,2.22564,1.78824,0.000197748,0.000197748,0.000197748
21,45.7116,1.36714,1.39459,1.21409,0.52928,0.41935,0.5103,0.19999,1.99595,2.13813,1.7925,0.000194549,0.000194549,0.000194549
22,47.8476,1.40338,1.40495,1.2613,0.56476,0.54427,0.57254,0.23223,1.98187,1.96525,1.80428,0.000191349,0.000191349,0.000191349
23,49.8678,1.2702,1.25187,1.18513,0.60023,0.58065,0.6092,0.23362,1.96925,1.84111,1.78266,0.00018815,0.00018815,0.00018815
24,52.044,1.35337,1.17046,1.17652,0.76935,0.6129,0.71946,0.25863,2.09406,1.70723,1.84645,0.00018495,0.00018495,0.00018495
25,54.1461,1.47511,1.29522,1.19662,0.77575,0.66978,0.78531,0.27213,2.10772,1.61022,1.83701,0.000181751,0.000181751,0.000181751
26,56.3183,1.32513,1.19411,1.17084,0.6595,0.64516,0.71905,0.28485,2.08755,1.45513,1.79973,0.000178552,0.000178552,0.000178552
27,58.4034,1.25424,1.25414,1.15274,0.77076,0.54839,0.68689,0.27934,2.07822,1.44831,1.78602,0.000175352,0.000175352,0.000175352
28,60.5136,1.41178,1.2317,1.17692,0.60634,0.64516,0.71349,0.27939,2.10369,1.50826,1.75972,0.000172153,0.000172153,0.000172153
29,62.5453,1.35841,1.17241,1.14658,0.6993,0.67523,0.67773,0.26096,2.1219,1.52421,1.76772,0.000168953,0.000168953,0.000168953
30,64.711,1.36948,1.17956,1.21619,0.64348,0.77419,0.64083,0.24427,2.14507,1.55068,1.80622,0.000165754,0.000165754,0.000165754
31,66.792,1.37913,1.21791,1.20534,0.62467,0.75181,0.71158,0.25857,2.11044,1.48461,1.77726,0.000162555,0.000162555,0.000162555
32,68.8701,1.31117,1.11164,1.14224,0.71533,0.67742,0.6914,0.28431,2.06557,1.47099,1.74299,0.000159355,0.000159355,0.000159355
33,70.8321,1.23938,1.45822,1.13751,0.65155,0.67742,0.65527,0.28782,2.06411,1.43222,1.72536,0.000156156,0.000156156,0.000156156
34,73.0199,1.37355,1.06353,1.18565,0.63976,0.77419,0.67626,0.28105,2.12615,1.38511,1.76933,0.000152957,0.000152957,0.000152957
35,75.2771,1.21309,1.03836,1.0892,0.63474,0.785,0.69156,0.28824,2.14401,1.39949,1.78685,0.000149757,0.000149757,0.000149757
36,77.3903,1.25925,1.15633,1.09965,0.61231,0.70968,0.67078,0.27776,2.15782,1.38633,1.79557,0.000146558,0.000146558,0.000146558
37,79.486,1.36062,1.0296,1.2247,0.57809,0.74194,0.6886,0.29145,2.1383,1.38577,1.77862,0.000143358,0.000143358,0.000143358
38,81.7987,1.2631,1.06942,1.09395,0.62304,0.74652,0.70854,0.2997,2.13731,1.3671,1.77991,0.000140159,0.000140159,0.000140159
39,83.9758,1.14574,0.9815,1.06771,0.63554,0.74194,0.71376,0.31447,2.11709,1.36569,1.75459,0.00013696,0.00013696,0.00013696
40,86.1259,1.15392,0.95047,1.02843,0.75743,0.80581,0.77239,0.32763,2.1175,1.40505,1.79841,0.00013376,0.00013376,0.00013376
41,88.2761,1.20685,0.96167,1.05316,0.75605,0.80645,0.77967,0.30726,2.11664,1.38934,1.80351,0.000130561,0.000130561,0.000130561
42,90.3541,1.11883,0.97579,1.05694,0.78321,0.69951,0.73979,0.29945,2.10231,1.41538,1.77119,0.000127361,0.000127361,0.000127361
43,92.4272,1.19045,0.91446,1.08264,0.76778,0.67742,0.72406,0.30335,2.08872,1.4345,1.7428,0.000124162,0.000124162,0.000124162
44,94.6373,1.0986,0.86464,1.08894,0.76856,0.70968,0.72252,0.29336,2.11634,1.49471,1.75674,0.000120963,0.000120963,0.000120963
45,96.6801,1.13673,1.01663,1.03509,0.78219,0.69535,0.72442,0.29329,2.14328,1.51413,1.76346,0.000117763,0.000117763,0.000117763
46,98.8206,1.08462,0.97816,1.09098,0.75594,0.64516,0.72199,0.28803,2.17555,1.48445,1.76995,0.000114564,0.000114564,0.000114564
47,100.949,1.08663,0.9103,0.98909,0.73408,0.6129,0.71042,0.29022,2.1762,1.46691,1.76925,0.000111365,0.000111365,0.000111365
48,103.101,1.29263,1.03105,1.06708,0.74711,0.6129,0.69818,0.28411,2.17364,1.42742,1.79478,0.000108165,0.000108165,0.000108165
