epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.3279,2.62758,5.95541,2.23511,0,0,0,0,2.45791,5.09536,2.24599,0.000176302,0.000176302,0.0951763
2,12.7771,2.72077,6.01105,2.1696,0.00017,0.03226,1e-05,0,2.35347,4.91234,2.16858,0.000376892,0.000376892,0.0893769
3,15.1552,2.43849,6.02787,2.11068,0.0005,0.09677,6e-05,2e-05,2.2049,4.8303,2.08828,0.000565515,0.000565515,0.0835655
4,17.5648,2.23203,4.98036,1.88567,0.0005,0.09677,6e-05,3e-05,2.02922,4.50272,1.91728,0.000742169,0.000742169,0.0777422
5,17.262,2.18195,4.7799,1.73745,0.00083,0.16129,0.00014,6e-05,1.87226,4.42114,1.81862,0.000906855,0.000906855,0.0719069
6,19.5354,1.70978,4.34498,1.49107,0.00167,0.32258,0.00075,0.00031,1.75472,4.33522,1.68553,0.00105957,0.00105957,0.0660596
7,21.9624,1.61261,4.39724,1.428,0.00267,0.51613,0.0014,0.00041,1.82945,3.8055,1.6755,0.00120032,0.00120032,0.0602003
8,24.3018,1.63096,3.98548,1.41352,0.003,0.58065,0.00176,0.00063,1.7798,3.75091,1.62476,0.0013291,0.0013291,0.0543291
9,26.6754,1.54223,3.80585,1.38638,0.00433,0.83871,0.00374,0.00141,1.74526,3.59974,1.53282,0.00144591,0.00144591,0.0484459
10,28.7679,1.7083,3.90126,1.50589,0.0045,0.87097,0.00448,0.00164,1.68332,3.51208,1.49014,0.00155076,0.00155076,0.0425508
11,30.8861,1.47505,3.97702,1.30136,0.0045,0.87097,0.00425,0.00139,1.96483,3.45569,1.5962,0.00164363,0.00164363,0.0366436
12,33.1826,1.59115,3.98398,1.37206,0.00433,0.83871,0.00464,0.00179,1.79866,3.39301,1.53376,0.00172454,0.00172454,0.0307245
13,35.6205,1.51869,3.30973,1.34057,0.00467,0.90323,0.04166,0.02002,1.80701,3.3809,1.581,0.00179348,0.00179348,0.0247935
14,37.9608,1.49625,2.99915,1.29318,0.005,0.96774,0.12853,0.03792,1.91465,3.3284,1.64803,0.00185045,0.00185045,0.0188505
15,40.0756,1.51881,2.85653,1.38615,0.005,0.96774,0.23635,0.07457,1.88373,3.23392,1.67393,0.00189545,0.00189545,0.0128955
16,42.382,1.41508,2.36205,1.30451,0.42212,0.12903,0.22347,0.06979,2.05543,3.13417,1.72917,0.00192849,0.00192849,0.00692849
17,44.565,1.57294,2.34704,1.30268,0.74441,0.09461,0.33168,0.1159,1.85688,3.02397,1.71182,0.00193025,0.00193025,0.00193025
18,46.824,1.57639,2.15385,1.35471,0.57459,0.35484,0.38007,0.16232,1.83573,2.66096,1.64884,0.00183051,0.00183051,0.00183051
19,49.0966,1.51984,2.31074,1.29528,0.50016,0.3228,0.34131,0.13754,1.87395,2.61469,1.62395,0.00173078,0.00173078,0.00173078
20,48.8252,1.48124,2.21305,1.27736,0.57899,0.48387,0.51404,0.20436,1.89685,2.44007,1.64953,0.00163104,0.00163104,0.00163104
21,51.0623,1.39591,1.95654,1.21126,0.74924,0.482,0.54059,0.23449,1.854,2.22957,1.60811,0.0015313,0.0015313,0.0015313
22,53.2078,1.51916,2.14849,1.34511,0.68161,0.58065,0.61882,0.24954,1.93571,2.09207,1.63641,0.00143157,0.00143157,0.00143157
23,55.366,1.33768,1.95584,1.17733,0.64791,0.59387,0.63213,0.26371,1.89604,2.03553,1.63911,0.00133183,0.00133183,0.00133183
24,57.5744,1.27692,1.72731,1.12983,0.67177,0.67742,0.68922,0.28304,1.93891,1.89525,1.67623,0.0012321,0.0012321,0.0012321
25,59.7333,1.52829,1.87245,1.21756,0.59188,0.67742,0.63559,0.25099,1.94614,1.8902,1.72183,0.00113236,0.00113236,0.00113236
26,62.3243,1.37327,2.94252,1.16621,0.60384,0.64516,0.66609,0.26807,1.8785,1.96736,1.60496,0.00103262,0.00103262,0.00103262
27,64.4292,1.34561,2.19043,1.17503,0.61084,0.58065,0.65966,0.26189,1.93766,2.01112,1.64392,0.000932887,0.000932887,0.000932887
28,66.5908,1.19872,2.15588,1.14405,0.63514,0.50567,0.55495,0.23493,1.96754,2.02386,1.64344,0.000833151,0.000833151,0.000833151
29,68.7926,1.4875,2.26776,1.21387,0.54138,0.54839,0.58025,0.25141,1.96122,1.97269,1.61031,0.000733414,0.000733414,0.000733414
30,71.1289,1.28621,2.23662,1.14459,0.71027,0.48387,0.57338,0.2489,1.94152,1.91639,1.64065,0.000633678,0.000633678,0.000633678
31,73.3145,1.22681,2.33246,1.06683,0.73663,0.54158,0.61784,0.25032,1.95109,1.86424,1.66481,0.000533942,0.000533942,0.000533942
32,75.4372,1.27998,2.16287,1.1408,0.7267,0.54839,0.63331,0.24608,1.96347,1.83157,1.67566,0.000434206,0.000434206,0.000434206
33,77.574,1.28878,2.33718,1.10244,0.62341,0.6129,0.65116,0.25341,1.9544,1.82975,1.67112,0.000334469,0.000334469,0.000334469
34,77.262,1.17862,1.84265,1.0548,0.79036,0.51613,0.65373,0.25244,1.96991,1.78131,1.673,0.000234733,0.000234733,0.000234733
