epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.2909,2.62758,5.95541,2.23511,0,0,0,0,2.45791,5.09536,2.24599,1.04135e-05,1.04135e-05,0.0950104
2,4.44077,2.49623,5.77876,2.07015,0.0005,0.09677,5e-05,1e-05,2.27441,4.25554,2.23065,2.26263e-05,2.26263e-05,0.0890226
3,6.75618,2.03026,4.28779,1.71438,0,0,0,0,2.38972,4.34087,2.20384,3.45297e-05,3.45297e-05,0.0830345
4,8.80213,1.71204,3.75551,1.50203,0,0,0,0,2.386,4.07391,2.18583,4.61239e-05,4.61239e-05,0.0770461
5,10.7907,1.86262,3.58721,1.46186,0,0,0,0,2.26318,4.00287,2.15134,5.74087e-05,5.74087e-05,0.0710574
6,12.9062,1.58447,3.31912,1.37144,0,0,0,0,2.40939,3.99281,2.26958,6.83843e-05,6.83843e-05,0.0650684
7,15.1502,1.49026,3.21519,1.38709,0,0,0,0,2.73779,4.0906,2.48088,7.90506e-05,7.90506e-05,0.0590791
8,17.2933,1.65809,2.76103,1.41697,0,0,0,0,2.80336,4.20597,2.5405,8.94077e-05,8.94077e-05,0.0530894
9,19.479,1.60078,2.42974,1.40864,0,0,0,0,2.4984,4.31825,2.26983,9.94554e-05,9.94554e-05,0.0470995
10,21.4903,1.66586,2.4168,1.46035,0.15789,0.09677,0.0395,0.0138,2.20628,4.23372,1.94931,0.000109194,0.000109194,0.0411092
11,23.6151,1.57689,2.24095,1.37879,0.21311,0.41935,0.19318,0.06449,2.05235,4.17164,1.7943,0.000118623,0.000118623,0.0351186
12,25.7214,1.50782,2.29185,1.32353,0.28846,0.48387,0.3068,0.10821,2.05667,4.06146,1.75605,0.000127743,0.000127743,0.0291277
13,28.0373,1.66824,1.92005,1.46415,0.24615,0.51613,0.31399,0.12485,2.06641,3.94473,1.71265,0.000136554,0.000136554,0.0231366
14,30.324,1.45502,1.75904,1.26717,0.19192,0.6129,0.33849,0.15616,2.02959,3.72456,1.67813,0.000145055,0.000145055,0.0171451
15,32.4202,1.45997,1.55616,1.31849,0.16667,0.67742,0.42991,0.16658,2.03293,3.60701,1.6851,0.000153247,0.000153247,0.0111532
16,34.53,1.37761,1.47509,1.253,0.13725,0.67742,0.43171,0.17044,1.98558,3.43747,1.71553,0.00016113,0.00016113,0.00516113
17,36.5472,1.53592,1.48383,1.27972,0.10769,0.67742,0.3329,0.16117,1.99453,3.26525,1.71361,0.000167033,0.000167033,0.000167033
18,38.688,1.53225,1.40281,1.30563,0.0686,0.83871,0.39631,0.16098,2.01726,2.85228,1.71978,0.000164456,0.000164456,0.000164456
19,40.811,1.51545,1.53418,1.27029,0.63355,0.27939,0.41352,0.18226,2.02015,2.64744,1.73815,0.000161878,0.000161878,0.000161878
