epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.16179,2.65946,6.71518,2.17348,0.00017,0.03226,1e-05,0,2.23718,5.20219,2.04268,5.39772e-05,5.39772e-05,0.090054
2,5.26489,2.61725,6.74063,2.22616,0.00017,0.03226,1e-05,1e-05,2.31578,4.96624,2.13053,0.000110146,0.000110146,0.0791101
3,7.85837,2.60283,6.24825,2.20653,0.00017,0.03226,1e-05,0,2.39209,4.98858,2.22967,0.000162956,0.000162956,0.068163
4,10.1478,2.46287,5.92096,2.11299,0.00033,0.06452,2e-05,0,2.31951,5.00265,2.1588,0.000212407,0.000212407,0.0572124
5,12.6703,2.3865,5.63934,1.99339,0.00067,0.12903,9e-05,5e-05,2.24307,5.05338,2.15773,0.000258499,0.000258499,0.0462585
6,15.0849,2.35651,5.26675,1.93302,0.001,0.19355,0.00021,5e-05,2.18417,4.924,2.08968,0.000301232,0.000301232,0.0353012
7,17.3548,2.19437,5.0936,1.89737,0.00083,0.16129,0.00015,5e-05,2.00331,4.7984,2.02155,0.000340606,0.000340606,0.0243406
8,19.9265,2.18394,5.18039,1.8889,0.00067,0.12903,0.00012,4e-05,2.0403,4.78986,2.05974,0.000376621,0.000376621,0.0133766
9,19.8728,1.90984,4.76463,1.70328,0.00067,0.12903,9e-05,3e-05,1.90377,4.6867,1.93691,0.000409277,0.000409277,0.00240928
10,22.4977,1.96747,4.92009,1.69682,0.00133,0.25806,0.00036,0.00016,1.99613,4.45295,1.81019,0.000402362,0.000402362,0.000402362
11,24.7924,1.85126,4.82229,1.67454,0.00133,0.25806,0.00039,0.00016,1.89451,4.43301,1.73815,0.000387094,0.000387094,0.000387094
12,27.0518,1.84732,4.55143,1.66574,0.00183,0.35484,0.00067,0.00024,1.88337,4.23219,1.74136,0.000371826,0.000371826,0.000371826
13,29.4901,1.86953,4.55651,1.56903,0.002,0.3871,0.00105,0.0004,1.88681,4.20162,1.67741,0.000356558,0.000356558,0.000356558
14,32.0717,1.77747,4.30908,1.52497,0.0025,0.48387,0.00138,0.00051,1.81953,4.16233,1.69291,0.00034129,0.00034129,0.00034129
15,34.4679,1.77441,4.54618,1.46731,0.0035,0.67742,0.00273,0.00096,1.80819,4.05921,1.6345,0.000326023,0.000326023,0.000326023
16,36.7592,1.67679,4.48565,1.45149,0.00383,0.74194,0.00295,0.00107,1.78147,4.00707,1.60375,0.000310755,0.000310755,0.000310755
17,39.4436,1.68199,4.24844,1.42778,0.00433,0.83871,0.00363,0.00139,1.7779,3.89774,1.5737,0.000295487,0.000295487,0.000295487
18,41.8087,1.68561,4.31057,1.47103,0.00417,0.80645,0.00354,0.00136,1.77945,3.90922,1.57583,0.000280219,0.000280219,0.000280219
19,44.2591,1.6341,4.18232,1.4246,0.00433,0.83871,0.00384,0.00155,1.77645,3.92931,1.6034,0.000264951,0.000264951,0.000264951
20,46.3751,1.66447,4.15681,1.40455,0.00417,0.80645,0.00729,0.00219,1.71969,3.83898,1.54368,0.000249683,0.000249683,0.000249683
21,48.7463,1.65769,4.33789,1.38203,0.00433,0.83871,0.00993,0.00291,1.73096,3.80007,1.5494,0.000234415,0.000234415,0.000234415
22,51.1545,1.63124,4.11291,1.37651,0.00467,0.90323,0.01203,0.00313,1.71482,3.77895,1.52736,0.000219148,0.000219148,0.000219148
23,51.4703,1.54148,3.97784,1.32474,0.005,0.96774,0.01008,0.00337,1.6931,3.75148,1.50699,0.00020388,0.00020388,0.00020388
24,54.2619,1.45657,5.02257,1.22005,0.005,0.96774,0.01343,0.00447,1.66235,3.74221,1.50218,0.000188612,0.000188612,0.000188612
25,56.843,1.54476,4.105,1.35064,0.00483,0.93548,0.00889,0.00488,1.63512,3.71349,1.48977,0.000173344,0.000173344,0.000173344
26,59.3834,1.59648,4.82179,1.35718,0.00483,0.93548,0.01141,0.00566,1.65012,3.62222,1.47894,0.000158076,0.000158076,0.000158076
27,61.7898,1.53146,4.77946,1.37714,0.00483,0.93548,0.01482,0.008,1.63751,3.62342,1.48293,0.000142808,0.000142808,0.000142808
28,64.0333,1.64773,4.7674,1.41356,0.00502,0.96774,0.0642,0.03125,1.64241,3.65403,1.46669,0.000127541,0.000127541,0.000127541
29,66.7811,1.61051,4.70376,1.39969,0.0056,1,0.06581,0.03191,1.64815,3.65072,1.48115,0.000112273,0.000112273,0.000112273
30,69.171,1.55358,4.64494,1.38547,0.005,0.96774,0.06539,0.03481,1.64578,3.66022,1.48367,9.70048e-05,9.70048e-05,9.70048e-05
31,71.8962,1.4906,4.70439,1.31364,0.00965,0.64516,0.03235,0.01551,1.64076,3.687,1.47635,8.1737e-05,8.1737e-05,8.1737e-05
32,74.4821,1.6275,4.74049,1.39421,0.01113,0.54839,0.03307,0.01745,1.62514,3.71903,1.48865,6.64691e-05,6.64691e-05,6.64691e-05
33,76.7126,1.57109,4.89249,1.39809,0.01881,0.3871,0.04537,0.0215,1.62738,3.71724,1.48454,5.12013e-05,5.12013e-05,5.12013e-05
34,79.0778,1.54568,4.71796,1.37071,0.00729,0.67742,0.03973,0.01779,1.65122,3.71105,1.48314,3.59334e-05,3.59334e-05,3.59334e-05
35,81.4819,1.46224,4.62852,1.32553,0.005,0.96774,0.03739,0.01539,1.67952,3.64139,1.48471,2.06656e-05,2.06656e-05,2.06656e-05
