epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.37504,2.62758,5.95541,2.23511,0,0,0,0,2.45791,5.09536,2.24599,2.67137e-05,2.67137e-05,0.0950267
2,4.49487,2.48826,5.76165,2.06366,0.0005,0.09677,6e-05,2e-05,2.27847,4.20162,2.15528,5.80428e-05,5.80428e-05,0.089058
3,6.76501,1.94237,4.18583,1.62113,0,0,0,0,2.31044,4.26922,2.30909,8.85785e-05,8.85785e-05,0.0830886
4,8.96602,1.79005,3.58723,1.45457,0,0,0,0,2.25537,3.89613,1.92477,0.000118321,0.000118321,0.0771183
5,11.0591,1.95034,3.47289,1.46179,0,0,0,0,2.17007,3.86405,1.85909,0.00014727,0.00014727,0.0711473
6,13.1988,1.56778,3.07566,1.34127,0,0,0,0,2.38187,3.98952,2.24195,0.000175425,0.000175425,0.0651754
7,15.2567,1.81665,3.27652,1.66777,0,0,0,0,2.36794,4.13854,2.27729,0.000202787,0.000202787,0.0592028
8,17.549,1.73998,2.51429,1.4586,0.16667,0.06452,0.026,0.0113,2.07274,4.1343,1.89498,0.000229356,0.000229356,0.0532294
9,19.8584,1.69739,2.02895,1.44906,0.25926,0.45161,0.18078,0.06315,1.91433,4.03554,1.6018,0.000255131,0.000255131,0.0472551
10,21.9192,1.76279,2.02488,1.61199,0.18681,0.54839,0.29967,0.09627,1.76488,3.92431,1.48245,0.000280113,0.000280113,0.0412801
11,24.1088,1.63582,1.85545,1.38928,0.20732,0.54839,0.37406,0.13137,1.75155,3.96423,1.55684,0.000304302,0.000304302,0.0353043
12,26.3866,1.50709,1.79594,1.31384,0.20721,0.74194,0.47642,0.18487,1.82765,3.77398,1.62365,0.000327697,0.000327697,0.0293277
13,28.6358,1.67917,1.72881,1.45719,0.16327,0.77419,0.38606,0.17806,1.809,3.57999,1.62313,0.000350299,0.000350299,0.0233503
14,30.8189,1.50116,1.4449,1.31136,0.11765,0.70968,0.29435,0.15058,1.76023,3.34864,1.62482,0.000372107,0.000372107,0.0173721
15,32.9328,1.59452,1.40592,1.38378,0.13542,0.83871,0.41627,0.19383,1.77135,3.14559,1.63229,0.000393122,0.000393122,0.0113931
16,34.643,1.3629,1.33762,1.26448,0.13825,0.96774,0.58666,0.26336,1.78851,2.88073,1.64427,0.000413344,0.000413344,0.00541334
17,36.6988,1.49702,1.28528,1.27465,0.125,0.96774,0.68565,0.30132,1.85455,2.67672,1.70374,0.000428487,0.000428487,0.000428487
18,38.8063,1.5003,1.2143,1.34029,0.78406,0.46895,0.69083,0.26982,2.00738,2.21286,1.89714,0.000421875,0.000421875,0.000421875
19,40.9669,1.46165,1.31741,1.25801,0.74006,0.48387,0.63655,0.24725,2.0312,2.00968,1.88688,0.000415264,0.000415264,0.000415264
20,43.2205,1.56644,1.35119,1.35464,0.54985,0.6129,0.55487,0.20675,2.00322,1.81678,1.73955,0.000408652,0.000408652,0.000408652
21,45.3333,1.4201,1.28167,1.22905,0.50749,0.5653,0.55075,0.21414,1.92229,1.77116,1.67123,0.000402041,0.000402041,0.000402041
22,47.4815,1.42936,1.32268,1.25166,0.65848,0.64516,0.66082,0.26343,1.90846,1.64359,1.67748,0.000395429,0.000395429,0.000395429
23,49.5871,1.29819,1.13738,1.20137,0.68389,0.69814,0.67777,0.25168,1.94526,1.59905,1.72158,0.000388817,0.000388817,0.000388817
24,51.7191,1.28829,1.11451,1.1805,0.6518,0.78518,0.69541,0.24975,2.09304,1.46241,1.93504,0.000382206,0.000382206,0.000382206
25,53.921,1.43239,1.18967,1.21911,0.62774,0.70968,0.60942,0.23465,2.13429,1.47204,2.01243,0.000375594,0.000375594,0.000375594
26,56.1907,1.30303,1.07922,1.20913,0.60002,0.70968,0.62644,0.24998,2.0269,1.59055,1.82226,0.000368982,0.000368982,0.000368982
27,58.4559,1.26372,1.21703,1.19768,0.59394,0.70968,0.60531,0.25029,2.00732,1.60119,1.78752,0.000362371,0.000362371,0.000362371
28,60.7198,1.41765,1.13832,1.23231,0.69319,0.70968,0.70157,0.28586,2.02153,1.50149,1.92222,0.000355759,0.000355759,0.000355759
29,62.8587,1.30108,1.07559,1.19085,0.64527,0.74194,0.66859,0.24613,2.12568,1.46488,2.11497,0.000349148,0.000349148,0.000349148
30,65.0001,1.32081,1.14713,1.30229,0.72759,0.64516,0.62207,0.25792,2.11472,1.3381,2.08772,0.000342536,0.000342536,0.000342536
31,67.1783,1.24223,1.13841,1.19868,0.67974,0.74194,0.65589,0.26893,2.0681,1.33186,2.01375,0.000335924,0.000335924,0.000335924
32,69.1986,1.28996,0.97955,1.1905,0.79827,0.77419,0.79552,0.31425,2.00728,1.32421,1.87554,0.000329313,0.000329313,0.000329313
33,71.2195,1.56526,1.51638,1.25492,0.79609,0.74194,0.81048,0.3142,2.04464,1.35732,1.88237,0.000322701,0.000322701,0.000322701
34,73.308,1.20366,1.01213,1.14533,0.81097,0.77419,0.81458,0.28977,2.11267,1.46947,1.90461,0.000316089,0.000316089,0.000316089
35,75.3561,1.23547,0.99639,1.14102,0.78335,0.80645,0.81143,0.29238,2.07807,1.43336,1.83197,0.000309478,0.000309478,0.000309478
36,77.477,1.23119,0.95579,1.14587,0.76712,0.80645,0.7963,0.31629,2.02604,1.29845,1.77345,0.000302866,0.000302866,0.000302866
37,79.5205,1.34141,1.03519,1.22611,0.77933,0.7977,0.7717,0.30826,2.06443,1.25716,1.8453,0.000296254,0.000296254,0.000296254
38,81.606,1.21599,0.90739,1.12503,0.79423,0.80645,0.77374,0.29568,2.16179,1.21332,1.96699,0.000289643,0.000289643,0.000289643
39,83.6172,1.17241,0.90647,1.13126,0.78216,0.83871,0.78891,0.30045,2.19298,1.19899,2.00602,0.000283031,0.000283031,0.000283031
40,85.7116,1.12314,0.86005,1.07671,0.80493,0.79884,0.80701,0.32552,2.14812,1.22867,1.91254,0.00027642,0.00027642,0.00027642
41,87.8962,1.23082,0.88724,1.11878,0.80627,0.80645,0.81058,0.33922,2.08253,1.27108,1.83877,0.000269808,0.000269808,0.000269808
42,90.0162,1.10502,0.84631,1.08849,0.73701,0.72347,0.7776,0.3184,2.08872,1.39837,1.87774,0.000263196,0.000263196,0.000263196
43,91.9799,1.16203,0.84217,1.11014,0.79013,0.72896,0.80305,0.32033,2.07302,1.45909,1.8666,0.000256585,0.000256585,0.000256585
44,94.1266,1.15833,0.82726,1.16888,0.6592,0.77419,0.69154,0.27658,2.09782,1.47133,1.92481,0.000249973,0.000249973,0.000249973
45,96.2002,1.14193,0.89936,1.08814,0.70221,0.80645,0.73675,0.27393,2.099,1.47685,1.91063,0.000243361,0.000243361,0.000243361
46,98.3032,1.07186,0.89461,1.08818,0.70261,0.83871,0.75677,0.31837,2.06406,1.39476,1.81817,0.00023675,0.00023675,0.00023675
47,100.33,1.15612,0.81582,1.03906,0.70208,0.83871,0.77453,0.34022,2.04932,1.26778,1.79761,0.000230138,0.000230138,0.000230138
48,102.469,1.18989,0.94229,1.06807,0.67929,0.83871,0.77339,0.32255,2.04847,1.22505,1.8271,0.000223527,0.000223527,0.000223527
49,104.619,1.07506,0.82193,1.05699,0.67475,0.80314,0.77432,0.31187,2.07701,1.2424,1.86297,0.000216915,0.000216915,0.000216915
50,106.845,1.10224,0.81159,1.02798,0.67309,0.79719,0.78087,0.29445,2.18313,1.21706,1.96202,0.000210303,0.000210303,0.000210303
51,109.065,1.1116,0.75552,1.0336,0.67336,0.80645,0.78017,0.29607,2.17267,1.2005,1.94886,0.000203692,0.000203692,0.000203692
52,111.232,1.04601,0.81075,1.04925,0.6812,0.80645,0.76866,0.31208,2.08703,1.16233,1.83669,0.00019708,0.00019708,0.00019708
53,113.353,1.00576,0.80452,1.0448,0.68718,0.80645,0.76306,0.30152,2.08903,1.22465,1.83357,0.000190468,0.000190468,0.000190468
54,115.552,1.00933,0.7544,1.00129,0.71087,0.79336,0.75491,0.28479,2.12502,1.25686,1.88625,0.000183857,0.000183857,0.000183857
55,117.58,0.81503,0.86489,0.83751,0.70803,0.78245,0.73995,0.28303,2.10984,1.28252,1.88569,0.000177245,0.000177245,0.000177245
56,119.778,0.98749,0.91399,1.08234,0.70678,0.77419,0.74633,0.29621,2.10038,1.31448,1.86801,0.000170634,0.000170634,0.000170634
57,121.958,1.12254,1.06499,1.11522,0.74165,0.77419,0.74501,0.30453,2.06937,1.32956,1.8339,0.000164022,0.000164022,0.000164022
58,124.268,1.05234,0.81355,1.05205,0.72974,0.78414,0.74536,0.32429,2.01681,1.31962,1.81305,0.00015741,0.00015741,0.00015741
59,126.428,1.04309,0.82477,1.0141,0.72024,0.80645,0.74019,0.30969,2.05477,1.29645,1.86449,0.000150799,0.000150799,0.000150799
60,128.621,1.00293,0.76329,1.00811,0.77911,0.79667,0.74486,0.29763,2.16301,1.24921,2.01586,0.000144187,0.000144187,0.000144187
61,130.665,1.04125,0.74185,1.06052,0.79576,0.75438,0.74637,0.29007,2.21353,1.26157,2.083,0.000137575,0.000137575,0.000137575
62,132.794,0.92358,0.68467,1.00038,0.7915,0.73493,0.71298,0.2979,2.19919,1.24226,2.0786,0.000130964,0.000130964,0.000130964
63,134.859,0.8451,0.67785,0.99374,0.82671,0.76958,0.75127,0.30988,2.17779,1.27071,2.03148,0.000124352,0.000124352,0.000124352
64,137.035,0.9595,0.70439,1.01809,0.7972,0.74194,0.75601,0.33528,2.11848,1.25477,1.96659,0.00011774,0.00011774,0.00011774
65,139.073,0.89211,0.6879,0.95494,0.79673,0.75892,0.7583,0.33877,2.09422,1.25551,1.94826,0.000111129,0.000111129,0.000111129
66,141.13,0.92553,0.78305,0.98497,0.75189,0.80645,0.75346,0.3378,2.06225,1.21766,1.913,0.000104517,0.000104517,0.000104517
67,143.309,0.89336,0.70508,0.99437,0.75198,0.80645,0.75469,0.34013,2.05913,1.22761,1.90882,9.79056e-05,9.79056e-05,9.79056e-05
68,145.576,0.95765,0.68397,1.03029,0.79851,0.7672,0.7561,0.33777,2.09975,1.22738,1.94442,9.12939e-05,9.12939e-05,9.12939e-05
69,147.647,0.88383,0.67437,0.99223,0.7954,0.77419,0.74694,0.33069,2.1283,1.22341,1.96458,8.46823e-05,8.46823e-05,8.46823e-05
70,149.818,0.89631,0.66081,0.95251,0.79102,0.77419,0.73619,0.31812,2.14878,1.22009,1.96836,7.80707e-05,7.80707e-05,7.80707e-05
71,152.542,0.98433,0.73645,1.01837,0.79324,0.77419,0.74277,0.32189,2.14113,1.22552,1.97054,7.1459e-05,7.1459e-05,7.1459e-05
72,154.746,1.06842,0.72115,1.02055,0.79437,0.77419,0.7433,0.32744,2.10413,1.27107,1.94771,6.48474e-05,6.48474e-05,6.48474e-05
