epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.12883,2.8742,6.90537,2.37382,0.00135,0.26452,0.0009,0.00031,2.17095,4.29268,1.91578,0.094084,8.4e-05,8.4e-05
2,7.23654,2.68492,5.68406,2.19511,0.00175,0.34194,0.00123,0.0003,2.07861,3.60179,1.93942,0.0871797,0.000179748,0.000179748
3,10.4156,2.00029,3.79077,1.56306,0,0,0,0,2.18938,3.42584,1.76382,0.0802731,0.00027307,0.00027307
4,13.3458,2.05012,2.9974,1.55823,0,0,0,0,1.90009,3.50751,1.58298,0.073364,0.000363967,0.000363967
5,16.263,2.03751,2.43686,1.7082,0.5,0.00645,0.25411,0.05082,1.56046,3.5977,1.47063,0.0664524,0.000452438,0.000452438
6,19.3169,1.87998,1.99482,1.51949,0.59155,0.27097,0.40946,0.19695,1.5516,3.58484,1.46174,0.0595385,0.000538484,0.000538484
7,22.3465,1.84918,1.96212,1.53515,0.25545,0.52903,0.38652,0.18579,1.55625,3.50666,1.42047,0.0526221,0.000622104,0.000622104
8,25.351,1.73373,1.7997,1.48294,0.14339,0.49677,0.23317,0.1143,1.52469,3.46886,1.36575,0.0457033,0.000703299,0.000703299
9,28.259,1.74732,1.65016,1.53819,0.39891,0.47097,0.45228,0.22638,1.41461,3.49155,1.30828,0.0387821,0.000782068,0.000782068
10,31.211,1.68733,1.56657,1.43424,0.17772,0.8129,0.5258,0.26777,1.43969,2.95608,1.28143,0.0318584,0.000858412,0.000858412
11,34.2714,1.67603,1.53245,1.44763,0.61886,0.45806,0.53373,0.25718,1.50485,2.59331,1.2998,0.0249323,0.00093233,0.00093233
12,37.4285,1.61946,1.46911,1.46223,0.96112,0.15953,0.45525,0.2002,1.71469,2.70675,1.49078,0.0180038,0.00100382,0.00100382
13,40.4308,1.74561,1.5908,1.47174,0.92797,0.24937,0.65009,0.29506,1.64081,2.55901,1.40269,0.0110729,0.00107289,0.00107289
14,43.4062,1.82032,1.47351,1.48656,0.29908,0.1349,0.16515,0.06474,1.73768,2.82823,1.48609,0.00413953,0.00113953,0.00113953
15,46.4556,1.64597,1.41204,1.43476,0.11615,0.16129,0.05862,0.02643,1.67658,2.95374,1.43793,0.00115745,0.00115745,0.00115745
16,49.3951,1.62414,1.30819,1.4109,0.44203,0.30968,0.27057,0.12072,1.68428,2.50155,1.43746,0.00114012,0.00114012,0.00114012
17,52.3847,1.63868,1.40098,1.43141,0.52449,0.3871,0.45674,0.20833,1.56336,2.02389,1.35661,0.0011228,0.0011228,0.0011228
18,55.3487,1.60134,1.42897,1.43556,0.68128,0.67742,0.71572,0.33249,1.43283,1.47159,1.31837,0.00110548,0.00110548,0.00110548
19,58.3079,1.56648,1.32495,1.39143,0.76604,0.70968,0.76485,0.35341,1.52239,1.33679,1.41289,0.00108815,0.00108815,0.00108815
20,61.2438,1.50688,1.24618,1.37018,0.76218,0.78065,0.84808,0.43728,1.35145,1.11965,1.25447,0.00107082,0.00107082,0.00107082
21,64.0909,1.55961,1.25374,1.34867,0.81958,0.73548,0.84904,0.45503,1.3201,1.14128,1.2491,0.0010535,0.0010535,0.0010535
