epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.8339,3.47996,5.42328,2.22598,0.00017,0.03226,1e-05,0,2.84821,4.37294,2.07864,0.000334858,0.000334858,0.0953349
2,6.60353,2.84149,4.85447,2.04864,0.00033,0.06452,3e-05,0,2.66778,4.27818,1.98034,0.000715851,0.000715851,0.0897159
3,8.03207,2.74206,4.89207,1.8501,0.00017,0.03226,1e-05,0,2.43845,4.26964,1.87917,0.00107411,0.00107411,0.0840741
4,9.19987,2.44003,4.47339,1.75553,0.00033,0.06452,2e-05,0,2.48786,4.29301,1.92908,0.00140964,0.00140964,0.0784096
5,9.25685,2.31928,4.35848,1.55089,0.00083,0.16129,0.00018,2e-05,2.29361,4.08296,1.73482,0.00172243,0.00172243,0.0727224
6,10.5434,2.14575,4.00661,1.48547,0.00183,0.35484,0.00094,0.00016,2.09798,3.89826,1.58836,0.0020125,0.0020125,0.0670125
7,11.8417,2.03792,3.76655,1.41304,0.00317,0.6129,0.00258,0.00078,2.11679,3.81436,1.57816,0.00227983,0.00227983,0.0612798
8,13.1269,2.11835,3.68234,1.41112,0.004,0.77419,0.00446,0.0011,2.25811,3.77891,1.60909,0.00252443,0.00252443,0.0555244
9,14.3667,1.74778,4.0819,1.29973,0.00417,0.80645,0.00808,0.00269,2.14037,3.57661,1.53518,0.0027463,0.0027463,0.0497463
10,15.5603,1.71146,2.98478,1.35853,0.00467,0.90323,0.04718,0.02157,2.06212,3.32172,1.55979,0.00294543,0.00294543,0.0439454
11,16.6963,1.66884,2.80595,1.34904,0.005,0.96774,0.21406,0.10112,2.07804,3.08544,1.63808,0.00312184,0.00312184,0.0381218
12,17.9573,1.75994,3.13409,1.36711,0.005,0.96774,0.37604,0.15503,2.01295,2.87397,1.62897,0.00327551,0.00327551,0.0322755
13,19.3857,1.77336,2.48953,1.31521,0.00483,0.93548,0.36098,0.15235,2.03435,2.89095,1.63309,0.00340645,0.00340645,0.0264064
14,20.7984,1.98022,2.262,1.41083,0.00483,0.93548,0.32755,0.10402,1.96713,2.96736,1.54432,0.00351465,0.00351465,0.0205147
15,22.2833,1.61532,2.1848,1.27188,0.00483,0.93548,0.20194,0.07987,2.093,3.04754,1.51905,0.00360013,0.00360013,0.0146001
16,23.5725,1.70715,2.4077,1.27537,0.63686,0.12903,0.32664,0.10313,2.10618,2.82292,1.58178,0.00366287,0.00366287,0.00866287
17,24.9122,1.7354,2.12208,1.21026,0.58211,0.27012,0.44679,0.14982,2.1382,2.39718,1.76893,0.00366622,0.00366622,0.00366622
18,26.3112,1.58197,2.1315,1.21813,0.44865,0.25806,0.22492,0.07348,2.32425,2.57951,1.93156,0.00347679,0.00347679,0.00347679
19,27.7895,1.85417,1.83985,1.30751,0.62187,0.45161,0.48309,0.16692,2.08146,2.31266,1.70158,0.00328735,0.00328735,0.00328735
20,29.349,1.76135,1.91103,1.25658,0.52203,0.41935,0.45826,0.16164,2.15772,2.02334,1.7188,0.00309792,0.00309792,0.00309792
21,31.1386,1.762,1.78708,1.21081,0.51436,0.45161,0.35272,0.11919,2.28639,2.11227,1.7948,0.00290848,0.00290848,0.00290848
22,32.6458,1.64171,1.64108,1.18741,0.68226,0.62363,0.55301,0.21497,2.02071,1.99388,1.59803,0.00271905,0.00271905,0.00271905
23,33.7849,1.54699,1.6189,1.23164,0.61906,0.48387,0.44762,0.14564,2.10661,2.11656,1.67209,0.00252962,0.00252962,0.00252962
24,35.0929,1.5997,1.68107,1.2052,0.66897,0.6129,0.52739,0.17565,2.07575,1.90812,1.63295,0.00234018,0.00234018,0.00234018
25,36.2511,1.59602,1.7284,1.25845,0.76885,0.64516,0.64882,0.22391,2.06731,1.69071,1.62802,0.00215075,0.00215075,0.00215075
26,38.1783,1.40776,1.87407,1.19021,0.63444,0.67742,0.6202,0.24846,2.02548,1.74499,1.54961,0.00196131,0.00196131,0.00196131
27,37.5979,1.53869,1.83251,1.25428,0.6787,0.58065,0.60536,0.22711,1.96364,1.65214,1.5539,0.00177188,0.00177188,0.00177188
28,38.9551,1.55016,1.89814,1.14607,0.68642,0.54839,0.60194,0.23716,2.00535,1.66071,1.5592,0.00158244,0.00158244,0.00158244
29,39.967,1.35264,1.82832,1.14986,0.76377,0.54839,0.59303,0.23097,2.0263,1.62093,1.61105,0.00139301,0.00139301,0.00139301
30,41.069,1.47701,1.68316,1.13333,0.73106,0.52642,0.58881,0.22735,2.0398,1.67001,1.58853,0.00120358,0.00120358,0.00120358
31,42.2973,1.32049,1.59569,1.15448,0.75318,0.51613,0.62546,0.24232,2.04119,1.6313,1.58613,0.00101414,0.00101414,0.00101414
32,43.6623,1.50123,1.97548,1.11372,0.73591,0.51613,0.62474,0.22761,2.04755,1.56279,1.6019,0.000824708,0.000824708,0.000824708
33,44.9476,1.52036,1.95564,1.18175,0.8533,0.58065,0.6485,0.24608,2.04078,1.53568,1.60758,0.000635274,0.000635274,0.000635274
34,46.1781,1.25306,1.52405,1.08481,0.75201,0.58711,0.63469,0.25262,2.05425,1.51896,1.62675,0.00044584,0.00044584,0.00044584
35,47.6068,1.15329,1.47308,1.07153,0.6556,0.74194,0.66625,0.26594,2.06022,1.50693,1.62226,0.000256406,0.000256406,0.000256406
