epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.36606,3.07812,5.10622,2.1577,0.00017,0.03226,1e-05,0,2.84895,4.37212,2.07592,3.8339e-05,3.8339e-05,0.0950383
2,2.77038,3.16332,4.96354,2.02892,0,0,0,0,3.09962,3.99466,2.26644,8.33019e-05,8.33019e-05,0.0890833
3,4.02646,2.24817,3.97118,1.70517,0,0,0,0,4.76391,3.89925,4.35626,0.000127126,0.000127126,0.0831271
4,5.15232,2.13107,3.2552,1.51065,0,0,0,0,4.68441,3.62171,3.94261,0.000169812,0.000169812,0.0771698
5,6.28912,2.31044,3.17803,1.52569,0,0,0,0,4.15198,3.66707,3.00381,0.000211359,0.000211359,0.0712114
6,7.42405,1.89605,2.54922,1.47788,0,0,0,0,3.52431,3.81935,2.47518,0.000251767,0.000251767,0.0652518
7,8.53204,1.82321,2.4386,1.43908,0,0,0,0,3.13775,4.10202,2.19246,0.000291037,0.000291037,0.059291
8,9.75518,1.98368,2.03713,1.43272,0,0,0,0,2.66359,4.33611,1.92397,0.000329168,0.000329168,0.0533292
9,10.8925,1.87287,1.83686,1.44665,0,0,0,0,2.29354,4.2764,1.68408,0.00036616,0.00036616,0.0473662
10,11.9926,2.03715,1.91656,1.5861,0.66667,0.06452,0.055,0.0285,2.33778,4.17686,1.76269,0.000402014,0.000402014,0.041402
11,13.1051,1.72802,1.89424,1.33887,0.57143,0.12903,0.07414,0.04055,2.2102,4.1623,1.73261,0.000436729,0.000436729,0.0354367
12,14.2207,1.84955,1.76013,1.29895,0.6,0.19355,0.13925,0.05705,2.28807,4.23541,1.6853,0.000470305,0.000470305,0.0294703
13,15.3276,1.78656,1.57896,1.36881,0.31034,0.29032,0.14976,0.06511,2.31185,4.15995,1.66756,0.000502743,0.000502743,0.0235027
14,16.5172,1.63068,1.52062,1.25496,0.2623,0.51613,0.23393,0.06584,2.38507,3.88011,1.84087,0.000534042,0.000534042,0.017534
15,17.5824,1.64326,1.46059,1.33426,0.25974,0.64516,0.3487,0.10068,2.29678,3.55003,1.87618,0.000564202,0.000564202,0.0115642
16,18.69,1.59201,1.40749,1.26238,0.18033,0.70968,0.39031,0.12759,2.32631,3.17141,1.88385,0.000593224,0.000593224,0.00559322
17,19.8193,1.76512,1.32292,1.25858,0.12195,0.80645,0.40918,0.15328,2.32829,2.86235,1.90819,0.000614957,0.000614957,0.000614957
18,20.932,1.67511,1.38585,1.26527,0.66158,0.37874,0.46615,0.19943,2.25074,2.17279,1.82425,0.000605468,0.000605468,0.000605468
19,22.071,1.7684,1.41065,1.25718,0.6177,0.45161,0.57239,0.22882,2.13949,1.98112,1.72356,0.000595979,0.000595979,0.000595979
20,23.2782,1.57917,1.35085,1.32329,0.62366,0.54839,0.59297,0.2377,2.1123,1.71404,1.81398,0.00058649,0.00058649,0.00058649
21,24.4009,1.56149,1.25028,1.24533,0.52342,0.51613,0.60273,0.23728,2.13265,1.68518,1.84916,0.000577001,0.000577001,0.000577001
22,25.49,2.08265,1.42758,1.83102,0.77562,0.66929,0.68847,0.25251,2.15541,1.61524,1.81906,0.000567512,0.000567512,0.000567512
23,26.6032,1.47568,1.23805,1.22093,0.75224,0.67742,0.68644,0.25704,2.14011,1.58703,1.81445,0.000558024,0.000558024,0.000558024
24,27.7287,1.64176,1.20755,1.20039,0.63528,0.6182,0.641,0.22073,2.30951,1.5602,1.93343,0.000548535,0.000548535,0.000548535
25,28.8338,1.71415,1.28259,1.21616,0.65884,0.54839,0.55523,0.19637,2.3826,1.57751,2.03839,0.000539046,0.000539046,0.000539046
26,29.9301,1.55616,1.15064,1.25927,0.62836,0.58065,0.66463,0.23816,2.27032,1.42369,1.92825,0.000529557,0.000529557,0.000529557
27,31.1216,1.40506,1.13921,1.18701,0.69752,0.52088,0.65969,0.25031,2.16455,1.42193,1.80792,0.000520068,0.000520068,0.000520068
28,32.2402,1.50044,1.25018,1.20734,0.7373,0.54342,0.61732,0.23389,2.20931,1.37706,1.83451,0.000510579,0.000510579,0.000510579
29,33.3867,1.55054,1.23086,1.19273,0.77726,0.51613,0.57045,0.20957,2.36724,1.3916,1.96618,0.00050109,0.00050109,0.00050109
30,34.536,1.55468,1.31484,1.2675,0.53069,0.54839,0.46942,0.15003,2.65135,1.60925,2.21252,0.000491601,0.000491601,0.000491601
31,35.6686,1.38884,1.13599,1.16037,0.48403,0.41935,0.43831,0.15191,2.58484,1.67757,2.11394,0.000482112,0.000482112,0.000482112
32,36.8258,1.44244,1.03577,1.15144,0.69977,0.41935,0.5247,0.19649,2.35897,1.55972,1.96011,0.000472624,0.000472624,0.000472624
33,37.938,1.75105,1.84658,1.25127,0.50602,0.6129,0.57015,0.19857,2.3069,1.51506,1.89919,0.000463135,0.000463135,0.000463135
34,39.0238,1.39756,0.98446,1.12697,0.70543,0.54839,0.56323,0.18996,2.34293,1.45257,1.9427,0.000453646,0.000453646,0.000453646
