epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.81729,3.18368,5.83556,2.17345,0.00017,0.03226,1e-05,0,2.81215,4.49933,1.99166,4.67294e-05,4.67294e-05,0.0900467
2,3.75257,2.61292,4.61434,1.83034,0,0,0,0,3.2245,3.93707,2.14875,9.69174e-05,9.69174e-05,0.0790969
3,5.64319,2.2072,3.78038,1.48654,0,0,0,0,3.08896,3.79398,2.03997,0.000145833,0.000145833,0.0681458
4,7.64674,2.055,3.49773,1.46235,0,0,0,0,3.116,3.56995,2.01396,0.000193477,0.000193477,0.0571935
5,9.95164,2.09922,3.23558,1.41509,0.01467,0.3871,0.01753,0.00623,2.58292,3.51483,1.79444,0.000239848,0.000239848,0.0462398
6,11.8855,1.92996,2.91523,1.34448,0.03206,0.51613,0.02723,0.00875,2.80864,3.52305,1.89465,0.000284947,0.000284947,0.0352849
7,13.8698,1.9727,2.74461,1.47333,0.02077,0.6129,0.03266,0.01216,2.41879,3.45984,1.72882,0.000328774,0.000328774,0.0243288
8,16.0932,1.89614,2.62096,1.4179,0.01482,0.6129,0.04574,0.01907,2.23476,3.41026,1.6673,0.000371329,0.000371329,0.0133713
9,17.9753,1.95714,2.39781,1.46105,0.01211,0.93548,0.21253,0.06781,2.2153,3.08697,1.71332,0.000412611,0.000412611,0.00241261
10,19.9531,1.88389,2.48305,1.39685,0.50998,0.10128,0.24693,0.06641,2.21622,2.82461,1.70176,0.000415249,0.000415249,0.000415249
11,21.829,1.7857,2.44576,1.35834,0.3963,0.16129,0.32573,0.09985,2.23148,2.46292,1.70344,0.000409467,0.000409467,0.000409467
12,23.9346,1.79668,2.05085,1.45679,0.5005,0.41935,0.37676,0.14226,2.04266,2.18445,1.6263,0.000403684,0.000403684,0.000403684
13,25.8788,1.86988,2.1709,1.31588,0.53539,0.48326,0.39421,0.15052,2.10482,2.18465,1.64504,0.000397901,0.000397901,0.000397901
14,28.0309,1.84696,2.05798,1.33807,0.53342,0.48387,0.438,0.16953,2.17863,2.16475,1.68046,0.000392118,0.000392118,0.000392118
15,30.1233,1.83515,1.94322,1.3198,0.58321,0.54839,0.53313,0.18128,2.11313,1.8327,1.63104,0.000386335,0.000386335,0.000386335
16,31.9311,1.82773,2.14097,1.3705,0.55507,0.54839,0.5462,0.18102,2.13809,1.83711,1.62194,0.000380553,0.000380553,0.000380553
17,33.7452,1.8104,1.79791,1.32206,0.38522,0.41935,0.38362,0.12599,2.20183,2.15628,1.64314,0.00037477,0.00037477,0.00037477
18,35.5326,1.678,1.84247,1.34098,0.5307,0.29032,0.38705,0.12669,2.23432,2.08755,1.67521,0.000368987,0.000368987,0.000368987
19,37.3306,1.72122,1.76792,1.29813,0.37989,0.41935,0.35668,0.12801,2.27484,1.93167,1.72004,0.000363204,0.000363204,0.000363204
20,39.2762,1.66238,1.63357,1.25742,0.46624,0.45161,0.46213,0.1738,2.31729,1.63919,1.7311,0.000357422,0.000357422,0.000357422
21,41.0259,1.6956,1.66124,1.25432,0.52834,0.51613,0.54931,0.18497,2.31669,1.5986,1.74504,0.000351639,0.000351639,0.000351639
22,42.6696,1.61564,1.54925,1.22025,0.78343,0.3871,0.56203,0.20745,2.32288,1.624,1.77465,0.000345856,0.000345856,0.000345856
23,44.2709,1.59279,1.51584,1.28388,0.61333,0.51183,0.54636,0.19724,2.21923,1.66684,1.74269,0.000340073,0.000340073,0.000340073
24,45.9558,1.47661,1.7487,1.11093,0.58265,0.48387,0.54873,0.2121,2.24254,1.64175,1.75116,0.000334291,0.000334291,0.000334291
