epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.03666,2.65893,6.72152,2.1746,0.00017,0.03226,1e-05,0,2.23742,5.19816,2.04283,2.81415e-05,2.81415e-05,0.0900281
2,4.12167,2.64531,6.44305,2.23039,0.0005,0.09677,5e-05,1e-05,2.29526,4.94425,2.09816,5.83657e-05,5.83657e-05,0.0790584
3,5.97388,2.56775,6.26436,2.18037,0,0,0,0,2.36741,5.10026,2.18484,8.78238e-05,8.78238e-05,0.0680878
4,7.81413,2.4905,5.93917,2.13834,0.00017,0.03226,1e-05,0,2.42757,4.97416,2.2221,0.000116516,0.000116516,0.0571165
5,9.69931,2.44507,6.06902,2.05381,0.00067,0.12903,8e-05,4e-05,2.40442,5.00408,2.24996,0.000144442,0.000144442,0.0461444
6,11.5254,2.56072,5.55221,2.1067,0.0005,0.09677,6e-05,3e-05,2.29082,4.92383,2.15451,0.000171601,0.000171601,0.0351716
7,13.3887,2.33335,5.26256,2.02562,0.0005,0.09677,6e-05,4e-05,2.18837,4.55427,1.95866,0.000197995,0.000197995,0.024198
8,15.2519,2.34132,5.37724,2.03687,0.00067,0.12903,0.00011,5e-05,2.0635,4.69998,1.99021,0.000223622,0.000223622,0.0132236
9,17.2387,2.12056,4.90508,1.89626,0.00083,0.16129,0.00018,6e-05,1.95573,4.46697,1.8099,0.000248483,0.000248483,0.00224848
10,19.1028,2.09321,5.07113,1.88365,0.001,0.19355,0.00021,7e-05,2.00925,4.32392,1.78735,0.000250072,0.000250072,0.000250072
11,20.9361,2.02115,5.03246,1.81911,0.00117,0.22581,0.00029,0.00011,1.87973,4.35148,1.84338,0.000246589,0.000246589,0.000246589
12,22.8105,1.99738,4.73211,1.81942,0.00133,0.25806,0.00035,0.00017,1.8595,4.1328,1.68852,0.000243107,0.000243107,0.000243107
13,24.6301,1.92466,4.7059,1.6969,0.0025,0.48387,0.00135,0.00045,1.94355,4.12691,1.72842,0.000239624,0.000239624,0.000239624
14,26.4097,1.86223,4.47564,1.65754,0.00283,0.54839,0.0016,0.00056,1.89401,4.07786,1.70642,0.000236142,0.000236142,0.000236142
15,28.233,1.86851,4.68176,1.57497,0.003,0.58065,0.00203,0.00075,1.86109,4.11697,1.70724,0.000232659,0.000232659,0.000232659
16,29.9927,1.76409,4.56766,1.52791,0.00317,0.6129,0.00212,0.00086,1.88819,4.04492,1.72273,0.000229177,0.000229177,0.000229177
17,31.778,1.74499,4.39079,1.50909,0.00367,0.70968,0.00271,0.00103,1.77386,3.99598,1.58266,0.000225694,0.000225694,0.000225694
18,33.6886,1.81035,4.4295,1.59171,0.004,0.77419,0.00327,0.00149,1.76003,3.92884,1.54091,0.000222212,0.000222212,0.000222212
19,35.4482,1.6867,4.3029,1.49645,0.00417,0.80645,0.00354,0.00148,1.77331,3.93631,1.53743,0.000218729,0.000218729,0.000218729
20,37.2707,1.76355,4.31095,1.49838,0.00383,0.74194,0.00307,0.00151,1.75509,3.89275,1.51656,0.000215247,0.000215247,0.000215247
21,39.117,1.75777,4.56194,1.47989,0.00417,0.80645,0.00462,0.00172,1.72845,3.84918,1.50827,0.000211764,0.000211764,0.000211764
22,40.8797,1.70157,4.24987,1.45258,0.00433,0.83871,0.00463,0.00183,1.71322,3.82507,1.50729,0.000208282,0.000208282,0.000208282
23,42.7248,1.6466,4.13677,1.42919,0.0045,0.87097,0.0047,0.00209,1.70826,3.80172,1.52979,0.000204799,0.000204799,0.000204799
