epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.4799,2.62758,5.95541,2.23511,0,0,0,0,2.45791,5.09536,2.24599,3.37852e-05,3.37852e-05,0.0950338
2,4.64747,2.47194,5.76203,2.0592,0,0,0,0,2.43029,4.33825,2.42514,7.34076e-05,7.34076e-05,0.0890734
3,6.79623,1.86226,4.26416,1.61051,0,0,0,0,2.66557,4.19466,2.33237,0.000112027,0.000112027,0.083112
4,8.88048,1.75166,3.49049,1.46951,0,0,0,0,2.54282,3.91423,2.20575,0.000149642,0.000149642,0.0771496
5,11.1261,1.78273,3.26831,1.44992,0,0,0,0,2.6713,3.90147,2.26015,0.000186254,0.000186254,0.0711863
6,13.1899,1.56792,2.87775,1.39002,0,0,0,0,2.72463,3.88198,2.23953,0.000221863,0.000221863,0.0652219
7,15.377,1.62534,2.97203,1.47,0,0,0,0,2.13001,3.94541,1.79658,0.000256468,0.000256468,0.0592565
8,17.5842,1.70175,2.14844,1.49215,0.08824,0.09677,0.01676,0.00774,2.08417,3.94145,1.63167,0.00029007,0.00029007,0.0532901
9,19.7176,1.6669,1.97893,1.49185,0.14286,0.12903,0.03814,0.01832,2.10288,3.94776,1.55763,0.000322669,0.000322669,0.0473227
10,21.9786,1.74327,1.84375,1.53752,0.17105,0.41935,0.17382,0.05919,1.99101,3.85972,1.59188,0.000354264,0.000354264,0.0413543
11,24.1588,1.57224,1.87186,1.38234,0.14912,0.54839,0.32994,0.12939,1.96904,3.72027,1.63451,0.000384855,0.000384855,0.0353849
12,26.3126,1.64608,1.61265,1.41163,0.21495,0.74194,0.48205,0.17122,2.01311,3.66007,1.72712,0.000414443,0.000414443,0.0294144
13,28.5448,1.63794,1.51306,1.45551,0.33333,0.54839,0.40172,0.11653,2.00287,3.78865,1.71279,0.000443028,0.000443028,0.023443
14,30.634,1.49174,1.44399,1.33325,0.25758,0.54839,0.33759,0.12599,2.07158,3.7423,1.8399,0.00047061,0.00047061,0.0174706
15,32.7553,1.46757,1.40527,1.34521,0.17557,0.74194,0.49548,0.17762,1.94965,3.4748,1.7923,0.000497187,0.000497187,0.0114972
16,34.9075,1.37256,1.33395,1.30157,0.07444,0.96774,0.48481,0.18169,1.9768,2.86364,1.82365,0.000522762,0.000522762,0.00552276
17,37.0279,1.4971,1.20204,1.27653,0.68942,0.14444,0.47446,0.17185,2.04492,2.65722,1.91298,0.000541914,0.000541914,0.000541914
18,39.3382,1.47573,1.20983,1.30523,0.5489,0.23602,0.40621,0.14324,2.05389,2.50594,1.90005,0.000533552,0.000533552,0.000533552
19,41.6106,1.48376,1.29783,1.27172,0.51127,0.25806,0.41132,0.1666,2.02923,2.37725,1.85283,0.00052519,0.00052519,0.00052519
20,43.7701,1.53908,1.3191,1.34539,0.64338,0.41935,0.61508,0.20863,2.04413,2.28688,1.83431,0.000516828,0.000516828,0.000516828
21,45.7166,1.40873,1.40773,1.2377,0.61502,0.51613,0.63779,0.22783,2.00705,2.1744,1.80639,0.000508467,0.000508467,0.000508467
22,47.85,1.5321,1.4158,1.35909,0.72909,0.58065,0.68117,0.27036,2.01225,1.81806,1.77868,0.000500105,0.000500105,0.000500105
23,50.0067,1.27555,1.12957,1.19864,0.64581,0.58065,0.60696,0.25043,2.04424,1.72639,1.7735,0.000491743,0.000491743,0.000491743
24,52.3747,1.32819,1.01155,1.17648,0.71971,0.64516,0.6458,0.23621,2.16416,1.66225,1.91186,0.000483381,0.000483381,0.000483381
25,54.5871,1.43749,1.09908,1.21641,0.52472,0.70968,0.63186,0.19497,2.29129,1.66443,2.14036,0.000475019,0.000475019,0.000475019
26,56.7124,1.35895,1.07596,1.2355,0.65083,0.66165,0.67594,0.26548,2.24584,1.43272,2.12635,0.000466658,0.000466658,0.000466658
27,58.7353,1.26616,1.12627,1.20641,0.5887,0.70968,0.6559,0.2763,2.16675,1.42495,1.95736,0.000458296,0.000458296,0.000458296
28,60.8322,1.34124,1.18306,1.21835,0.69364,0.64516,0.66994,0.28166,2.15063,1.40148,1.91774,0.000449934,0.000449934,0.000449934
29,62.9451,1.28794,1.08478,1.18064,0.63776,0.7384,0.6436,0.24927,2.1914,1.40626,2.0557,0.000441572,0.000441572,0.000441572
30,65.1886,1.45823,1.02365,1.42121,0.69127,0.77419,0.69208,0.25495,2.16804,1.28817,2.14183,0.00043321,0.00043321,0.00043321
31,67.4533,1.242,1.07289,1.21678,0.74666,0.77419,0.80794,0.29926,2.12905,1.29707,2.01681,0.000424848,0.000424848,0.000424848
32,69.5658,1.2199,0.92773,1.15056,0.71173,0.70968,0.73672,0.28929,2.18278,1.31749,1.99777,0.000416487,0.000416487,0.000416487
33,71.5315,1.28003,1.28931,1.18329,0.81283,0.70068,0.73591,0.28701,2.21041,1.31737,2.01191,0.000408125,0.000408125,0.000408125
34,73.5642,1.18582,0.96105,1.13638,0.60511,0.74147,0.66164,0.25715,2.17813,1.30891,2.07102,0.000399763,0.000399763,0.000399763
35,75.6514,1.21887,0.95457,1.14491,0.59482,0.70968,0.65013,0.24957,2.16502,1.32157,2.02598,0.000391401,0.000391401,0.000391401
36,77.8245,1.22875,1.08175,1.14284,0.6665,0.6447,0.6534,0.25518,2.12425,1.38832,1.93151,0.000383039,0.000383039,0.000383039
37,79.8896,1.16813,0.97807,1.13326,0.59813,0.67742,0.66066,0.25921,2.10199,1.34908,1.90765,0.000374677,0.000374677,0.000374677
38,82.0276,1.197,1.00911,1.1234,0.75495,0.64516,0.70461,0.25425,2.18573,1.39037,1.98388,0.000366316,0.000366316,0.000366316
39,84.1007,1.14373,0.827,1.11943,0.68217,0.77419,0.71785,0.26242,2.18799,1.41825,2.00449,0.000357954,0.000357954,0.000357954
40,86.3114,1.06267,0.81385,1.03741,0.7619,0.74194,0.69586,0.24752,2.21717,1.38545,2.10151,0.000349592,0.000349592,0.000349592
41,88.4064,1.16499,0.85272,1.09461,0.80387,0.67742,0.70126,0.23906,2.21678,1.4015,2.11815,0.00034123,0.00034123,0.00034123
42,90.431,1.06845,0.83923,1.07754,0.80512,0.70968,0.71824,0.28103,2.09101,1.39025,1.94268,0.000332868,0.000332868,0.000332868
