epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.28454,2.62758,5.95541,2.23511,0,0,0,0,2.45791,5.09536,2.24599,1.23583e-05,1.23583e-05,0.0950124
2,4.52573,2.72568,6.07063,2.17388,0,0,0,0,2.39634,4.91331,2.17497,2.68519e-05,2.68519e-05,0.0890269
3,6.84166,2.78419,6.45333,2.37584,0.00017,0.03226,1e-05,0,2.34659,4.97666,2.16596,4.09784e-05,4.09784e-05,0.083041
4,9.08111,2.63783,5.75369,2.21365,0.00017,0.03226,1e-05,0,2.27577,4.91127,2.13046,5.47378e-05,5.47378e-05,0.0770547
5,11.0782,2.69792,5.50705,2.13429,0.00017,0.03226,1e-05,0,2.29009,4.67892,2.12487,6.81302e-05,6.81302e-05,0.0710681
6,13.1044,2.41792,5.25135,2.16892,0.00017,0.03226,1e-05,0,2.25542,4.72181,2.08791,8.11556e-05,8.11556e-05,0.0650812
7,15.1854,2.43165,5.67711,2.10203,0.00017,0.03226,1e-05,0,2.30406,4.68813,2.12844,9.38139e-05,9.38139e-05,0.0590938
8,17.3084,2.41082,4.9846,2.08525,0.00017,0.03226,1e-05,0,2.21258,4.17094,2.10211,0.000106105,0.000106105,0.0531061
9,19.4083,2.1455,4.75236,1.98234,0.00033,0.06452,3e-05,1e-05,2.18161,3.9724,2.0621,0.000118029,0.000118029,0.047118
10,21.5445,2.51624,5.01445,2.22493,0.0005,0.09677,5e-05,2e-05,2.15362,3.95432,2.02237,0.000129587,0.000129587,0.0411296
11,23.625,2.20176,5.1805,1.95113,0.00067,0.12903,9e-05,4e-05,1.93903,3.91485,1.88051,0.000140777,0.000140777,0.0351408
12,25.6585,2.05644,4.96402,1.7697,0.001,0.19355,0.00022,0.00012,1.89152,3.89993,1.83088,0.0001516,0.0001516,0.0291516
13,27.6183,2.07173,4.81737,1.8194,0.00117,0.22581,0.0003,0.00014,1.83998,3.88058,1.79909,0.000162056,0.000162056,0.0231621
14,29.6478,1.90712,4.55362,1.65218,0.00117,0.22581,0.00032,0.00013,1.83847,3.8486,1.7494,0.000172145,0.000172145,0.0171721
15,32.0524,1.95965,4.72048,1.74844,0.00133,0.25806,0.00042,0.00022,1.83198,3.82508,1.7373,0.000181867,0.000181867,0.0111819
16,34.8077,1.80999,4.34612,1.66677,0.00167,0.32258,0.00056,0.00023,1.73278,3.77519,1.66802,0.000191222,0.000191222,0.00519122
17,37.6923,1.91296,4.4853,1.64789,0.00183,0.35484,0.00071,0.00031,1.70511,3.75768,1.64558,0.000198228,0.000198228,0.000198228
18,40.267,1.9563,4.2095,1.70567,0.00267,0.51613,0.0014,0.00056,1.74454,3.72288,1.63406,0.000195169,0.000195169,0.000195169
19,42.8375,1.83928,4.28594,1.56228,0.00267,0.51613,0.00151,0.0005,1.75942,3.68065,1.61086,0.00019211,0.00019211,0.00019211
20,45.1586,1.86251,4.37323,1.60882,0.0025,0.48387,0.00138,0.00056,1.70455,3.6718,1.57183,0.000189052,0.000189052,0.000189052
21,47.4423,1.91905,4.22034,1.61296,0.00283,0.54839,0.00166,0.00066,1.69529,3.66232,1.57545,0.000185993,0.000185993,0.000185993
22,49.7743,2.00918,4.42761,1.82353,0.0035,0.67742,0.00256,0.00093,1.6898,3.64148,1.54626,0.000182934,0.000182934,0.000182934
23,52.2828,1.67885,4.20902,1.54988,0.00367,0.70968,0.00263,0.00097,1.65788,3.61242,1.53533,0.000179875,0.000179875,0.000179875
24,55.2157,1.6571,4.129,1.41672,0.00417,0.80645,0.00366,0.00146,1.62782,3.56167,1.52573,0.000176817,0.000176817,0.000176817
25,57.652,1.71322,4.34037,1.45959,0.00433,0.83871,0.00373,0.00156,1.65582,3.54701,1.53443,0.000173758,0.000173758,0.000173758
26,60.0886,1.70504,4.03858,1.46488,0.0045,0.87097,0.00419,0.00181,1.6091,3.51122,1.51496,0.000170699,0.000170699,0.000170699
27,62.4611,1.56407,4.15283,1.42054,0.0045,0.87097,0.00407,0.00171,1.61817,3.48392,1.52465,0.000167641,0.000167641,0.000167641
28,65.0245,1.56494,4.00243,1.40662,0.00483,0.93548,0.00466,0.00213,1.60985,3.45757,1.5298,0.000164582,0.000164582,0.000164582
29,67.4203,1.59237,3.93093,1.37849,0.00483,0.93548,0.00526,0.0026,1.65726,3.43053,1.53903,0.000161523,0.000161523,0.000161523
30,69.8137,1.54173,4.14663,1.38462,0.00433,0.83871,0.0076,0.00446,1.68774,3.4016,1.53932,0.000158465,0.000158465,0.000158465
31,72.2731,1.50047,4.17371,1.36847,0.0045,0.87097,0.00982,0.00524,1.68504,3.40466,1.55231,0.000155406,0.000155406,0.000155406
32,74.9727,1.64362,3.81746,1.435,0.00467,0.90323,0.01283,0.00505,1.64343,3.37345,1.5341,0.000152347,0.000152347,0.000152347
33,77.5623,1.7771,4.165,1.49429,0.00467,0.90323,0.01154,0.00478,1.70124,3.38049,1.57635,0.000149289,0.000149289,0.000149289
34,80.1149,1.51048,3.938,1.29635,0.0045,0.87097,0.01132,0.00566,1.79524,3.38798,1.65424,0.00014623,0.00014623,0.00014623
35,82.3167,1.48933,3.76956,1.31032,0.0045,0.87097,0.01474,0.00755,1.80048,3.34694,1.64801,0.000143171,0.000143171,0.000143171
36,84.7068,1.46686,4.05802,1.26752,0.00467,0.90323,0.0264,0.01211,1.69082,3.29167,1.55813,0.000140113,0.000140113,0.000140113
37,87.45,1.73437,3.99986,1.4963,0.00467,0.90323,0.03237,0.01523,1.72375,3.28717,1.56126,0.000137054,0.000137054,0.000137054
38,90.028,1.49989,3.81785,1.32362,0.0045,0.87097,0.04186,0.02049,1.76588,3.2369,1.5901,0.000133995,0.000133995,0.000133995
39,92.6926,1.57674,3.63383,1.35469,0.0045,0.87097,0.04676,0.02245,1.75277,3.22463,1.5935,0.000130937,0.000130937,0.000130937
40,95.2919,1.52422,3.62026,1.26259,0.0045,0.87097,0.05967,0.02777,1.75741,3.191,1.60057,0.000127878,0.000127878,0.000127878
41,98.1572,1.53319,3.65851,1.27718,0.00467,0.90323,0.08326,0.03203,1.7649,3.18047,1.60168,0.000124819,0.000124819,0.000124819
42,100.631,1.46236,3.63814,1.28251,0.00483,0.93548,0.10348,0.03876,1.74027,3.14562,1.60443,0.00012176,0.00012176,0.00012176
43,103.349,1.46714,3.64671,1.27192,0.00467,0.90323,0.09881,0.04218,1.72163,3.11547,1.59415,0.000118702,0.000118702,0.000118702
44,106.296,1.54311,3.5669,1.3511,0.03409,0.77419,0.10864,0.04895,1.70426,3.065,1.60309,0.000115643,0.000115643,0.000115643
45,108.82,1.49229,3.59838,1.26799,0.02536,0.77419,0.11317,0.04685,1.69674,3.04264,1.59752,0.000112584,0.000112584,0.000112584
46,111.723,1.54503,3.88428,1.43364,0.21519,0.22124,0.1337,0.0601,1.70217,2.99647,1.595,0.000109526,0.000109526,0.000109526
47,114.27,1.49011,3.87645,1.27776,0.21447,0.09677,0.15435,0.07245,1.6966,2.97346,1.59346,0.000106467,0.000106467,0.000106467
48,116.744,1.59409,3.53565,1.30984,0.30869,0.09677,0.16933,0.07712,1.68285,2.96146,1.58948,0.000103408,0.000103408,0.000103408
49,119.275,1.48348,3.44056,1.27874,0.33095,0.12903,0.17469,0.07859,1.70394,2.95812,1.58567,0.00010035,0.00010035,0.00010035
50,121.864,1.54791,3.48193,1.30158,0.26986,0.12903,0.19945,0.08083,1.71639,2.96068,1.58035,9.72909e-05,9.72909e-05,9.72909e-05
51,124.723,1.45198,3.38122,1.28715,0.2454,0.12903,0.21742,0.08647,1.70655,2.9555,1.58143,9.42323e-05,9.42323e-05,9.42323e-05
52,127.41,1.4651,3.32133,1.28152,0.21606,0.12903,0.23086,0.08953,1.73305,2.94321,1.59273,9.11736e-05,9.11736e-05,9.11736e-05
53,130.32,1.42632,3.38175,1.29525,0.19439,0.12903,0.22937,0.08876,1.76354,2.91743,1.60923,8.81149e-05,8.81149e-05,8.81149e-05
54,133.05,1.41672,3.24826,1.24991,0.22451,0.15887,0.22516,0.0883,1.77371,2.84757,1.61441,8.50562e-05,8.50562e-05,8.50562e-05
