epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.75939,2.62758,5.95541,2.23511,0,0,0,0,2.45791,5.09536,2.24599,8.96886e-05,8.96886e-05,0.0950897
2,4.98411,2.731,6.02382,2.17631,0.00017,0.03226,1e-05,0,2.38556,4.90647,2.16748,0.000194873,0.000194873,0.0891949
3,7.24948,2.62041,6.22013,2.24126,0.00017,0.03226,1e-05,1e-05,2.29175,4.87181,2.12135,0.000297394,0.000297394,0.0832974
4,9.46295,2.50322,5.30319,2.10485,0.00017,0.03226,1e-05,1e-05,2.21307,4.6841,2.04952,0.000397251,0.000397251,0.0773973
5,11.6939,2.34132,4.9898,1.85924,0.00067,0.12903,0.0001,4e-05,2.00704,4.59249,1.89048,0.000494444,0.000494444,0.0714944
6,13.9813,1.87132,4.66142,1.64082,0.00067,0.12903,9e-05,3e-05,1.87194,4.37811,1.75617,0.000588974,0.000588974,0.065589
7,16.1821,1.75763,4.75735,1.58288,0.00133,0.25806,0.00048,0.00015,1.7684,4.10398,1.69188,0.00068084,0.00068084,0.0596808
8,18.4747,1.80261,4.26078,1.55801,0.00183,0.35484,0.00072,0.00021,1.83218,3.75652,1.66668,0.000770042,0.000770042,0.05377
9,20.6799,1.58105,4.05217,1.44135,0.0025,0.48387,0.00137,0.0005,1.93522,3.72582,1.65148,0.00085658,0.00085658,0.0478566
10,22.8043,1.87252,4.1937,1.60575,0.0035,0.67742,0.00307,0.00118,1.79813,3.6551,1.52607,0.000940455,0.000940455,0.0419405
11,24.6759,1.57876,4.08995,1.36011,0.00383,0.74194,0.00321,0.00123,1.73691,3.60093,1.52503,0.00102167,0.00102167,0.0360217
12,26.6186,1.49701,4.23581,1.27769,0.0045,0.87097,0.00453,0.00171,1.73664,3.52719,1.50127,0.00110021,0.00110021,0.0301002
13,28.6536,1.54161,3.78379,1.33504,0.004,0.77419,0.0038,0.00165,1.75022,3.4749,1.52179,0.0011761,0.0011761,0.0241761
14,30.66,1.39536,3.56388,1.23284,0.0045,0.87097,0.00488,0.002,1.74351,3.40475,1.54708,0.00124932,0.00124932,0.0182493
15,32.6399,1.41684,3.5574,1.29607,0.00433,0.83871,0.0258,0.01364,1.73473,3.33718,1.52421,0.00131987,0.00131987,0.0123199
16,34.6493,1.3502,3.14572,1.23766,0.00467,0.90323,0.14232,0.06454,1.70875,3.16942,1.44786,0.00138776,0.00138776,0.00638776
17,36.6856,1.54013,2.98742,1.26935,0.00483,0.93548,0.21299,0.09182,1.70785,3.03561,1.46478,0.00143861,0.00143861,0.00143861
18,38.78,1.60931,2.6322,1.37875,0.28941,0.06585,0.33011,0.12348,1.87946,2.79008,1.58634,0.00141641,0.00141641,0.00141641
19,40.9062,1.51628,2.63905,1.28855,0.46378,0.45161,0.36445,0.13989,1.94452,2.57445,1.71722,0.00139421,0.00139421,0.00139421
20,43.1302,1.44285,2.92484,1.29606,0.5118,0.51613,0.39418,0.15354,1.87017,2.44078,1.69327,0.00137201,0.00137201,0.00137201
21,45.1983,1.59037,2.36629,1.33787,0.49657,0.58065,0.50874,0.18192,1.92494,2.35366,1.65483,0.00134981,0.00134981,0.00134981
22,47.2836,1.65157,2.66402,1.45881,0.4344,0.6129,0.53765,0.19728,1.93324,2.27926,1.72048,0.00132762,0.00132762,0.00132762
23,49.2555,1.37967,2.35244,1.23278,0.48213,0.58065,0.46014,0.20739,2.00026,2.1967,1.74572,0.00130542,0.00130542,0.00130542
24,51.4389,1.37163,2.01732,1.17448,0.60272,0.54839,0.51356,0.22237,1.98782,2.16317,1.79793,0.00128322,0.00128322,0.00128322
25,53.5879,1.59087,2.3738,1.23082,0.65408,0.54898,0.57814,0.23841,1.948,2.18556,1.80706,0.00126102,0.00126102,0.00126102
26,55.8007,1.35379,1.95338,1.20593,0.5488,0.6672,0.58369,0.24345,1.94428,2.15918,1.72343,0.00123882,0.00123882,0.00123882
27,57.7962,1.24557,2.13988,1.16458,0.64954,0.58065,0.61337,0.26003,1.96326,1.97507,1.75557,0.00121663,0.00121663,0.00121663
28,59.7777,1.28059,2.01611,1.14819,0.64317,0.67742,0.67201,0.29109,1.90329,1.89985,1.83826,0.00119443,0.00119443,0.00119443
29,61.8012,1.31715,1.70676,1.15104,0.54523,0.74194,0.67077,0.24162,2.01865,1.9983,1.89388,0.00117223,0.00117223,0.00117223
30,63.8755,1.37207,1.89241,1.23763,0.65026,0.67742,0.70294,0.32334,1.89865,1.81402,1.79325,0.00115003,0.00115003,0.00115003
