epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.13847,2.62758,5.95541,2.23511,0,0,0,0,2.45791,5.09536,2.24599,7.9076e-06,7.9076e-06,0.0950079
2,4.47155,2.49481,5.7865,2.07122,0.00033,0.06452,3e-05,0,2.13652,4.26237,2.1614,1.71814e-05,1.71814e-05,0.0890172
3,6.70811,1.92965,4.22224,1.62854,0,0,0,0,2.74768,4.27644,2.43356,2.62204e-05,2.62204e-05,0.0830262
4,8.77454,1.74142,3.71882,1.47677,0,0,0,0,2.85639,4.05656,2.65714,3.50246e-05,3.50246e-05,0.077035
5,10.9362,1.80908,3.58789,1.45245,0,0,0,0,2.88781,3.98283,2.75528,4.35938e-05,4.35938e-05,0.0710436
6,13.1296,1.59979,3.27088,1.34056,0,0,0,0,3.21374,3.97158,2.9817,5.19283e-05,5.19283e-05,0.0650519
7,15.3754,1.62016,3.43776,1.45198,0,0,0,0,3.47759,4.11686,3.19454,6.00278e-05,6.00278e-05,0.05906
8,17.5962,1.62389,2.81303,1.38339,0,0,0,0,3.45472,4.32219,3.23894,6.78925e-05,6.78925e-05,0.0530679
9,19.8791,1.61163,2.50249,1.37587,0,0,0,0,3.34262,4.48033,3.09874,7.55224e-05,7.55224e-05,0.0470755
10,21.938,1.76339,2.58205,1.53292,0,0,0,0,3.05735,4.57025,2.90072,8.29174e-05,8.29174e-05,0.0410829
11,23.8973,1.57779,2.49511,1.32858,0,0,0,0,2.81175,4.6095,2.58553,9.00775e-05,9.00775e-05,0.0350901
12,25.967,1.47165,2.15188,1.28221,0,0,0,0,2.4354,4.60812,2.26971,9.70028e-05,9.70028e-05,0.029097
13,28.0857,1.6502,1.97172,1.32152,0.5,0.03226,0.035,0.021,2.24221,4.52908,2.0859,0.000103693,0.000103693,0.0231037
14,30.3946,1.54776,1.7429,1.26322,0.5,0.19355,0.154,0.05325,2.08595,4.31657,1.86012,0.000110149,0.000110149,0.0171101
15,32.4974,1.52334,1.58855,1.30387,0.36364,0.25806,0.17591,0.05736,2.02169,4.18245,1.77153,0.00011637,0.00011637,0.0111164
16,34.6395,1.39631,1.59551,1.21741,0.30909,0.54839,0.33208,0.12546,1.96116,3.89309,1.68769,0.000122355,0.000122355,0.00512236
17,36.7506,1.55694,1.48461,1.24393,0.25641,0.64516,0.38436,0.16451,1.88243,3.66919,1.63271,0.000126838,0.000126838,0.000126838
18,38.8433,1.46902,1.41409,1.23472,0.11255,0.83871,0.48496,0.20616,1.92584,3.02188,1.56779,0.000124881,0.000124881,0.000124881
19,40.8863,1.54322,1.61859,1.24443,0.07219,0.87097,0.49734,0.2136,1.97528,2.71482,1.56798,0.000122924,0.000122924,0.000122924
20,42.9359,1.50413,1.5515,1.25524,0.64408,0.40899,0.49601,0.22292,1.99179,2.23184,1.5907,0.000120967,0.000120967,0.000120967
21,44.9728,1.54438,1.36901,1.25413,0.62655,0.43333,0.50789,0.22527,1.97288,2.11739,1.59473,0.000119009,0.000119009,0.000119009
22,47.1399,1.45704,1.54518,1.26296,0.61662,0.51613,0.53923,0.2236,1.94875,2.04691,1.59259,0.000117052,0.000117052,0.000117052
23,49.2081,1.33917,1.35872,1.18317,0.6173,0.52048,0.54437,0.22862,1.95455,2.036,1.60595,0.000115095,0.000115095,0.000115095
24,51.2788,1.41189,1.28471,1.17982,0.58025,0.54839,0.47176,0.20574,1.99004,2.0463,1.61925,0.000113138,0.000113138,0.000113138
25,53.2811,1.43877,1.29841,1.16996,0.60407,0.59082,0.51188,0.2203,1.96985,2.04957,1.60398,0.000111181,0.000111181,0.000111181
26,55.3182,1.34016,1.24196,1.16809,0.62997,0.60432,0.52172,0.22394,1.94206,1.97175,1.60422,0.000109224,0.000109224,0.000109224
27,57.2793,1.26622,1.26117,1.15017,0.62595,0.59407,0.54429,0.23576,1.91435,1.90854,1.57848,0.000107267,0.000107267,0.000107267
28,59.2813,1.35013,1.27481,1.16529,0.67036,0.6129,0.63768,0.27259,1.88814,1.79728,1.53093,0.00010531,0.00010531,0.00010531
29,61.3413,1.35306,1.24764,1.13805,0.66796,0.6129,0.60933,0.26421,1.8894,1.76267,1.52331,0.000103352,0.000103352,0.000103352
30,63.5684,1.3239,1.1814,1.15085,0.71381,0.58065,0.66826,0.25416,1.92687,1.66694,1.57224,0.000101395,0.000101395,0.000101395
31,65.7765,1.29973,1.20036,1.15557,0.61819,0.54839,0.60014,0.263,1.96961,1.66019,1.60387,9.94381e-05,9.94381e-05,9.94381e-05
32,67.8944,1.32721,1.1187,1.15372,0.66784,0.58383,0.60215,0.25332,1.98829,1.6024,1.6354,9.7481e-05,9.7481e-05,9.7481e-05
33,69.8595,1.34274,1.39199,1.16925,0.6672,0.58209,0.59293,0.25999,1.96995,1.5916,1.61216,9.55239e-05,9.55239e-05,9.55239e-05
34,71.961,1.36424,1.13971,1.16763,0.67103,0.64516,0.63981,0.26915,1.95145,1.53765,1.58437,9.35667e-05,9.35667e-05,9.35667e-05
35,74.0295,1.29486,1.11096,1.10413,0.67848,0.64516,0.63381,0.28132,1.95623,1.52877,1.56981,9.16096e-05,9.16096e-05,9.16096e-05
36,76.2511,1.27382,1.12027,1.06955,0.65879,0.64516,0.64601,0.29515,1.95614,1.4817,1.57263,8.96525e-05,8.96525e-05,8.96525e-05
37,78.4329,1.31462,1.13967,1.13312,0.65202,0.67742,0.66124,0.27985,1.98319,1.47922,1.61887,8.76953e-05,8.76953e-05,8.76953e-05
38,80.6368,1.30303,1.11366,1.10141,0.64913,0.67742,0.64016,0.267,2.04296,1.50565,1.68509,8.57382e-05,8.57382e-05,8.57382e-05
39,82.7652,1.28892,1.03025,1.11142,0.66339,0.67742,0.65299,0.26637,2.03503,1.51178,1.6783,8.37811e-05,8.37811e-05,8.37811e-05
40,84.887,1.27197,1.10531,1.07133,0.64036,0.67742,0.65291,0.27877,2.00547,1.50377,1.67388,8.18239e-05,8.18239e-05,8.18239e-05
41,86.9473,1.22445,0.99222,1.05207,0.64132,0.64516,0.66902,0.28186,1.99874,1.49604,1.66633,7.98668e-05,7.98668e-05,7.98668e-05
42,88.9273,1.19326,1.01474,1.07175,0.63902,0.70968,0.66048,0.28092,1.96919,1.50838,1.64478,7.79097e-05,7.79097e-05,7.79097e-05
43,90.9381,1.2153,0.91613,1.09059,0.64346,0.70968,0.66667,0.28143,1.9739,1.52475,1.64544,7.59525e-05,7.59525e-05,7.59525e-05
44,92.9902,1.22022,0.91214,1.14607,0.66014,0.70968,0.66367,0.27574,2.03428,1.53641,1.69349,7.39954e-05,7.39954e-05,7.39954e-05
