epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.51082,3.18368,5.83556,2.17345,0.00017,0.03226,1e-05,0,2.81215,4.49933,1.99166,5.61152e-05,5.61152e-05,0.0900561
2,12.1823,2.68648,4.6457,1.88116,0,0,0,0,4.38606,4.15414,3.05424,0.000116384,0.000116384,0.0791164
3,14.3484,2.2636,3.89308,1.54632,0,0,0,0,2.78322,3.78886,1.84729,0.000175124,0.000175124,0.0681751
4,16.6897,2.07754,3.54635,1.53855,0.0011,0.06452,7e-05,2e-05,2.3579,3.51012,1.65942,0.000232337,0.000232337,0.0572323
5,18.627,2.06652,3.24074,1.43878,0.00586,0.93548,0.05582,0.0143,2.31515,3.45297,1.64323,0.000288022,0.000288022,0.046288
6,20.2299,2.01992,2.98159,1.40445,0.00556,0.90323,0.09316,0.02991,2.14775,3.30685,1.59554,0.00034218,0.00034218,0.0353422
7,21.9677,2.0135,2.73059,1.49035,0.00649,0.87097,0.2019,0.07247,2.24953,3.10129,1.63057,0.000394809,0.000394809,0.0243948
8,23.7773,1.93264,2.53621,1.4562,0.00644,0.93548,0.27022,0.09403,2.35586,3.04675,1.76694,0.000445911,0.000445911,0.0134459
9,25.8418,1.97652,2.34453,1.4619,0.00491,0.90323,0.1436,0.04501,2.42397,3.13831,1.77726,0.000495486,0.000495486,0.00249549
10,27.5791,1.83004,2.3861,1.38979,0.02404,0.87097,0.32703,0.09009,2.26542,2.95287,1.66663,0.000498653,0.000498653,0.000498653
11,29.6842,1.99115,2.33703,1.60544,0.61805,0.15711,0.35583,0.1154,2.13267,2.67717,1.63878,0.000491709,0.000491709,0.000491709
12,31.4197,1.78035,2.03445,1.45652,0.46694,0.45161,0.33553,0.11878,2.34786,2.24544,1.86682,0.000484765,0.000484765,0.000484765
13,33.0581,1.94333,2.01563,1.38751,0.53314,0.36875,0.38713,0.12169,2.43709,2.24822,1.95221,0.000477821,0.000477821,0.000477821
14,34.7331,1.83057,1.88347,1.34822,0.63294,0.45161,0.48366,0.14581,2.39789,2.31044,1.86297,0.000470876,0.000470876,0.000470876
15,36.4106,1.7918,1.92485,1.32404,0.60159,0.4872,0.49095,0.17197,2.30625,2.1608,1.7629,0.000463932,0.000463932,0.000463932
16,38.3603,1.7982,1.89058,1.40518,0.73556,0.48387,0.51764,0.18457,2.27221,2.03563,1.76957,0.000456988,0.000456988,0.000456988
17,40.5246,1.69285,1.76609,1.29711,0.56695,0.42244,0.46458,0.16285,2.17321,1.91014,1.74705,0.000450044,0.000450044,0.000450044
18,42.6919,1.67161,1.74623,1.32522,0.51501,0.5481,0.4588,0.16152,2.22211,1.81794,1.74675,0.000443099,0.000443099,0.000443099
19,44.7268,1.59994,1.62001,1.24954,0.54849,0.6129,0.50078,0.17837,2.27097,1.79988,1.72936,0.000436155,0.000436155,0.000436155
20,46.5599,1.67584,1.56165,1.2764,0.67129,0.64516,0.68352,0.24195,2.24199,1.76085,1.66727,0.000429211,0.000429211,0.000429211
21,48.19,1.67756,1.69158,1.24057,0.70984,0.64516,0.6922,0.24941,2.20396,1.78931,1.66465,0.000422267,0.000422267,0.000422267
22,49.9799,1.62973,1.56943,1.24272,0.89449,0.54839,0.7068,0.25362,2.13365,1.71802,1.67365,0.000415322,0.000415322,0.000415322
23,51.7984,1.74209,1.44228,1.43291,0.75759,0.70968,0.72395,0.25432,2.12031,1.49509,1.69431,0.000408378,0.000408378,0.000408378
24,53.5527,1.48825,1.87591,1.13319,0.8608,0.59883,0.75121,0.27105,2.09859,1.39742,1.65344,0.000401434,0.000401434,0.000401434
25,55.3796,1.5622,1.48972,1.21796,0.71673,0.6129,0.67005,0.24778,2.22531,1.5107,1.70005,0.00039449,0.00039449,0.00039449
26,56.7728,1.65397,1.53979,1.23079,0.73561,0.58065,0.66649,0.23536,2.25724,1.58047,1.73206,0.000387545,0.000387545,0.000387545
27,58.6294,1.60876,1.38871,1.26087,0.71413,0.64516,0.71719,0.22965,2.27801,1.59662,1.75739,0.000380601,0.000380601,0.000380601
28,60.522,1.48568,1.37564,1.20271,0.84329,0.58065,0.75588,0.24744,2.21976,1.5099,1.75101,0.000373657,0.000373657,0.000373657
29,62.4688,1.50996,1.37073,1.21526,0.74826,0.67135,0.74508,0.25553,2.19138,1.4695,1.71605,0.000366713,0.000366713,0.000366713
30,64.4581,1.49686,1.34758,1.23417,0.74489,0.67742,0.73368,0.25226,2.16818,1.43332,1.69505,0.000359768,0.000359768,0.000359768
31,66.4664,1.37399,1.29268,1.1706,0.65525,0.67742,0.7181,0.24875,2.0732,1.44635,1.65322,0.000352824,0.000352824,0.000352824
32,68.1758,1.46823,1.22199,1.21534,0.62186,0.67742,0.69897,0.24877,2.12835,1.52901,1.6622,0.00034588,0.00034588,0.00034588
33,69.9899,1.38697,1.26112,1.14909,0.72814,0.60504,0.61564,0.21237,2.14631,1.50532,1.69128,0.000338936,0.000338936,0.000338936
34,71.8662,1.30353,1.46855,1.04824,0.62686,0.59639,0.59525,0.20811,2.14627,1.512,1.70707,0.000331991,0.000331991,0.000331991
35,73.4834,1.4017,1.2104,1.12009,0.65327,0.54705,0.54386,0.20111,2.08975,1.50804,1.67985,0.000325047,0.000325047,0.000325047
36,75.427,1.41459,1.21724,1.11804,0.7229,0.58065,0.65973,0.21004,2.11347,1.55126,1.67464,0.000318103,0.000318103,0.000318103
37,77.4043,1.40129,1.23387,1.16277,0.71713,0.58065,0.60146,0.19877,2.14554,1.54021,1.70218,0.000311159,0.000311159,0.000311159
38,79.453,1.29778,1.14966,1.13873,0.68615,0.64516,0.6518,0.21353,2.17166,1.52508,1.74874,0.000304214,0.000304214,0.000304214
39,81.3859,1.43192,1.12037,1.13506,0.69529,0.58065,0.59082,0.1905,2.41186,1.55254,1.92481,0.00029727,0.00029727,0.00029727
40,83.1097,1.35269,1.23917,1.14194,0.74427,0.58065,0.61621,0.20445,2.43488,1.53745,1.96881,0.000290326,0.000290326,0.000290326
41,84.9124,1.22722,1.29125,0.97507,0.79046,0.6086,0.71728,0.25559,2.27078,1.44653,1.85495,0.000283382,0.000283382,0.000283382
42,86.6637,1.37783,1.07414,1.10683,0.76822,0.64164,0.71629,0.26742,2.18979,1.39043,1.78785,0.000276437,0.000276437,0.000276437
