epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.81,3.12582,6.36611,2.36666,0,0,0,0,2.47869,5.08804,2.24639,0.000187178,0.000187178,0.0951872
2,13.0468,2.66676,5.69925,2.30719,0.00017,0.03226,1e-05,1e-05,2.3756,4.84468,2.16142,0.000400145,0.000400145,0.0894001
3,15.1735,2.55136,5.86813,2.15452,0.00033,0.06452,2e-05,1e-05,2.21619,4.8986,2.12561,0.000600404,0.000600404,0.0836004
4,14.49,2.26978,5.13477,1.95019,0.00033,0.06452,4e-05,2e-05,2.06394,4.64229,2.00466,0.000787957,0.000787957,0.077788
5,16.6822,2.13003,5.00556,1.72128,0.0005,0.09677,6e-05,3e-05,1.92606,4.45412,1.82216,0.000962803,0.000962803,0.0719628
6,18.8763,1.85533,4.38114,1.53337,0.00183,0.35484,0.00072,0.00026,2.11459,4.38845,1.77829,0.00112494,0.00112494,0.0661249
7,21.1201,1.76534,4.16054,1.46136,0.00317,0.6129,0.00226,0.00079,1.98734,3.78793,1.72921,0.00127437,0.00127437,0.0602744
8,23.4841,1.76831,4.10055,1.42598,0.0035,0.67742,0.00269,0.00093,2.06444,3.72054,1.69464,0.0014111,0.0014111,0.0544111
9,25.72,1.74597,4.54517,1.31908,0.00417,0.80645,0.00368,0.00144,2.03355,3.58819,1.66467,0.00153512,0.00153512,0.0485351
10,27.8046,1.44388,3.86725,1.29961,0.00433,0.83871,0.00427,0.00141,1.98244,3.53794,1.64134,0.00164643,0.00164643,0.0426464
11,30.006,1.4464,3.66009,1.29893,0.00433,0.83871,0.00469,0.00158,1.92059,3.4938,1.6182,0.00174504,0.00174504,0.036745
12,32.2967,1.62079,3.59238,1.37254,0.00433,0.83871,0.00526,0.00166,1.93029,3.48349,1.63978,0.00183094,0.00183094,0.0308309
13,34.4454,1.45795,3.24713,1.31902,0.0045,0.87097,0.026,0.00638,1.92292,3.44839,1.66846,0.00190413,0.00190413,0.0249041
14,36.523,1.53794,2.89125,1.35325,0.005,0.96774,0.33398,0.13002,1.74939,3.07255,1.5695,0.00196461,0.00196461,0.0189646
15,38.6687,1.46569,2.65319,1.27551,0.00517,1,0.33443,0.11453,1.96336,3.019,1.60196,0.00201239,0.00201239,0.0130124
16,40.8693,1.36021,2.85623,1.20218,0.73531,0.35866,0.54523,0.25012,1.74469,2.67079,1.55401,0.00204746,0.00204746,0.00704746
17,42.8863,1.44072,2.50488,1.21037,0.69292,0.29032,0.46921,0.15498,1.85957,2.74764,1.62949,0.00204934,0.00204934,0.00204934
18,45.0772,1.40401,2.49947,1.2363,0.50224,0.45161,0.48666,0.19338,1.80123,2.52962,1.7104,0.00194345,0.00194345,0.00194345
19,47.2544,1.47259,2.09833,1.23194,0.49097,0.51613,0.53815,0.22452,1.81686,2.34452,1.66003,0.00183756,0.00183756,0.00183756
20,49.4661,1.43033,2.00528,1.20154,0.49367,0.41935,0.45945,0.21226,1.8393,2.37993,1.62835,0.00173167,0.00173167,0.00173167
21,51.7747,1.45572,2.06974,1.19608,0.4733,0.58065,0.55644,0.2537,1.86564,2.2367,1.66222,0.00162578,0.00162578,0.00162578
22,54.2244,1.37472,1.85505,1.16989,0.55359,0.64016,0.6297,0.25748,2.01249,2.0602,1.71056,0.00151989,0.00151989,0.00151989
23,56.5666,1.27586,1.79129,1.15909,0.53136,0.58532,0.55038,0.24059,2.05772,2.0502,1.73199,0.001414,0.001414,0.001414
24,58.9217,1.42833,1.81174,1.19663,0.50207,0.58065,0.51066,0.21517,2.10623,1.95882,1.81129,0.00130811,0.00130811,0.00130811
25,61.1849,1.35444,1.99342,1.14659,0.47132,0.58065,0.52404,0.23232,2.0247,1.95128,1.73409,0.00120222,0.00120222,0.00120222
26,65.178,1.47713,2.41664,1.19206,0.67295,0.465,0.55309,0.23263,2.02494,2.09501,1.69957,0.00109633,0.00109633,0.00109633
27,67.441,1.36299,2.42565,1.16715,0.72375,0.45161,0.53125,0.2403,2.02043,2.15214,1.65445,0.000990441,0.000990441,0.000990441
28,69.8175,1.35375,2.62368,1.12005,0.55084,0.54839,0.62859,0.28429,1.94312,2.04218,1.57247,0.000884552,0.000884552,0.000884552
29,71.9442,1.26596,2.07064,1.14766,0.57151,0.6129,0.62328,0.27872,1.93711,1.93744,1.58497,0.000778662,0.000778662,0.000778662
30,74.1436,1.36031,2.30528,1.10499,0.67728,0.6094,0.72337,0.29971,1.93169,1.78942,1.56605,0.000672773,0.000672773,0.000672773
31,76.3176,1.18221,1.84822,1.07141,0.77347,0.54839,0.73466,0.31346,1.95192,1.7151,1.58136,0.000566883,0.000566883,0.000566883
32,78.5216,1.48049,2.90845,1.24162,0.61513,0.67742,0.66385,0.29557,2.06378,1.67159,1.66008,0.000460994,0.000460994,0.000460994
33,78.0634,1.32148,2.01478,1.13262,0.63631,0.67727,0.66328,0.29878,2.04067,1.66218,1.6706,0.000355104,0.000355104,0.000355104
34,80.2036,1.0987,2.04183,1.05625,0.60097,0.67742,0.6577,0.30541,2.03884,1.63662,1.69307,0.000249215,0.000249215,0.000249215
35,82.4423,1.10491,1.73034,1.04872,0.57873,0.70968,0.60677,0.29705,2.04226,1.64012,1.69276,0.000143325,0.000143325,0.000143325
