epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.53373,2.82879,5.20462,2.09705,0.00017,0.03226,1e-05,0,2.35854,4.22267,1.75312,0.000153553,0.000153553,0.0901536
2,11.5935,2.44208,4.06847,1.69314,0.00333,0.64516,0.00299,0.00059,2.90557,3.56226,2.12259,0.00031334,0.00031334,0.0793133
3,13.3308,2.127,3.34772,1.49296,0.0025,0.48387,0.00186,0.0004,3.17599,3.44112,2.56864,0.000463572,0.000463572,0.0684636
4,14.9204,2.08329,3.01896,1.56446,0.00513,0.45161,0.02478,0.00515,2.77399,3.51389,2.15425,0.000604248,0.000604248,0.0576042
5,16.4581,2.11357,2.61063,1.50032,0.08871,0.35484,0.05905,0.01615,2.78316,3.6267,2.09657,0.000735369,0.000735369,0.0467354
6,18.4101,1.92613,2.22293,1.46765,0.10435,0.3871,0.10894,0.02604,2.67036,3.75063,2.10115,0.000856935,0.000856935,0.0358569
7,20.2158,1.98726,2.19957,1.43374,0.01905,0.45161,0.09984,0.03081,3.17127,3.50572,2.55963,0.000968945,0.000968945,0.0249689
8,22.2457,1.91744,2.07222,1.46795,0.00567,0.54839,0.06744,0.01503,3.17873,3.44207,2.56946,0.0010714,0.0010714,0.0140714
9,24.4308,2.05731,2.01585,1.50858,0.3111,0.06452,0.19335,0.05929,2.26048,2.97286,1.83701,0.0011643,0.0011643,0.0031643
10,26.3369,1.95536,1.87116,1.40143,0.23565,0.07009,0.21896,0.07102,2.42757,2.77368,2.01623,0.00114463,0.00114463,0.00114463
11,28.528,1.88218,1.66057,1.43636,0.51787,0.27767,0.41211,0.10404,2.28703,2.39326,1.92428,0.00110119,0.00110119,0.00110119
12,30.666,1.78348,1.76146,1.41979,0.47111,0.41935,0.39606,0.13684,2.29837,2.24029,1.87396,0.00105776,0.00105776,0.00105776
13,32.4055,1.75735,1.66334,1.31157,0.47748,0.41935,0.41293,0.14301,2.24857,2.23,1.88873,0.00101433,0.00101433,0.00101433
