epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.35068,2.65563,6.59751,2.16904,0.00017,0.03226,1e-05,0,2.23387,5.23073,2.05641,0.000506974,0.000506974,0.090507
2,5.20247,2.55533,6.37065,2.24289,0,0,0,0,2.14379,5.2194,2.17197,0.00103453,0.00103453,0.0800345
3,7.58593,2.34559,5.8179,2.08376,0,0,0,0,1.9687,5.08406,1.99389,0.00153054,0.00153054,0.0695305
4,9.9137,1.93416,5.03815,1.68575,0.0015,0.29032,0.00053,0.00011,1.87148,4.57985,1.67854,0.001995,0.001995,0.058995
5,12.4162,1.84142,4.81297,1.51748,0.00283,0.54839,0.00191,0.00066,1.9403,4.45404,1.62244,0.00242791,0.00242791,0.0484279
6,14.9381,1.66541,4.30184,1.36677,0.00433,0.83871,0.00462,0.00148,1.84366,4.28058,1.55114,0.00282928,0.00282928,0.0378293
7,17.4905,1.70329,4.07212,1.47359,0.00467,0.90323,0.00851,0.00381,1.76931,3.78806,1.50357,0.00319909,0.00319909,0.0271991
8,19.7236,1.7279,4.05032,1.4555,0.005,0.96774,0.01423,0.00534,1.99861,3.66419,1.70349,0.00353736,0.00353736,0.0165374
9,22.2686,1.62119,3.56702,1.38041,0.005,0.96774,0.14474,0.05049,1.97282,3.46412,1.72195,0.00384408,0.00384408,0.00584408
10,24.8313,1.70726,3.66343,1.44148,0.07955,0.67742,0.22507,0.07302,1.82008,3.45246,1.73343,0.00377913,0.00377913,0.00377913
11,27.3096,1.63401,3.79537,1.49685,0.35909,0.35484,0.28899,0.09988,1.86068,3.10604,1.69709,0.00363573,0.00363573,0.00363573
12,27.1841,1.6411,3.01726,1.45347,0.46325,0.3871,0.3899,0.14537,1.8275,3.0302,1.66186,0.00349232,0.00349232,0.00349232
13,29.423,1.56163,2.87421,1.35793,0.36991,0.35484,0.27296,0.11586,1.73552,3.09664,1.63229,0.00334892,0.00334892,0.00334892
14,31.6821,1.50961,2.65315,1.29625,0.73784,0.35484,0.51837,0.19476,1.82825,2.64777,1.70419,0.00320552,0.00320552,0.00320552
15,34.1549,1.53998,2.70674,1.30452,0.63222,0.44389,0.47538,0.20581,1.79532,2.75053,1.6093,0.00306212,0.00306212,0.00306212
16,36.6946,1.45619,2.57686,1.28131,0.58877,0.3871,0.3759,0.16832,1.71391,2.72185,1.52734,0.00291872,0.00291872,0.00291872
17,39.1729,1.47444,2.2744,1.26394,0.65571,0.51613,0.60462,0.27474,1.73672,2.4608,1.51949,0.00277532,0.00277532,0.00277532
18,41.3596,1.50371,2.26253,1.29665,0.67091,0.67742,0.69864,0.26639,1.89448,2.12361,1.51869,0.00263192,0.00263192,0.00263192
19,43.8568,1.31807,2.07805,1.15724,0.65228,0.6129,0.64099,0.25245,1.87494,2.0039,1.55747,0.00248852,0.00248852,0.00248852
20,46.4886,1.36323,1.91849,1.18238,0.64304,0.74194,0.65269,0.23789,1.98652,2.15144,1.65415,0.00234512,0.00234512,0.00234512
21,48.9037,1.36268,2.09896,1.15783,0.70159,0.67742,0.66917,0.25653,1.98924,1.98873,1.62691,0.00220171,0.00220171,0.00220171
22,51.2234,1.36197,1.9087,1.16701,0.59899,0.74194,0.65411,0.26643,1.93334,1.93072,1.4896,0.00205831,0.00205831,0.00205831
23,53.6156,1.35224,1.77191,1.21168,0.64422,0.75955,0.7772,0.30697,1.96519,1.9257,1.48332,0.00191491,0.00191491,0.00191491
24,55.8065,1.2122,2.78522,1.02139,0.79293,0.61778,0.78645,0.33737,1.92907,1.72535,1.44104,0.00177151,0.00177151,0.00177151
25,58.0269,1.46726,2.09944,1.2475,0.6369,0.73573,0.71109,0.30282,1.95177,1.84915,1.46089,0.00162811,0.00162811,0.00162811
26,58.145,1.33516,2.35728,1.11221,0.58924,0.74194,0.6881,0.29446,1.89568,2.08916,1.41461,0.00148471,0.00148471,0.00148471
27,60.7482,1.27543,2.39198,1.14929,0.63533,0.6129,0.6725,0.30151,1.92306,2.14681,1.42881,0.00134131,0.00134131,0.00134131
28,63.4917,1.30253,2.09394,1.08964,0.68525,0.74194,0.67918,0.26983,1.99718,2.08399,1.43318,0.00119791,0.00119791,0.00119791
29,65.8012,1.24116,2.11433,1.09814,0.73825,0.74194,0.68862,0.28133,1.98522,2.01751,1.41109,0.00105451,0.00105451,0.00105451
30,68.178,1.23435,2.05625,1.10274,0.74987,0.70968,0.68121,0.28905,1.92243,1.88417,1.37316,0.000911104,0.000911104,0.000911104
31,70.634,1.1058,1.87471,1.04785,0.74001,0.64281,0.69151,0.2812,1.92077,1.84877,1.42077,0.000767703,0.000767703,0.000767703
32,72.8738,1.20026,1.99053,1.06458,0.70063,0.6129,0.64663,0.27068,1.92951,1.87653,1.46689,0.000624302,0.000624302,0.000624302
33,75.4465,1.1667,1.828,1.06778,0.65428,0.73278,0.68165,0.27263,1.95851,1.77303,1.48501,0.000480901,0.000480901,0.000480901
34,77.9388,1.11778,1.97311,1.05715,0.81735,0.64516,0.74745,0.28808,1.9562,1.77266,1.4877,0.0003375,0.0003375,0.0003375
