epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.53248,3.07812,5.10622,2.1577,0.00017,0.03226,1e-05,0,2.84895,4.37212,2.07592,0.000269974,0.000269974,0.09527
2,5.79343,3.13499,5.17244,2.06483,0,0,0,0,2.78967,4.32935,2.06838,0.000586593,0.000586593,0.0895866
3,6.96474,2.53515,4.95636,1.91322,0.00033,0.06452,5e-05,0,2.62596,4.24914,2.00244,0.000895194,0.000895194,0.0838952
4,8.29643,2.42525,4.44443,1.68976,0.00067,0.12903,0.00011,4e-05,2.46642,4.10299,1.80837,0.00119578,0.00119578,0.0781958
5,9.81213,2.45587,4.36394,1.57422,0.001,0.19355,0.00021,8e-05,2.23731,4.01605,1.63863,0.00148834,0.00148834,0.0724883
6,11.3125,1.91628,3.93815,1.43209,0.002,0.3871,0.00082,0.00031,2.11274,3.85263,1.49052,0.00177289,0.00177289,0.0667729
7,12.689,1.60589,3.8214,1.26196,0.00367,0.70968,0.00326,0.00084,2.192,3.8368,1.4963,0.00204941,0.00204941,0.0610494
8,14.2201,1.87172,3.42217,1.30578,0.00433,0.83871,0.0062,0.00157,2.40368,3.78208,1.68384,0.00231792,0.00231792,0.0553179
9,15.6097,1.74241,3.11282,1.28857,0.00383,0.74194,0.00501,0.00133,2.52565,3.73843,1.76081,0.00257842,0.00257842,0.0495784
10,16.9634,1.78004,3.03713,1.31706,0.00383,0.74194,0.00823,0.00161,2.68687,3.5803,1.78721,0.00283089,0.00283089,0.0438309
11,18.4019,1.84048,3.07155,1.32948,0.005,0.96774,0.18747,0.07536,2.20107,3.19753,1.65118,0.00307534,0.00307534,0.0380753
12,19.5095,1.74742,3.03867,1.2207,0.0045,0.87097,0.15932,0.05691,2.08988,3.17997,1.58165,0.00331178,0.00331178,0.0323118
13,20.7781,1.71458,2.43146,1.29345,0.0045,0.87097,0.06319,0.02514,2.36174,3.2748,1.64809,0.0035402,0.0035402,0.0265402
14,22.1586,1.61919,2.35704,1.19906,0.40811,0.45161,0.41984,0.13814,2.15983,2.88736,1.58951,0.0037606,0.0037606,0.0207606
15,23.5168,1.63841,2.11619,1.27678,0.00467,0.90323,0.35057,0.10707,2.11344,2.90221,1.57928,0.00397298,0.00397298,0.014973
16,24.9597,1.67251,1.97633,1.24544,0.50196,0.16129,0.39042,0.12803,2.16414,2.49436,1.67525,0.00417734,0.00417734,0.00917734
17,26.6016,1.85817,1.99414,1.24402,0.67442,0.26782,0.40517,0.08195,2.40185,2.68394,1.76364,0.00433039,0.00433039,0.00433039
18,28.1117,1.78399,1.74069,1.23423,0.48103,0.54839,0.49921,0.14006,2.38964,2.0973,1.81788,0.00426357,0.00426357,0.00426357
19,29.4176,1.87052,1.91073,1.22417,0.62927,0.58065,0.66011,0.20312,2.29664,1.99391,1.85955,0.00419675,0.00419675,0.00419675
20,30.6277,1.67319,1.88606,1.32495,0.53943,0.52919,0.54671,0.2055,2.26001,1.89274,1.85878,0.00412993,0.00412993,0.00412993
21,31.8334,1.66166,1.7232,1.23035,0.52263,0.64516,0.56155,0.14278,2.50181,1.91242,1.93405,0.00406311,0.00406311,0.00406311
22,33.0103,1.67569,1.8238,1.33576,0.55041,0.58065,0.4775,0.17275,2.40614,1.88211,1.99229,0.00399629,0.00399629,0.00399629
23,34.2329,1.45429,1.67154,1.14213,0.57108,0.54839,0.51094,0.16459,2.52152,1.82201,2.1338,0.00392947,0.00392947,0.00392947
24,35.4388,1.68205,1.64637,1.15061,0.76811,0.64516,0.69823,0.1716,2.55123,1.82572,2.05563,0.00386266,0.00386266,0.00386266
25,36.6659,1.73592,1.71817,1.1738,0.52175,0.54839,0.44093,0.11483,2.63484,1.81925,2.15569,0.00379584,0.00379584,0.00379584
26,38.1633,1.487,1.53047,1.15638,0.48266,0.58065,0.47935,0.13251,2.52755,1.81905,2.12342,0.00372902,0.00372902,0.00372902
27,39.5558,1.44445,1.5408,1.14257,0.80834,0.58065,0.66673,0.21355,2.28733,1.54299,1.88796,0.0036622,0.0036622,0.0036622
28,41.0898,1.51624,1.51158,1.15572,0.61187,0.6129,0.61993,0.19693,2.34982,1.63125,1.88343,0.00359538,0.00359538,0.00359538
29,42.555,1.49329,1.45316,1.08413,0.6105,0.58065,0.61746,0.17103,2.45134,1.64475,1.96452,0.00352856,0.00352856,0.00352856
30,43.8536,1.42898,1.68158,1.1,0.69043,0.48387,0.61128,0.20884,2.33139,1.65894,1.82167,0.00346174,0.00346174,0.00346174
31,44.9428,1.48869,1.56034,1.13098,0.7005,0.58065,0.62087,0.22301,2.36123,1.63301,1.91904,0.00339493,0.00339493,0.00339493
32,46.4001,1.47575,1.33852,1.11624,0.72979,0.52296,0.60999,0.19165,2.41069,1.67055,1.95404,0.00332811,0.00332811,0.00332811
33,47.7331,1.77855,1.72228,1.11883,0.53497,0.67742,0.61753,0.15772,2.52332,1.71803,2.06067,0.00326129,0.00326129,0.00326129
34,49.0344,1.38128,1.40358,1.06575,0.65202,0.51613,0.60295,0.21308,2.30267,1.63035,1.91821,0.00319447,0.00319447,0.00319447
35,50.5135,1.44904,1.34335,1.06592,0.67071,0.41935,0.53588,0.17002,2.39412,1.6491,1.94516,0.00312765,0.00312765,0.00312765
